ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF01545,PF00100:PF02099:PF05990:PF01866:PF15749:PF02434:PF10269:PF01088:PF03067:PF14040,79,179,42,37,137,2142,0.23,0.93,0.53,0.53,0.32,2,2,77,0,2279,1.0,0.97,0.03,0.03,0.16
PF01546,PF12697:PF01697:PF04826:PF00398:PF04103:PF07763:PF15680:PF13673:PF00457:PF12620,68,189,45,23,144,2146,0.24,0.93,0.66,0.66,0.37,2,2,66,0,2290,1.0,0.97,0.03,0.03,0.17
PF01547,PF03856:PF11766:PF13879:PF08174:PF03312:PF07721:PF12849:PF07245:PF08477:PF15913,36,125,21,15,104,2218,0.17,0.95,0.58,0.58,0.29,2,1,35,1,2321,0.5,0.98,0.03,0.03,0.12
PF01548,PF03575:PF07428:PF17050:PF01513:PF12435:PF10503:PF06941:PF04613:PF05919:PF12740,4,89,1,3,88,2266,0.01,0.96,0.25,0.25,0.05,0,0,4,0,2354,0,1.0,0.0,0.0,0
PF01549,PF08768:PF04942:PF05109:PF12171:PF01400:PF02204:PF00160:PF00620:PF13174:PF01985,80,350,67,13,283,1995,0.19,0.87,0.84,0.84,0.36,11,11,69,0,2278,1.0,0.97,0.14,0.14,0.37
PF01551,PF07928:PF09995:PF04187:PF13943:PF03088:PF12829:PF02608:PF04417:PF00830:PF10521,23,77,6,17,71,2264,0.08,0.96,0.26,0.26,0.13,0,0,23,0,2335,0,0.99,0.0,0.0,0
PF01552,PF15785:PF09072:PF09759:PF00070:PF12409:PF02939:PF10650:PF05295:PF06398:PF12453,18,98,5,13,93,2247,0.05,0.96,0.28,0.28,0.1,2,0,18,2,2338,0.0,0.99,0.0,0.0,-0.0
PF01553,PF13304:PF06999:PF13388:PF08284:PF01400:PF13960:PF01764:PF09741:PF04130:PF04909,111,260,65,46,195,2052,0.25,0.9,0.59,0.59,0.34,10,10,101,0,2247,1.0,0.96,0.09,0.09,0.29
PF01554,PF14667:PF06772:PF01555:PF12879:PF01966:PF09783:PF03154:PF03893:PF15007:PF07721,51,98,26,25,72,2235,0.27,0.96,0.51,0.51,0.35,0,0,51,0,2307,0,0.98,0.0,0.0,0
PF01555,PF06772:PF01966:PF01041:PF08689:PF15913:PF12879:PF09783:PF07721:PF15007:PF13230,9,102,4,5,98,2251,0.04,0.96,0.44,0.44,0.12,0,0,9,0,2349,0,1.0,0.0,0.0,0
PF01556,PF14308:PF07743:PF00684:PF11875:PF09350:PF09320:PF05099:PF17035:PF08952:PF11926,80,98,36,44,62,2216,0.37,0.96,0.45,0.45,0.38,0,0,80,0,2278,0,0.97,0.0,0.0,0
PF01557,PF12171:PF00620:PF08719:PF00354:PF07717:PF08074:PF16977:PF07721:PF01483:PF04592,76,311,42,34,269,2013,0.14,0.87,0.55,0.55,0.23,9,8,68,1,2281,0.89,0.97,0.11,0.11,0.3
PF01558,PF04909:PF13304:PF01975:PF11735:PF15749:PF04724:PF16498:PF17175:PF10269:PF06999,9,132,4,5,128,2221,0.03,0.94,0.44,0.44,0.1,3,0,9,3,2346,0.0,0.99,0.0,0.0,-0.0
PF01559,PF10601:PF10639:PF03669:PF13908:PF04822:PF05477:PF08294:PF14622:PF10540:PF07019,1,131,0,1,131,2226,0.0,0.94,0.0,0.0,-0.0,3,0,1,3,2354,0.0,1.0,0.0,0.0,-0.0
PF01562,PF04031:PF16000:PF07061:PF06650:PF16414:PF14786:PF08454:PF06869:PF03615:PF11894,59,116,29,30,87,2212,0.25,0.95,0.49,0.49,0.33,3,3,56,0,2299,1.0,0.98,0.05,0.05,0.22
PF01565,PF10509:PF16401:PF02408:PF06652:PF06241:PF09976:PF03644:PF14022:PF06493:PF15982,174,73,38,136,35,2149,0.52,0.93,0.22,0.22,0.31,0,0,174,0,2184,0,0.93,0.0,0.0,0
PF01566,PF15045:PF13879:PF16892:PF12849:PF07228:PF02301:PF16056:PF03634:PF03145:PF03167,42,118,22,20,96,2220,0.19,0.95,0.52,0.52,0.29,1,1,41,0,2316,1.0,0.98,0.02,0.02,0.15
PF01568,PF15299:PF10453:PF02269:PF05841:PF12540:PF03264:PF11669:PF03235:PF03467:PF06428,10,73,5,5,68,2280,0.07,0.97,0.5,0.5,0.18,1,0,10,1,2347,0.0,1.0,0.0,0.0,-0.0
PF01569,PF15018:PF17056:PF03195:PF04231:PF15118:PF05556:PF02045:PF02475:PF05678:PF13886,82,93,29,53,64,2212,0.31,0.95,0.35,0.35,0.31,1,1,81,0,2276,1.0,0.97,0.01,0.01,0.11
PF01571,PF10551:PF08976:PF12314:PF02365:PF12044:PF09994:PF01342:PF02019:PF09334:PF09240,53,182,27,26,155,2150,0.15,0.92,0.51,0.51,0.25,4,4,49,0,2305,1.0,0.98,0.08,0.08,0.27
PF01575,PF00398:PF04568:PF04103:PF11721:PF08534:PF01918:PF13908:PF13673:PF00584:PF14989,53,133,31,22,102,2203,0.23,0.95,0.58,0.58,0.35,3,2,51,1,2304,0.67,0.98,0.04,0.04,0.16
PF01576,PF01843:PF16521:PF06017:PF07717:PF08719:PF08074:PF04592:PF04679:PF02816:PF03828,46,230,27,19,203,2109,0.12,0.91,0.59,0.59,0.23,10,6,40,4,2308,0.6,0.98,0.13,0.13,0.27
PF01578,PF08534:PF06979:PF13673:PF04430:PF11721:PF12697:PF00398:PF01185:PF12062:PF01253,9,214,6,3,208,2141,0.03,0.91,0.67,0.67,0.12,8,3,6,5,2344,0.38,1.0,0.33,0.33,0.35
PF01579,PF13388:PF04664:PF03067:PF06999:PF13304:PF01088:PF13914:PF15749:PF08477:PF17175,6,162,5,1,157,2195,0.03,0.93,0.83,0.83,0.15,3,1,5,2,2350,0.33,1.0,0.17,0.17,0.23
PF01580,PF08007:PF15481:PF12829:PF13592:PF03901:PF09995:PF00221:PF14252:PF09121:PF01523,7,112,4,3,108,2243,0.04,0.95,0.57,0.57,0.13,0,0,7,0,2351,0,1.0,0.0,0.0,0
PF01581,PF11341:PF02025:PF06446:PF13698:PF02425:PF02024:PF11415:PF14980:PF04370:PF03544,11,17,5,6,12,2335,0.29,0.99,0.45,0.45,0.36,0,0,11,0,2347,0,1.0,0.0,0.0,0
PF01582,PF12799:PF00560:PF10428:PF05148:PF12768:PF01107:PF12807:PF04181:PF06398:PF14244,70,189,41,29,148,2140,0.22,0.92,0.59,0.59,0.33,6,6,64,0,2288,1.0,0.97,0.09,0.09,0.29
PF01584,PF09398:PF07762:PF13367:PF14521:PF10639:PF04266:PF09949:PF10992:PF00436:PF04681,12,110,7,5,103,2243,0.06,0.95,0.58,0.58,0.18,1,1,11,0,2346,1.0,1.0,0.08,0.08,0.29
PF01585,PF00160:PF07915:PF15999:PF01985:PF02893:PF03732:PF04366:PF14604:PF00779:PF11917,136,311,78,58,233,1989,0.25,0.88,0.57,0.57,0.32,11,10,126,1,2221,0.91,0.95,0.07,0.07,0.25
PF01586,PF06621:PF01056:PF07527:PF02344:PF02622:PF14893:PF04434:PF13676:PF10153:PF03828,10,121,8,2,113,2235,0.07,0.95,0.8,0.8,0.22,6,3,7,3,2345,0.5,1.0,0.3,0.3,0.39
PF01588,PF01036:PF10262:PF12762:PF08583:PF09809:PF08507:PF11905:PF00708:PF13508:PF14712,58,137,30,28,107,2193,0.22,0.94,0.52,0.52,0.31,3,3,55,0,2300,1.0,0.98,0.05,0.05,0.22
PF01590,PF10551:PF15813:PF02019:PF01764:PF08284:PF12505:PF07977:PF09240:PF09184:PF01522,63,221,37,26,184,2111,0.17,0.91,0.59,0.59,0.28,6,6,57,0,2295,1.0,0.98,0.1,0.1,0.3
PF01591,PF08539:PF10357:PF10846:PF02269:PF07815:PF08833:PF03467:PF09310:PF15007:PF09295,34,71,19,15,52,2272,0.27,0.97,0.56,0.56,0.37,1,1,33,0,2324,1.0,0.99,0.03,0.03,0.17
PF01592,PF11721:PF08923:PF04103:PF04241:PF13673:PF00398:PF13359:PF05088:PF00584:PF01918,18,168,10,8,158,2182,0.06,0.93,0.56,0.56,0.17,6,2,16,4,2336,0.33,0.99,0.11,0.11,0.19
PF01593,PF00328:PF00379:PF14521:PF09814:PF00929:PF07762:PF01655:PF07247:PF10240:PF12704,112,225,69,43,156,2090,0.31,0.92,0.62,0.62,0.4,10,9,103,1,2245,0.9,0.96,0.08,0.08,0.26
PF01594,PF01876:PF12417:PF03131:PF14303:PF02713:PF15502:PF05172:PF06687:PF00167:PF16672,8,124,3,5,121,2229,0.02,0.95,0.38,0.38,0.08,1,0,8,1,2349,0.0,1.0,0.0,0.0,-0.0
PF01595,PF07535:PF02023:PF04403:PF11977:PF12013:PF04181:PF03110:PF07915:PF12171:PF12807,25,143,10,15,133,2200,0.07,0.94,0.4,0.4,0.15,5,2,23,3,2330,0.4,0.99,0.08,0.08,0.18
PF01596,PF03407:PF02163:PF09598:PF08923:PF14942:PF10672:PF01212:PF13673:PF04241:PF06962,28,124,16,12,108,2222,0.13,0.95,0.57,0.57,0.25,0,0,28,0,2330,0,0.99,0.0,0.0,0
PF01597,PF11721:PF13673:PF08923:PF04241:PF15372:PF13359:PF13695:PF05010:PF04430:PF12494,43,156,26,17,130,2185,0.17,0.94,0.6,0.6,0.3,2,2,41,0,2315,1.0,0.98,0.05,0.05,0.21
PF01599,PF04758:PF12148:PF01020:PF09280:PF12057:PF09668:PF09055:PF05162:PF13373:PF11341,15,90,9,6,81,2262,0.1,0.96,0.6,0.6,0.23,1,1,14,0,2343,1.0,0.99,0.07,0.07,0.26
PF01602,PF15923:PF15257:PF07145:PF07535:PF05383:PF16159:PF11768:PF11977:PF12341:PF11331,91,90,38,53,52,2215,0.42,0.96,0.42,0.42,0.4,1,1,90,0,2267,1.0,0.96,0.01,0.01,0.1
PF01603,PF04468:PF05433:PF10338:PF03663:PF10248:PF11955:PF03103:PF10225:PF10495:PF00687,42,113,24,18,89,2227,0.21,0.95,0.57,0.57,0.33,0,0,42,0,2316,0,0.98,0.0,0.0,0
PF01607,PF01522:PF12171:PF00160:PF00620:PF08719:PF14244:PF04181:PF03732:PF13676:PF03359,103,383,74,29,309,1946,0.19,0.86,0.72,0.72,0.32,18,17,86,1,2254,0.94,0.96,0.17,0.17,0.39
PF01608,PF05065:PF14107:PF10661:PF09249:PF14025:PF12008:PF04288:PF05999:PF09224:PF07142,39,16,3,36,13,2306,0.19,0.98,0.08,0.08,0.11,0,0,39,0,2319,0,0.98,0.0,0.0,0
PF01609,PF10639:PF00083:PF14622:PF02902:PF10540:PF07247:PF10240:PF01501:PF08423:PF00777,5,393,5,0,388,1965,0.01,0.84,1.0,1.0,0.1,13,1,4,12,2341,0.08,0.99,0.2,0.2,0.12
PF01610,PF16787:PF00929:PF08613:PF01655:PF09814:PF09507:PF01247:PF14521:PF07762:PF00379,3,219,3,0,216,2139,0.01,0.91,1.0,1.0,0.11,11,2,1,9,2346,0.18,1.0,0.67,0.67,0.35
PF01612,PF03133:PF08174:PF00654:PF07245:PF00566:PF07721:PF01062:PF02301:PF14719:PF08016,106,287,82,24,205,2047,0.29,0.9,0.77,0.77,0.43,6,6,100,0,2252,1.0,0.96,0.06,0.06,0.23
PF01613,PF15063:PF14825:PF12494:PF15055:PF05754:PF08219:PF07047:PF15092:PF11891:PF03754,25,56,8,17,48,2285,0.14,0.97,0.32,0.32,0.2,0,0,25,0,2333,0,0.99,0.0,0.0,0
PF01614,PF08074:PF00620:PF08719:PF07717:PF12171:PF00354:PF01483:PF04592:PF03004:PF00160,16,370,12,4,358,1984,0.03,0.85,0.75,0.75,0.13,19,3,13,16,2326,0.16,0.99,0.19,0.19,0.17
PF01617,PF11604:PF02097:PF03922:PF16130:PF09618:PF09528:PF07068:PF09646:PF02264:PF02306,22,13,3,19,10,2326,0.23,0.99,0.14,0.14,0.17,0,0,22,0,2336,0,0.99,0.0,0.0,0
PF01618,PF01920:PF13936:PF12762:PF00861:PF04979:PF13508:PF13656:PF11905:PF04420:PF00708,7,143,3,4,140,2211,0.02,0.94,0.43,0.43,0.08,3,0,7,3,2348,0.0,1.0,0.0,0.0,-0.0
PF01619,PF00338:PF01248:PF11927:PF01652:PF15454:PF01625:PF05529:PF07816:PF13911:PF00719,41,204,26,15,178,2139,0.13,0.92,0.63,0.63,0.26,8,7,34,1,2316,0.88,0.99,0.17,0.17,0.38
PF01620,PF01764:PF16533:PF09184:PF07842:PF08007:PF08659:PF00474:PF02019:PF07814:PF12505,0,217,0,0,217,2141,0.0,0.91,0,0,0,9,0,0,9,2349,0.0,1.0,0,0,0
PF01623,PF02654:PF07112:PF03272:PF11379:PF04606:PF00739:PF05928:PF10707:PF10717:PF03498,3,12,0,3,12,2343,0.0,0.99,0.0,0.0,-0.0,0,0,3,0,2355,0,1.0,0.0,0.0,0
PF01624,PF04072:PF14800:PF16850:PF02302:PF03901:PF04129:PF12353:PF00221:PF05631:PF05831,55,143,35,20,108,2195,0.24,0.95,0.64,0.64,0.37,4,4,51,0,2303,1.0,0.98,0.07,0.07,0.27
PF01625,PF15320:PF00338:PF04199:PF01470:PF03657:PF12296:PF10181:PF12311:PF15454:PF08193,32,109,17,15,92,2234,0.16,0.95,0.53,0.53,0.27,1,0,32,1,2325,0.0,0.99,0.0,0.0,-0.0
PF01627,PF02517:PF01165:PF16906:PF07855:PF05191:PF01063:PF10780:PF16005:PF04140:PF03208,15,119,9,6,110,2233,0.08,0.95,0.6,0.6,0.2,2,2,13,0,2343,1.0,0.99,0.13,0.13,0.36
PF01628,PF17019:PF06560:PF14136:PF13828:PF07419:PF11804:PF15579:PF04289:PF04262:PF12276,4,8,0,4,8,2346,0.0,0.99,0.0,0.0,-0.0,0,0,4,0,2354,0,1.0,0.0,0.0,0
PF01630,PF13449:PF07889:PF10503:PF09597:PF02585:PF09587:PF07228:PF09811:PF12435:PF06581,15,80,8,7,72,2271,0.1,0.97,0.53,0.53,0.22,2,1,14,1,2342,0.5,0.99,0.07,0.07,0.18
PF01632,PF06232:PF03980:PF04839:PF00902:PF12579:PF06093:PF00886:PF00142:PF16906:PF12527,10,58,6,4,52,2296,0.1,0.98,0.6,0.6,0.24,0,0,10,0,2348,0,1.0,0.0,0.0,0
PF01634,PF09398:PF08294:PF00436:PF00379:PF10639:PF14622:PF04719:PF16457:PF09949:PF03969,11,168,6,5,162,2185,0.04,0.93,0.55,0.55,0.13,4,0,11,4,2343,0.0,0.99,0.0,0.0,-0.0
PF01636,PF10042:PF17175:PF06617:PF01975:PF15749:PF03194:PF05990:PF13388:PF10269:PF04724,99,81,33,66,48,2211,0.41,0.95,0.33,0.33,0.34,0,0,99,0,2259,0,0.96,0.0,0.0,0
PF01637,PF12928:PF05652:PF10462:PF12038:PF09848:PF08795:PF01066:PF11338:PF07801:PF05299,2,123,2,0,121,2235,0.02,0.95,1.0,1.0,0.12,0,0,2,0,2356,0,1.0,0.0,0.0,0
PF01638,PF05551:PF17056:PF15061:PF05149:PF11527:PF04231:PF10419:PF10338:PF08202:PF09253,2,46,1,1,45,2311,0.02,0.98,0.5,0.5,0.1,0,0,2,0,2356,0,1.0,0.0,0.0,0
PF01640,PF08484:PF13636:PF04332:PF05247:PF16980:PF05145:PF07736:PF05084:PF05037:PF05015,2,7,0,2,7,2349,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,2356,0,1.0,0.0,0.0,0
PF01641,PF14777:PF02520:PF04502:PF12274:PF14009:PF11947:PF06320:PF03567:PF13359:PF08219,19,163,12,7,151,2188,0.07,0.93,0.63,0.63,0.2,2,1,18,1,2338,0.5,0.99,0.05,0.05,0.16
PF01642,PF02348:PF06799:PF06542:PF06941:PF02915:PF02502:PF12646:PF06876:PF15485:PF04868,6,42,3,3,39,2313,0.07,0.98,0.5,0.5,0.18,0,0,6,0,2352,0,1.0,0.0,0.0,0
PF01643,PF01655:PF00929:PF00488:PF11976:PF00177:PF00379:PF07762:PF14521:PF00229:PF13952,2,253,0,2,253,2103,0.0,0.89,0.0,0.0,-0.01,10,0,2,10,2346,0.0,0.99,0.0,0.0,-0.0
PF01644,PF12061:PF06041:PF01048:PF03924:PF00253:PF14908:PF10345:PF01497:PF15846:PF07969,23,122,14,9,108,2227,0.11,0.95,0.61,0.61,0.25,3,3,20,0,2335,1.0,0.99,0.13,0.13,0.36
PF01645,PF03531:PF01043:PF01064:PF08242:PF07602:PF06375:PF11531:PF06869:PF15785:PF08917,13,113,5,8,108,2237,0.04,0.95,0.38,0.38,0.12,2,1,12,1,2344,0.5,0.99,0.08,0.08,0.19
PF01648,PF03045:PF01182:PF12762:PF16009:PF01868:PF07898:PF16053:PF10604:PF07335:PF10213,49,122,22,27,100,2209,0.18,0.95,0.45,0.45,0.26,2,2,47,0,2309,1.0,0.98,0.04,0.04,0.2
PF01649,PF07706:PF03694:PF08843:PF13355:PF09835:PF10063:PF01977:PF01903:PF04140:PF02430,17,66,8,9,58,2283,0.12,0.97,0.47,0.47,0.23,0,0,17,0,2341,0,0.99,0.0,0.0,0
PF01650,PF09995:PF02470:PF04187:PF00830:PF03088:PF10067:PF13943:PF10521:PF15482:PF00828,31,92,9,22,83,2244,0.1,0.96,0.29,0.29,0.15,0,0,31,0,2327,0,0.99,0.0,0.0,0
PF01652,PF00338:PF13911:PF05529:PF15454:PF03540:PF10256:PF04299:PF00719:PF01987:PF13664,60,149,34,26,115,2183,0.23,0.94,0.57,0.57,0.33,6,5,55,1,2297,0.83,0.98,0.08,0.08,0.26
PF01653,PF08719:PF07738:PF00620:PF10528:PF02816:PF05640:PF12678:PF07533:PF14377:PF08123,19,247,11,8,236,2103,0.04,0.9,0.58,0.58,0.14,5,1,18,4,2335,0.2,0.99,0.05,0.05,0.1
PF01654,PF13846:PF08571:PF13538:PF03281:PF04699:PF06417:PF14087:PF08122:PF15465:PF05141,10,103,9,1,94,2254,0.09,0.96,0.9,0.9,0.27,2,1,9,1,2347,0.5,1.0,0.1,0.1,0.22
PF01655,PF00379:PF14521:PF07762:PF00929:PF09814:PF01101:PF08613:PF00328:PF10523:PF07245,33,235,23,10,212,2113,0.1,0.91,0.7,0.7,0.24,14,8,25,6,2319,0.57,0.99,0.24,0.24,0.37
PF01656,PF09419:PF01152:PF05050:PF03583:PF05871:PF08450:PF13911:PF03647:PF12247:PF11807,20,135,6,14,129,2209,0.04,0.94,0.3,0.3,0.1,4,2,18,2,2336,0.5,0.99,0.1,0.1,0.22
PF01657,PF13961:PF02023:PF03564:PF03110:PF02985:PF06119:PF04181:PF04403:PF12423:PF04931,40,195,25,15,170,2148,0.13,0.92,0.62,0.62,0.26,7,7,33,0,2318,1.0,0.99,0.17,0.17,0.42
PF01658,PF16672:PF14303:PF13640:PF10639:PF07019:PF01594:PF12417:PF13371:PF00473:PF03131,3,171,1,2,170,2185,0.01,0.93,0.33,0.33,0.04,3,0,3,3,2352,0.0,1.0,0.0,0.0,-0.0
PF01659,PF07755:PF04958:PF04964:PF04977:PF08822:PF10938:PF13387:PF10963:PF08770:PF05114,0,5,0,0,5,2353,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF01660,PF01375:PF14214:PF00686:PF04851:PF11835:PF00606:PF05572:PF10293:PF02758:PF04843,10,167,6,4,161,2187,0.04,0.93,0.6,0.6,0.13,3,0,10,3,2345,0.0,0.99,0.0,0.0,-0.0
PF01661,PF07721:PF03312:PF14244:PF05141:PF07245:PF02320:PF01902:PF09462:PF01547:PF04227,64,118,33,31,85,2209,0.28,0.95,0.52,0.52,0.36,3,3,61,0,2294,1.0,0.97,0.05,0.05,0.21
PF01663,PF01375:PF16020:PF14214:PF13580:PF10293:PF04843:PF03101:PF07725:PF10683:PF08242,69,143,31,38,112,2177,0.22,0.94,0.45,0.45,0.28,1,1,68,0,2289,1.0,0.97,0.01,0.01,0.12
PF01666,PF13095:PF06626:PF04670:PF04088:PF15045:PF03634:PF13367:PF09811:PF02045:PF14895,0,76,0,0,76,2282,0.0,0.97,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF01667,PF08592:PF08294:PF02994:PF10484:PF04051:PF14908:PF09837:PF07019:PF00139:PF01127,25,145,16,9,129,2204,0.11,0.94,0.64,0.64,0.25,4,3,22,1,2332,0.75,0.99,0.12,0.12,0.3
PF01668,PF17053:PF04716:PF15503:PF09754:PF15842:PF10340:PF09056:PF15662:PF12158:PF15431,5,42,1,4,41,2312,0.02,0.98,0.2,0.2,0.06,0,0,5,0,2353,0,1.0,0.0,0.0,0
PF01669,PF03616:PF04410:PF03834:PF11913:PF07412:PF01196:PF03062:PF03908:PF10441:PF15305,1,167,0,1,167,2190,0.0,0.93,0.0,0.0,-0.01,5,0,1,5,2352,0.0,1.0,0.0,0.0,-0.0
PF01670,PF15247:PF03036:PF11912:PF00687:PF06766:PF10419:PF03103:PF07933:PF11709:PF11711,12,104,5,7,99,2247,0.05,0.96,0.42,0.42,0.13,1,1,11,0,2346,1.0,1.0,0.08,0.08,0.29
PF01672,PF13395:PF06057:PF09323:PF06252:PF02665:PF07811:PF10976:PF09836:PF07879:PF09012,0,9,0,0,9,2349,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF01673,PF07034:PF01285:PF15093:PF06584:PF07222:PF04083:PF16185:PF16705:PF14779:PF09058,1,88,0,1,88,2269,0.0,0.96,0.0,0.0,-0.0,1,0,1,1,2356,0.0,1.0,0.0,0.0,-0.0
PF01674,PF10583:PF00436:PF09949:PF09398:PF15240:PF13367:PF06941:PF04670:PF02348:PF04088,15,103,10,5,93,2250,0.1,0.96,0.67,0.67,0.24,2,1,14,1,2342,0.5,0.99,0.07,0.07,0.18
PF01676,PF11721:PF13673:PF08923:PF13359:PF13695:PF04103:PF07047:PF04241:PF15372:PF16815,31,139,16,15,123,2204,0.12,0.94,0.52,0.52,0.22,4,3,28,1,2326,0.75,0.99,0.1,0.1,0.27
PF01677,PF16330:PF06316:PF04160:PF07736:PF10592:PF10620:PF10626:PF10649:PF15488:PF10692,0,7,0,0,7,2351,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF01678,PF08007:PF06459:PF03108:PF00474:PF09121:PF09471:PF16533:PF02019:PF09992:PF05731,11,126,7,4,119,2228,0.06,0.95,0.64,0.64,0.18,2,0,11,2,2345,0.0,0.99,0.0,0.0,-0.0
PF01679,PF04729:PF09340:PF09688:PF05558:PF11327:PF17034:PF03663:PF14494:PF07200:PF00296,21,89,9,12,80,2257,0.1,0.96,0.43,0.43,0.19,2,2,19,0,2337,1.0,0.99,0.1,0.1,0.31
PF01680,PF05721:PF15960:PF11905:PF09769:PF13911:PF02661:PF03583:PF07816:PF12638:PF01248,16,167,7,9,160,2182,0.04,0.93,0.44,0.44,0.12,3,2,14,1,2341,0.67,0.99,0.12,0.12,0.29
PF01681,PF07721:PF07245:PF08016:PF03133:PF01547:PF14244:PF00654:PF08174:PF00635:PF00636,0,237,0,0,237,2121,0.0,0.9,0,0,0,11,0,0,11,2347,0.0,1.0,0,0,0
PF01682,PF16066:PF00102:PF04181:PF12171:PF12807:PF12013:PF02023:PF07535:PF14244:PF00620,21,299,16,5,283,2054,0.05,0.88,0.76,0.76,0.18,9,6,15,3,2334,0.67,0.99,0.29,0.29,0.43
PF01683,PF14244:PF15913:PF11999:PF07721:PF01547:PF03732:PF04181:PF06119:PF12807:PF08214,38,208,22,16,186,2134,0.11,0.91,0.58,0.58,0.22,5,4,34,1,2319,0.8,0.99,0.11,0.11,0.29
PF01684,PF12171:PF12807:PF16977:PF04181:PF00354:PF02759:PF09249:PF14025:PF07937:PF16851,0,161,0,0,161,2197,0.0,0.93,0,0,0,2,0,0,2,2356,0.0,1.0,0,0,0
PF01687,PF01786:PF04091:PF01194:PF10256:PF09769:PF11654:PF05529:PF01652:PF13864:PF05361,23,135,10,13,125,2210,0.07,0.94,0.43,0.43,0.16,2,1,22,1,2334,0.5,0.99,0.04,0.04,0.15
PF01693,PF15299:PF15007:PF03467:PF04403:PF10357:PF06745:PF12879:PF03110:PF10846:PF12171,42,109,18,24,91,2225,0.17,0.95,0.43,0.43,0.25,1,1,41,0,2316,1.0,0.98,0.02,0.02,0.15
PF01694,PF05426:PF01196:PF04826:PF01963:PF14622:PF09588:PF06632:PF03062:PF01933:PF15680,83,126,46,37,80,2195,0.37,0.95,0.55,0.55,0.43,1,1,82,0,2275,1.0,0.97,0.01,0.01,0.11
PF01695,PF05733:PF01745:PF15091:PF04120:PF06542:PF03530:PF01051:PF06799:PF08668:PF15882,13,62,3,10,59,2286,0.05,0.97,0.23,0.23,0.1,0,0,13,0,2345,0,0.99,0.0,0.0,0
PF01696,PF16872:PF05164:PF15122:PF06887:PF07024:PF16654:PF01623:PF08803:PF05400:PF09986,0,5,0,0,5,2353,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF01697,PF12697:PF02698:PF08652:PF15680:PF14832:PF02827:PF04826:PF10573:PF15364:PF02655,54,136,21,33,115,2189,0.15,0.94,0.39,0.39,0.22,0,0,54,0,2304,0,0.98,0.0,0.0,0
PF01698,PF10262:PF08583:PF03879:PF10280:PF14712:PF09756:PF02064:PF01036:PF09809:PF07795,2,106,2,0,104,2252,0.02,0.96,1.0,1.0,0.13,2,0,2,2,2354,0.0,1.0,0.0,0.0,-0.0
PF01699,PF03546:PF13961:PF10579:PF09334:PF12314:PF10551:PF02985:PF01342:PF13352:PF04843,78,193,38,40,155,2125,0.2,0.92,0.49,0.49,0.27,2,2,76,0,2280,1.0,0.97,0.03,0.03,0.16
PF01701,PF01253:PF11721:PF08923:PF04241:PF05010:PF13359:PF00857:PF13673:PF07970:PF08144,8,197,4,4,193,2157,0.02,0.92,0.5,0.5,0.09,8,0,8,8,2342,0.0,0.99,0.0,0.0,-0.0
PF01702,PF10175:PF05741:PF01896:PF03161:PF03595:PF02064:PF12643:PF01199:PF04819:PF08536,32,107,10,22,97,2229,0.09,0.95,0.31,0.31,0.15,3,1,31,2,2324,0.33,0.99,0.03,0.03,0.1
PF01704,PF08923:PF06418:PF04241:PF08534:PF11721:PF05088:PF12062:PF13673:PF04568:PF04103,43,143,28,15,115,2200,0.2,0.94,0.65,0.65,0.34,4,4,39,0,2315,1.0,0.98,0.09,0.09,0.3
PF01705,PF07412:PF02416:PF03908:PF08574:PF12926:PF09924:PF15621:PF03588:PF01918:PF15004,15,75,7,8,68,2275,0.09,0.97,0.47,0.47,0.2,0,0,15,0,2343,0,0.99,0.0,0.0,0
PF01706,PF17019:PF12746:PF13103:PF01815:PF04703:PF08786:PF09683:PF07396:PF07789:PF05643,1,10,1,0,9,2348,0.1,1.0,1.0,1.0,0.32,0,0,1,0,2357,0,1.0,0.0,0.0,0
PF01709,PF01101:PF11598:PF15186:PF11766:PF13879:PF08613:PF01655:PF14521:PF08174:PF09814,20,121,12,8,109,2229,0.1,0.95,0.6,0.6,0.23,1,1,19,0,2338,1.0,0.99,0.05,0.05,0.22
PF01710,PF15186:PF15633:PF03797:PF08613:PF02899:PF06766:PF13423:PF11598:PF17076:PF08346,1,97,0,1,97,2260,0.0,0.96,0.0,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0.0,0
PF01712,PF01161:PF13468:PF07884:PF07722:PF08591:PF01963:PF00494:PF09949:PF02348:PF05426,11,126,6,5,120,2227,0.05,0.95,0.55,0.55,0.15,2,1,10,1,2346,0.5,1.0,0.09,0.09,0.21
PF01713,PF14822:PF00167:PF15998:PF02953:PF00296:PF06437:PF06687:PF06911:PF01746:PF14616,22,152,15,7,137,2199,0.1,0.94,0.68,0.68,0.24,2,2,20,0,2336,1.0,0.99,0.09,0.09,0.3
