ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF02188,PF08016:PF07245:PF03167,11,47,3,8,44,948,0.06,0.95,0.27,0.27,0.11,6,2,9,4,988,0.33,0.99,0.18,0.18,0.24
PF02189,PF11341:PF02025:PF02425,2,4,0,2,4,997,0.0,0.99,0.0,0.0,-0.0,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF02190,PF04072:PF04129:PF12353,27,36,10,17,26,950,0.28,0.96,0.37,0.37,0.3,9,7,20,2,974,0.78,0.98,0.26,0.26,0.44
PF02191,PF01480:PF01417:PF12348,13,48,7,6,41,949,0.15,0.95,0.54,0.54,0.26,10,5,8,5,985,0.5,0.99,0.38,0.38,0.43
PF02192,PF16334:PF11409:PF14871,9,3,0,9,3,991,0.0,0.99,0.0,0.0,-0.01,0,0,9,0,994,0,0.99,0.0,0.0,0
PF02194,PF13325:PF15371:PF13323,19,11,1,18,10,974,0.09,0.97,0.05,0.05,0.06,1,0,19,1,983,0.0,0.98,0.0,0.0,-0.0
PF02195,PF08294:PF01501:PF07762,8,55,4,4,51,944,0.07,0.95,0.5,0.5,0.18,10,2,6,8,987,0.2,0.99,0.25,0.25,0.22
PF02196,PF12157:PF07496:PF06461,12,29,5,7,24,967,0.17,0.97,0.42,0.42,0.25,7,4,8,3,988,0.57,0.99,0.33,0.33,0.43
PF02197,PF04576:PF15299:PF03467,21,27,5,16,22,960,0.19,0.96,0.24,0.24,0.19,3,2,19,1,981,0.67,0.98,0.1,0.1,0.25
PF02198,PF02197:PF12656:PF11669,16,35,8,8,27,960,0.23,0.97,0.5,0.5,0.32,4,2,14,2,985,0.5,0.98,0.12,0.12,0.24
PF02199,PF12314:PF07502:PF08744,2,2,0,2,2,999,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF02200,PF14661:PF11822:PF15613,1,25,1,0,24,978,0.04,0.98,1.0,1.0,0.2,2,0,1,2,1000,0.0,1.0,0.0,0.0,-0.0
PF02201,PF09184:PF15813:PF07962,28,18,9,19,9,966,0.5,0.97,0.32,0.32,0.39,1,1,27,0,975,1.0,0.97,0.04,0.04,0.19
PF02202,PF09784:PF07259:PF08987,0,1,0,0,1,1002,0.0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF02203,PF10178:PF02675:PF14521,4,13,1,3,12,987,0.08,0.99,0.25,0.25,0.13,2,0,4,2,997,0.0,0.99,0.0,0.0,-0.0
PF02204,PF07535:PF01985:PF06631,34,14,7,27,7,962,0.5,0.97,0.21,0.21,0.31,4,2,32,2,967,0.5,0.97,0.06,0.06,0.16
PF02205,PF10296:PF12171:PF04366,30,52,9,21,43,930,0.17,0.94,0.3,0.3,0.2,10,4,26,6,967,0.4,0.97,0.13,0.13,0.22
PF02206,PF14420:PF17109:PF12231,8,21,1,7,20,975,0.05,0.97,0.12,0.12,0.07,2,1,7,1,994,0.5,0.99,0.12,0.12,0.25
PF02207,PF12726:PF09045:PF01107,12,8,4,8,4,987,0.5,0.99,0.33,0.33,0.4,2,2,10,0,991,1.0,0.99,0.17,0.17,0.41
PF02208,PF08232:PF03920:PF10384,4,13,2,2,11,988,0.15,0.99,0.5,0.5,0.27,2,1,3,1,998,0.5,1.0,0.25,0.25,0.35
PF02209,PF16182:PF06297:PF12315,13,15,3,10,12,978,0.2,0.98,0.23,0.23,0.2,2,2,11,0,990,1.0,0.99,0.15,0.15,0.39
PF02210,PF00054:PF07245:PF08719,40,31,17,23,14,949,0.55,0.96,0.42,0.42,0.46,7,5,35,2,961,0.71,0.96,0.12,0.12,0.29
PF02211,PF06428:PF15299:PF14050,3,16,0,3,16,984,0.0,0.98,0.0,0.0,-0.01,1,0,3,1,999,0.0,1.0,0.0,0.0,-0.0
PF02212,PF10377:PF16495:PF04774,33,16,5,28,11,959,0.31,0.96,0.15,0.15,0.2,3,2,31,1,969,0.67,0.97,0.06,0.06,0.19
PF02213,PF05182:PF14075:PF08313,16,28,7,9,21,966,0.25,0.97,0.44,0.44,0.32,4,2,14,2,985,0.5,0.98,0.12,0.12,0.24
PF02214,PF05585:PF13434:PF13961,47,46,15,32,31,925,0.33,0.94,0.32,0.32,0.29,8,7,40,1,955,0.88,0.96,0.15,0.15,0.35
PF02217,PF10014:PF13648:PF10043,3,2,0,3,2,998,0.0,1.0,0.0,0.0,-0.0,0,0,3,0,1000,0,1.0,0.0,0.0,0
PF02218,PF02425:PF04370:PF14980,4,0,0,4,0,999,0,1.0,0.0,0.0,0,0,0,4,0,999,0,1.0,0.0,0.0,0
PF02219,PF09797:PF06652:PF14022,8,14,2,6,12,983,0.14,0.98,0.25,0.25,0.18,1,0,8,1,994,0.0,0.99,0.0,0.0,-0.0
PF02221,PF02320:PF08122:PF05141,19,23,8,11,15,969,0.35,0.97,0.42,0.42,0.37,2,1,18,1,983,0.5,0.98,0.05,0.05,0.16
PF02222,PF05448:PF04769:PF04666,8,15,1,7,14,981,0.07,0.98,0.12,0.12,0.08,0,0,8,0,995,0,0.99,0.0,0.0,0
PF02224,PF05225:PF05057:PF08284,5,57,3,2,54,944,0.05,0.94,0.6,0.6,0.17,15,2,3,13,985,0.13,0.98,0.4,0.4,0.22
PF02225,PF04389:PF05141:PF03312,47,52,25,22,27,929,0.48,0.95,0.53,0.53,0.48,4,4,43,0,956,1.0,0.96,0.09,0.09,0.29
PF02226,PF12695:PF05978:PF06493,12,18,1,11,17,974,0.06,0.97,0.08,0.08,0.05,0,0,12,0,991,0,0.99,0.0,0.0,0
PF02229,PF02201:PF12171:PF08074,14,65,9,5,56,933,0.14,0.94,0.64,0.64,0.28,13,7,7,6,983,0.54,0.99,0.5,0.5,0.51
PF02230,PF03195:PF03634:PF01569,23,47,11,12,36,944,0.23,0.95,0.48,0.48,0.31,6,6,17,0,980,1.0,0.98,0.26,0.26,0.51
PF02232,PF16330:PF06316:PF04160,1,2,1,0,1,1001,0.5,1.0,1.0,1.0,0.71,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF02233,PF12769:PF08719:PF12171,7,56,7,0,49,947,0.12,0.95,1.0,1.0,0.34,10,5,2,5,991,0.5,0.99,0.71,0.71,0.59
PF02234,PF08147:PF15038:PF14493,8,11,1,7,10,985,0.09,0.98,0.12,0.12,0.1,3,1,7,2,993,0.33,0.99,0.12,0.12,0.2
PF02237,PF10437:PF09825:PF02024,3,4,1,2,3,997,0.25,1.0,0.33,0.33,0.29,1,1,2,0,1000,1.0,1.0,0.33,0.33,0.58
PF02244,PF16705:PF13292:PF15296,21,8,3,18,5,977,0.38,0.98,0.14,0.14,0.22,1,1,20,0,982,1.0,0.98,0.05,0.05,0.22
PF02245,PF07841:PF12274:PF00068,4,20,1,3,19,980,0.05,0.98,0.25,0.25,0.1,2,0,4,2,997,0.0,0.99,0.0,0.0,-0.0
PF02251,PF01975:PF11735:PF06581,6,20,1,5,19,978,0.05,0.98,0.17,0.17,0.08,1,0,6,1,996,0.0,0.99,0.0,0.0,-0.0
PF02252,PF15366:PF11341:PF02025,12,4,0,12,4,987,0.0,0.98,0.0,0.0,-0.01,0,0,12,0,991,0,0.99,0.0,0.0,0
PF02253,PF07103:PF03893:PF06772,1,13,0,1,13,989,0.0,0.99,0.0,0.0,-0.0,1,0,1,1,1001,0.0,1.0,0.0,0.0,-0.0
PF02254,PF14893:PF16003:PF06881,13,9,2,11,7,983,0.22,0.98,0.15,0.15,0.18,1,0,13,1,989,0.0,0.99,0.0,0.0,-0.0
PF02256,PF07937:PF13636:PF15463,4,2,0,4,2,997,0.0,0.99,0.0,0.0,-0.0,0,0,4,0,999,0,1.0,0.0,0.0,0
PF02257,PF14661:PF08161:PF11547,18,9,3,15,6,979,0.33,0.98,0.17,0.17,0.23,1,1,17,0,985,1.0,0.98,0.06,0.06,0.23
PF02259,PF12928:PF08629:PF08409,29,17,5,24,12,962,0.29,0.96,0.17,0.17,0.21,2,1,28,1,973,0.5,0.97,0.03,0.03,0.13
PF02260,PF02488:PF02024:PF11415,24,1,1,23,0,979,1.0,0.98,0.04,0.04,0.2,0,0,24,0,979,0,0.98,0.0,0.0,0
PF02261,PF11992:PF11418:PF11450,2,0,0,2,0,1001,0,1.0,0.0,0.0,0,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF02262,PF09750:PF01417:PF12497,5,41,4,1,37,961,0.1,0.96,0.8,0.8,0.27,5,2,3,3,995,0.4,0.99,0.4,0.4,0.4
PF02263,PF12879:PF12423:PF08454,21,22,5,16,17,965,0.23,0.97,0.24,0.24,0.22,6,3,18,3,979,0.5,0.98,0.14,0.14,0.26
PF02264,PF03922:PF02097:PF11604,2,0,0,2,0,1001,0,1.0,0.0,0.0,0,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF02265,PF10639:PF00473:PF14437,7,21,2,5,19,977,0.1,0.98,0.29,0.29,0.16,4,1,6,3,993,0.25,0.99,0.14,0.14,0.18
PF02267,PF12620:PF10245:PF07047,4,19,1,3,18,981,0.05,0.98,0.25,0.25,0.11,1,0,4,1,998,0.0,1.0,0.0,0.0,-0.0
PF02268,PF12171:PF00620:PF09249,13,101,7,6,94,896,0.07,0.9,0.54,0.54,0.17,24,4,9,20,970,0.17,0.97,0.31,0.31,0.21
PF02269,PF10357:PF16744:PF08539,11,13,2,9,11,981,0.15,0.98,0.18,0.18,0.16,2,1,10,1,991,0.5,0.99,0.09,0.09,0.21
PF02270,PF16016:PF05225:PF04906,15,40,7,8,33,955,0.17,0.96,0.47,0.47,0.27,9,4,11,5,983,0.44,0.98,0.27,0.27,0.34
PF02271,PF03045:PF16009:PF05050,11,23,2,9,21,971,0.09,0.97,0.18,0.18,0.11,3,1,10,2,990,0.33,0.99,0.09,0.09,0.17
PF02272,PF05065:PF14107:PF10661,15,1,0,15,1,987,0.0,0.98,0.0,0.0,-0.0,0,0,15,0,988,0,0.99,0.0,0.0,0
PF02275,PF02204:PF14224:PF11341,8,36,3,5,33,962,0.08,0.96,0.38,0.38,0.16,0,0,8,0,995,0,0.99,0.0,0.0,0
PF02276,PF06675:PF17024:PF05518,3,0,0,3,0,1000,0,1.0,0.0,0.0,0,0,0,3,0,1000,0,1.0,0.0,0.0,0
PF02277,PF02042:PF03359:PF01812,3,26,0,3,26,974,0.0,0.97,0.0,0.0,-0.01,4,0,3,4,996,0.0,0.99,0.0,0.0,-0.0
PF02278,PF02204:PF07720:PF04181,2,43,1,1,42,959,0.02,0.96,0.5,0.5,0.1,4,1,1,3,998,0.25,1.0,0.5,0.5,0.35
PF02281,PF08786:PF01815:PF04703,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF02283,PF03562:PF09323:PF05784,2,1,0,2,1,1000,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF02284,PF02656:PF04199:PF07856,6,36,4,2,32,965,0.11,0.97,0.67,0.67,0.26,10,3,3,7,990,0.3,0.99,0.5,0.5,0.38
PF02285,PF04359:PF09787:PF07740,4,9,2,2,7,992,0.22,0.99,0.5,0.5,0.33,0,0,4,0,999,0,1.0,0.0,0.0,0
PF02289,PF07755:PF04958:PF04964,1,3,0,1,3,999,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF02290,PF10175:PF01896:PF15092,13,16,4,9,12,978,0.25,0.98,0.31,0.31,0.27,2,1,12,1,989,0.5,0.99,0.08,0.08,0.19
PF02291,PF07051:PF07904:PF12855,5,6,1,4,5,993,0.17,0.99,0.2,0.2,0.18,0,0,5,0,998,0,1.0,0.0,0.0,0
PF02295,PF12052:PF01417:PF02946,11,34,5,6,29,963,0.15,0.97,0.45,0.45,0.24,3,0,11,3,989,0.0,0.99,0.0,0.0,-0.01
PF02296,PF09066:PF02953:PF01746,5,45,2,3,43,955,0.04,0.95,0.4,0.4,0.12,5,1,4,4,994,0.2,0.99,0.2,0.2,0.2
PF02297,PF01757:PF10484:PF01894,17,50,8,9,42,944,0.16,0.95,0.47,0.47,0.25,6,2,15,4,982,0.33,0.98,0.12,0.12,0.19
PF02298,PF01613:PF14825:PF11891,18,25,6,12,19,966,0.24,0.97,0.33,0.33,0.27,3,2,16,1,984,0.67,0.98,0.11,0.11,0.27
PF02300,PF07755:PF04958:PF04964,0,3,0,0,3,1000,0.0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF02301,PF03167:PF03133:PF08016,11,65,4,7,61,931,0.06,0.93,0.36,0.36,0.13,13,2,9,11,981,0.15,0.98,0.18,0.18,0.16
PF02302,PF16850:PF14800:PF01537,1,5,0,1,5,997,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF02304,PF07755:PF04958:PF04964,0,3,0,0,3,1000,0.0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF02305,PF07801:PF05299:PF12038,1,7,0,1,7,995,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF02306,PF03922:PF02097:PF11604,1,0,0,1,0,1002,0,1.0,0.0,0.0,0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF02308,PF01755:PF15038:PF12051,2,18,0,2,18,983,0.0,0.98,0.0,0.0,-0.01,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF02309,PF03912:PF01125:PF14303,12,40,7,5,33,958,0.17,0.96,0.58,0.58,0.31,2,1,11,1,990,0.5,0.99,0.08,0.08,0.2
PF02310,PF08534:PF11721:PF04103,7,41,5,2,36,960,0.12,0.96,0.71,0.71,0.29,7,2,5,5,991,0.29,0.99,0.29,0.29,0.28
PF02311,PF12224:PF01101:PF13879,8,28,2,6,26,969,0.07,0.97,0.25,0.25,0.12,6,0,8,6,989,0.0,0.99,0.0,0.0,-0.01
PF02312,PF01896:PF10175:PF03370,2,16,0,2,16,985,0.0,0.98,0.0,0.0,-0.01,4,0,2,4,997,0.0,0.99,0.0,0.0,-0.0
PF02313,PF07755:PF04958:PF04964,0,3,0,0,3,1000,0.0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF02317,PF14880:PF16672:PF10639,7,24,3,4,21,975,0.12,0.98,0.43,0.43,0.22,1,1,6,0,996,1.0,0.99,0.14,0.14,0.38
PF02318,PF12348:PF16474:PF11526,8,25,3,5,22,973,0.12,0.97,0.38,0.38,0.2,4,1,7,3,992,0.25,0.99,0.12,0.12,0.17
PF02319,PF07535:PF11559:PF02204,24,41,6,18,35,944,0.15,0.95,0.25,0.25,0.17,5,3,21,2,977,0.6,0.98,0.12,0.12,0.27
PF02320,PF02441:PF10178:PF08122,13,28,4,9,24,966,0.14,0.97,0.31,0.31,0.19,1,1,12,0,990,1.0,0.99,0.08,0.08,0.28
PF02321,PF00873:PF15913:PF07721,12,19,4,8,15,976,0.21,0.98,0.33,0.33,0.25,2,1,11,1,990,0.5,0.99,0.08,0.08,0.2
PF02322,PF00379:PF07762:PF09398,1,45,1,0,44,958,0.02,0.96,1.0,1.0,0.15,8,0,1,8,994,0.0,0.99,0.0,0.0,-0.0
PF02323,PF08987:PF12541:PF16818,1,0,0,1,0,1002,0,1.0,0.0,0.0,0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF02325,PF04570:PF10155:PF11093,1,7,0,1,7,995,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF02326,PF13640:PF07019:PF00488,3,75,2,1,73,927,0.03,0.93,0.67,0.67,0.12,16,1,2,15,985,0.06,0.98,0.33,0.33,0.14
PF02329,PF07755:PF04958:PF04964,1,3,0,1,3,999,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF02330,PF14521:PF00379:PF01101,7,46,4,3,42,954,0.09,0.96,0.57,0.57,0.21,8,2,5,6,990,0.25,0.99,0.29,0.29,0.26
PF02333,PF10231:PF12762:PF13936,4,29,0,4,29,970,0.0,0.97,0.0,0.0,-0.01,3,0,4,3,996,0.0,0.99,0.0,0.0,-0.0
PF02335,PF07755:PF04958:PF04964,1,3,0,1,3,999,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF02336,PF08398:PF07081:PF00584,2,14,1,1,13,988,0.07,0.99,0.5,0.5,0.19,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF02337,PF00867:PF08313:PF05182,5,54,3,2,51,947,0.06,0.95,0.6,0.6,0.17,11,2,3,9,989,0.18,0.99,0.4,0.4,0.26
PF02338,PF08580:PF08214:PF10544,42,33,7,35,26,935,0.21,0.94,0.17,0.17,0.16,3,3,39,0,961,1.0,0.96,0.07,0.07,0.26
PF02341,PF06395:PF09596:PF07561,4,10,2,2,8,991,0.2,0.99,0.5,0.5,0.31,0,0,4,0,999,0,1.0,0.0,0.0,0
PF02342,PF07245:PF01547:PF07721,4,30,2,2,28,971,0.07,0.97,0.5,0.5,0.17,1,0,4,1,998,0.0,1.0,0.0,0.0,-0.0
PF02343,PF01764:PF15813:PF08284,2,66,2,0,64,937,0.03,0.94,1.0,1.0,0.17,13,1,1,12,989,0.08,0.99,0.5,0.5,0.19
PF02344,PF06621:PF07527:PF01586,5,8,2,3,6,992,0.25,0.99,0.4,0.4,0.31,3,1,4,2,996,0.33,0.99,0.2,0.2,0.26
PF02347,PF11835:PF12814:PF10532,9,12,1,8,11,983,0.08,0.98,0.11,0.11,0.09,1,1,8,0,994,1.0,0.99,0.11,0.11,0.33
PF02348,PF06542:PF06799:PF07722,5,7,3,2,4,994,0.43,0.99,0.6,0.6,0.5,1,1,4,0,998,1.0,1.0,0.2,0.2,0.45
PF02349,PF08144:PF13908:PF11721,0,21,0,0,21,982,0.0,0.98,0,0,0,2,0,0,2,1001,0.0,1.0,0,0,0
PF02350,PF11997:PF05195:PF13292,2,20,0,2,20,981,0.0,0.98,0.0,0.0,-0.01,1,0,2,1,1000,0.0,1.0,0.0,0.0,-0.0
PF02351,PF11559:PF12171:PF07535,3,49,2,1,47,953,0.04,0.95,0.67,0.67,0.16,5,1,2,4,996,0.2,0.99,0.33,0.33,0.26
PF02353,PF05050:PF08511:PF02661,13,26,7,6,19,971,0.27,0.98,0.54,0.54,0.37,5,4,9,1,989,0.8,0.99,0.31,0.31,0.49
PF02354,PF07142:PF15696:PF09249,2,6,0,2,6,995,0.0,0.99,0.0,0.0,-0.0,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF02355,PF07245:PF03496:PF07721,4,13,0,4,13,986,0.0,0.98,0.0,0.0,-0.01,1,0,4,1,998,0.0,1.0,0.0,0.0,-0.0
PF02357,PF14769:PF04988:PF16297,2,8,0,2,8,993,0.0,0.99,0.0,0.0,-0.0,2,0,2,2,999,0.0,1.0,0.0,0.0,-0.0
PF02358,PF13952:PF13640:PF01594,28,43,10,18,33,942,0.23,0.95,0.36,0.36,0.26,2,2,26,0,975,1.0,0.97,0.07,0.07,0.26
PF02359,PF09029:PF12739:PF08797,11,28,7,4,21,971,0.25,0.98,0.64,0.64,0.39,2,0,11,2,990,0.0,0.99,0.0,0.0,-0.0
PF02361,PF14892:PF12158:PF15173,5,4,0,5,4,994,0.0,0.99,0.0,0.0,-0.0,0,0,5,0,998,0,1.0,0.0,0.0,0
PF02362,PF09814:PF07762:PF00929,30,67,19,11,48,925,0.28,0.94,0.63,0.63,0.4,7,6,24,1,972,0.86,0.98,0.2,0.2,0.41
PF02363,PF02488:PF14224:PF11341,6,2,0,6,2,995,0.0,0.99,0.0,0.0,-0.0,0,0,6,0,997,0,0.99,0.0,0.0,0
PF02364,PF02019:PF10551:PF00784,9,69,2,7,67,927,0.03,0.93,0.22,0.22,0.06,11,1,8,10,984,0.09,0.98,0.11,0.11,0.09
PF02365,PF09994:PF04424:PF13019,29,30,9,20,21,953,0.3,0.96,0.31,0.31,0.28,7,5,24,2,972,0.71,0.97,0.17,0.17,0.34
PF02366,PF02898:PF07959:PF07700,13,27,4,9,23,967,0.15,0.97,0.31,0.31,0.2,3,2,11,1,989,0.67,0.99,0.15,0.15,0.32
PF02367,PF15320:PF02661:PF09754,2,17,0,2,17,984,0.0,0.98,0.0,0.0,-0.01,2,0,2,2,999,0.0,1.0,0.0,0.0,-0.0
PF02368,PF14952:PF14726:PF12422,4,8,2,2,6,993,0.25,0.99,0.5,0.5,0.35,0,0,4,0,999,0,1.0,0.0,0.0,0
PF02369,PF09134:PF07721:PF01966,0,30,0,0,30,973,0.0,0.97,0,0,0,1,0,0,1,1002,0.0,1.0,0,0,0
PF02371,PF15248:PF14303:PF16672,3,38,2,1,36,964,0.05,0.96,0.67,0.67,0.18,5,0,3,5,995,0.0,0.99,0.0,0.0,-0.0
PF02372,PF01182:PF07047:PF05088,1,30,0,1,30,972,0.0,0.97,0.0,0.0,-0.01,5,0,1,5,997,0.0,0.99,0.0,0.0,-0.0
PF02373,PF12480:PF15612:PF10382,38,21,10,28,11,954,0.48,0.96,0.26,0.26,0.34,3,3,35,0,965,1.0,0.97,0.08,0.08,0.28
PF02374,PF13097:PF05064:PF02888,11,17,2,9,15,977,0.12,0.98,0.18,0.18,0.13,1,0,11,1,991,0.0,0.99,0.0,0.0,-0.0
PF02375,PF16528:PF08153:PF13281,19,24,5,14,19,965,0.21,0.97,0.26,0.26,0.22,5,3,16,2,982,0.6,0.98,0.16,0.16,0.3
PF02376,PF07738:PF08580:PF03114,8,50,5,3,45,950,0.1,0.95,0.62,0.62,0.24,8,3,5,5,990,0.38,0.99,0.38,0.38,0.37
PF02377,PF10608:PF07725:PF00610,4,47,3,1,44,955,0.06,0.96,0.75,0.75,0.21,5,1,3,4,995,0.2,0.99,0.25,0.25,0.22
PF02378,PF01101:PF05919:PF11598,8,17,1,7,16,979,0.06,0.98,0.12,0.12,0.08,3,1,7,2,993,0.33,0.99,0.12,0.12,0.2
PF02380,PF07403:PF13493:PF05979,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF02381,PF02862:PF15306:PF15801,2,18,0,2,18,983,0.0,0.98,0.0,0.0,-0.01,2,0,2,2,999,0.0,1.0,0.0,0.0,-0.0
PF02383,PF15625:PF16013:PF06466,35,10,5,30,5,963,0.5,0.97,0.14,0.14,0.25,6,3,32,3,965,0.5,0.97,0.09,0.09,0.2
PF02384,PF12820:PF06398:PF07705,5,15,2,3,13,985,0.13,0.98,0.4,0.4,0.22,1,0,5,1,997,0.0,0.99,0.0,0.0,-0.0
PF02386,PF00379:PF00282:PF07762,16,71,9,7,62,925,0.13,0.93,0.56,0.56,0.24,18,5,11,13,974,0.28,0.98,0.31,0.31,0.28
PF02387,PF08786:PF01815:PF04703,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF02388,PF01920:PF12762:PF01868,2,37,1,1,36,965,0.03,0.96,0.5,0.5,0.11,7,1,1,6,995,0.14,0.99,0.5,0.5,0.26
PF02390,PF10639:PF07019:PF13908,16,30,4,12,26,961,0.13,0.96,0.25,0.25,0.16,3,1,15,2,985,0.33,0.98,0.06,0.06,0.14
PF02391,PF15323:PF01099:PF15372,10,4,1,9,3,990,0.25,0.99,0.1,0.1,0.15,0,0,10,0,993,0,0.99,0.0,0.0,0
PF02392,PF08923:PF13673:PF11721,8,35,0,8,35,960,0.0,0.96,0.0,0.0,-0.02,6,0,8,6,989,0.0,0.99,0.0,0.0,-0.01
PF02393,PF08559:PF10906:PF10917,0,5,0,0,5,998,0.0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF02394,PF09669:PF04631:PF01330,2,3,0,2,3,998,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF02397,PF04463:PF02983:PF05887,2,4,0,2,4,997,0.0,0.99,0.0,0.0,-0.0,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF02399,PF09029:PF12739:PF12432,2,12,0,2,12,989,0.0,0.99,0.0,0.0,-0.0,2,0,2,2,999,0.0,1.0,0.0,0.0,-0.0
PF02401,PF13936:PF09419:PF01152,5,22,2,3,20,978,0.09,0.98,0.4,0.4,0.18,2,0,5,2,996,0.0,0.99,0.0,0.0,-0.0
PF02403,PF09342:PF00710:PF08867,26,17,7,19,10,967,0.41,0.97,0.27,0.27,0.32,2,0,26,2,975,0.0,0.97,0.0,0.0,-0.01
PF02404,PF04906:PF03824:PF12259,1,19,0,1,19,983,0.0,0.98,0.0,0.0,-0.0,2,0,1,2,1000,0.0,1.0,0.0,0.0,-0.0
PF02405,PF07717:PF00160:PF12678,3,124,3,0,121,879,0.02,0.88,1.0,1.0,0.15,30,3,0,27,973,0.1,0.97,1.0,1.0,0.31
PF02407,PF13230:PF15487:PF08689,5,9,0,5,9,989,0.0,0.99,0.0,0.0,-0.01,1,0,5,1,997,0.0,0.99,0.0,0.0,-0.0
PF02408,PF06241:PF16401:PF10022,2,9,1,1,8,993,0.11,0.99,0.5,0.5,0.23,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF02412,PF05735:PF02488:PF02024,3,4,3,0,1,999,0.75,1.0,1.0,1.0,0.87,0,0,3,0,1000,0,1.0,0.0,0.0,0
PF02413,PF10076:PF03406:PF11041,0,2,0,0,2,1001,0.0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF02415,PF13961:PF05585:PF04181,3,40,2,1,38,962,0.05,0.96,0.67,0.67,0.18,6,2,1,4,996,0.33,1.0,0.67,0.67,0.47
PF02416,PF01705:PF03908:PF01918,9,25,2,7,23,971,0.08,0.97,0.22,0.22,0.12,3,2,7,1,993,0.67,0.99,0.22,0.22,0.38
PF02417,PF12879:PF11977:PF03467,7,16,2,5,14,982,0.12,0.98,0.29,0.29,0.18,5,2,5,3,993,0.4,0.99,0.29,0.29,0.33
PF02419,PF15380:PF04384:PF03742,1,1,0,1,1,1001,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF02420,PF06514:PF14980:PF15380,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF02421,PF07589:PF04459:PF04386,3,0,0,3,0,1000,0,1.0,0.0,0.0,0,0,0,3,0,1000,0,1.0,0.0,0.0,0
PF02422,PF01197:PF07787:PF03604,2,18,0,2,18,983,0.0,0.98,0.0,0.0,-0.01,1,0,2,1,1000,0.0,1.0,0.0,0.0,-0.0
PF02423,PF13352:PF08596:PF09184,5,18,3,2,15,983,0.17,0.98,0.6,0.6,0.31,0,0,5,0,998,0,1.0,0.0,0.0,0
PF02424,PF09072:PF12447:PF12844,2,11,1,1,10,991,0.09,0.99,0.5,0.5,0.21,1,0,2,1,1000,0.0,1.0,0.0,0.0,-0.0
PF02425,PF04370:PF05932:PF03544,0,5,0,0,5,998,0.0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF02426,PF06678:PF03233:PF07196,4,0,0,4,0,999,0,1.0,0.0,0.0,0,0,0,4,0,999,0,1.0,0.0,0.0,0
PF02427,PF15716:PF04186:PF15755,0,2,0,0,2,1001,0.0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF02428,PF12171:PF11415:PF02024,2,43,0,2,43,958,0.0,0.96,0.0,0.0,-0.01,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF02429,PF10551:PF00784:PF03108,0,70,0,0,70,933,0.0,0.93,0,0,0,21,0,0,21,982,0.0,0.98,0,0,0
