ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF03198,PF07051:PF08508:PF16060:PF02291:PF04939,7,5,4,3,1,304,0.8,0.99,0.57,0.57,0.67,0,0,7,0,305,0,0.98,0.0,0.0,0
PF03199,PF02204:PF07720:PF16016:PF08357:PF13961,0,11,0,0,11,301,0.0,0.96,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF03200,PF06446:PF13698:PF07937:PF15337:PF13636,2,5,0,2,5,305,0.0,0.98,0.0,0.0,-0.01,0,0,2,0,310,0,0.99,0.0,0.0,0
PF03203,PF10563:PF01907:PF02044:PF04844:PF10471,0,5,0,0,5,307,0.0,0.98,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03205,PF05149:PF05551:PF01638:PF01226:PF03749,0,4,0,0,4,308,0.0,0.99,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03208,PF02517:PF01627:PF01063:PF07855:PF05191,1,7,1,0,6,305,0.14,0.98,1.0,1.0,0.37,2,1,0,1,310,0.5,1.0,1.0,1.0,0.71
PF03209,PF12265:PF01328:PF03412:PF07999:PF15481,1,3,1,0,2,309,0.33,0.99,1.0,1.0,0.58,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03211,PF16009:PF07898:PF12762:PF03045:PF13088,3,4,2,1,2,307,0.5,0.99,0.67,0.67,0.57,1,1,2,0,309,1.0,0.99,0.33,0.33,0.58
PF03212,PF05901:PF13547:PF08943:PF14229:PF05573,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03214,PF03176:PF15247:PF11095:PF01670:PF00389,0,13,0,0,13,299,0.0,0.96,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03219,PF06487:PF13136:PF09751:PF01434:PF15110,2,10,1,1,9,301,0.1,0.97,0.5,0.5,0.21,0,0,2,0,310,0,0.99,0.0,0.0,0
PF03221,PF09462:PF07721:PF14244:PF03312:PF10354,11,8,2,9,6,295,0.25,0.95,0.18,0.18,0.19,0,0,11,0,301,0,0.96,0.0,0.0,0
PF03222,PF14521:PF00929:PF07762:PF00379:PF09814,2,15,0,2,15,295,0.0,0.95,0.0,0.0,-0.02,3,0,2,3,307,0.0,0.98,0.0,0.0,-0.01
PF03223,PF10639:PF14622:PF08294:PF07247:PF01501,2,15,0,2,15,295,0.0,0.95,0.0,0.0,-0.02,4,0,2,4,306,0.0,0.98,0.0,0.0,-0.01
PF03226,PF13359:PF11721:PF01918:PF04103:PF15275,2,11,2,0,9,301,0.18,0.97,1.0,1.0,0.42,3,1,1,2,308,0.33,0.99,0.5,0.5,0.4
PF03227,PF00494:PF07884:PF13468:PF01161:PF07722,3,14,3,0,11,298,0.21,0.96,1.0,1.0,0.45,3,2,1,1,308,0.67,0.99,0.67,0.67,0.66
PF03229,PF02480:PF06766:PF02182:PF08613:PF00127,1,12,1,0,11,300,0.08,0.96,1.0,1.0,0.28,1,1,0,0,311,1.0,1.0,1.0,1.0,1.0
PF03230,PF06675:PF17024:PF05518:PF04235:PF06227,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03232,PF14622:PF05477:PF05426:PF03839:PF04826,3,7,1,2,6,303,0.14,0.97,0.33,0.33,0.21,1,1,2,0,309,1.0,0.99,0.33,0.33,0.58
PF03233,PF06678:PF09343:PF09388:PF03591:PF08525,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03234,PF01041:PF13230:PF00887:PF08174:PF16546,1,9,1,0,8,303,0.11,0.97,1.0,1.0,0.33,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0
PF03235,PF03467:PF15299:PF07815:PF02269:PF04424,2,8,2,0,6,304,0.25,0.98,1.0,1.0,0.5,4,2,0,2,308,0.5,0.99,1.0,1.0,0.7
PF03237,PF00145:PF08016:PF08477:PF12849:PF01247,2,19,1,1,18,292,0.05,0.94,0.5,0.5,0.15,4,1,1,3,307,0.25,0.99,0.5,0.5,0.35
PF03238,PF09121:PF06459:PF11204:PF16477:PF08224,0,5,0,0,5,307,0.0,0.98,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03239,PF05498:PF01126:PF08297:PF16054:PF10155,3,6,1,2,5,304,0.17,0.98,0.33,0.33,0.23,0,0,3,0,309,0,0.99,0.0,0.0,0
PF03241,PF08719:PF07717:PF00620:PF04592:PF04679,0,34,0,0,34,278,0.0,0.89,0,0,0,8,0,0,8,304,0.0,0.97,0,0,0
PF03242,PF01779:PF05308:PF10215:PF04949:PF04852,0,5,0,0,5,307,0.0,0.98,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03243,PF10468:PF00720:PF15199:PF00770:PF07075,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03244,PF09598:PF13270:PF10672:PF15011:PF15323,2,1,0,2,1,309,0.0,0.99,0.0,0.0,-0.0,0,0,2,0,310,0,0.99,0.0,0.0,0
PF03245,PF07044:PF07312:PF15701:PF15214:PF03554,0,1,0,0,1,311,0.0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03247,PF12494:PF05669:PF09803:PF14825:PF02527,4,8,2,2,6,302,0.25,0.97,0.5,0.5,0.34,1,1,3,0,308,1.0,0.99,0.25,0.25,0.5
PF03248,PF11721:PF07047:PF01182:PF04103:PF16815,2,6,1,1,5,305,0.17,0.98,0.5,0.5,0.28,2,1,1,1,309,0.5,0.99,0.5,0.5,0.5
PF03249,PF07755:PF04958:PF04964:PF04977:PF08822,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03250,PF05450:PF06214:PF16061:PF14569:PF13757,1,7,0,1,7,304,0.0,0.97,0.0,0.0,-0.01,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03253,PF00584:PF11721:PF08320:PF04822:PF14777,1,10,0,1,10,301,0.0,0.96,0.0,0.0,-0.01,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03254,PF11721:PF13673:PF08923:PF04241:PF04103,1,10,1,0,9,302,0.1,0.97,1.0,1.0,0.31,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03255,PF08701:PF12829:PF16477:PF09121:PF07928,5,3,0,5,3,304,0.0,0.97,0.0,0.0,-0.01,0,0,5,0,307,0,0.98,0.0,0.0,0
PF03256,PF01547:PF14244:PF07721:PF15913:PF12820,6,7,4,2,3,303,0.57,0.98,0.67,0.67,0.61,1,1,5,0,306,1.0,0.98,0.17,0.17,0.4
PF03258,PF08490:PF08996:PF02306:PF09646:PF09528,0,3,0,0,3,309,0.0,0.99,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03259,PF09419:PF05493:PF00338:PF13911:PF01652,2,14,1,1,13,297,0.07,0.96,0.5,0.5,0.18,4,1,1,3,307,0.25,0.99,0.5,0.5,0.35
PF03260,PF07359:PF15188:PF15182:PF06451:PF15730,1,3,1,0,2,309,0.33,0.99,1.0,1.0,0.58,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03261,PF00654:PF07721:PF03133:PF10239:PF00635,2,22,0,2,22,288,0.0,0.92,0.0,0.0,-0.02,4,0,2,4,306,0.0,0.98,0.0,0.0,-0.01
PF03264,PF15032:PF08596:PF15299:PF02269:PF11669,0,8,0,0,8,304,0.0,0.97,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03265,PF05148:PF12807:PF14244:PF04181:PF00354,7,11,7,0,4,301,0.64,0.99,1.0,1.0,0.79,2,1,6,1,304,0.5,0.98,0.14,0.14,0.26
PF03266,PF14521:PF00379:PF11976:PF08294:PF10127,1,14,1,0,13,298,0.07,0.96,1.0,1.0,0.26,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0
PF03268,PF06573:PF13806:PF04420:PF12762:PF16009,0,7,0,0,7,305,0.0,0.98,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03269,PF11721:PF08923:PF04241:PF01920:PF05088,0,9,0,0,9,303,0.0,0.97,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF03271,PF03836:PF16862:PF07818:PF08774:PF10507,4,9,2,2,7,301,0.22,0.97,0.5,0.5,0.32,3,2,2,1,307,0.67,0.99,0.5,0.5,0.57
PF03272,PF11379:PF07112:PF04606:PF02654:PF15658,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03275,PF05013:PF04892:PF13610:PF15819:PF09047,0,1,0,0,1,311,0.0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03279,PF05295:PF09759:PF12061:PF14609:PF12453,1,3,1,0,2,309,0.33,0.99,1.0,1.0,0.58,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03281,PF01757:PF15061:PF12417:PF14303:PF16672,9,11,4,5,7,296,0.36,0.96,0.44,0.44,0.38,5,3,6,2,301,0.6,0.97,0.33,0.33,0.44
PF03283,PF04103:PF13673:PF00398:PF08923:PF11721,2,6,1,1,5,305,0.17,0.98,0.5,0.5,0.28,0,0,2,0,310,0,0.99,0.0,0.0,0
PF03284,PF02665:PF05651:PF12870:PF05784:PF13162,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03285,PF10639:PF02082:PF07019:PF10601:PF00596,1,12,1,0,11,300,0.08,0.96,1.0,1.0,0.28,2,1,0,1,310,0.5,1.0,1.0,1.0,0.71
PF03288,PF13538:PF09687:PF13952:PF13640:PF16672,0,12,0,0,12,300,0.0,0.96,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03291,PF07762:PF10523:PF04982:PF00379:PF08294,4,11,4,0,7,301,0.36,0.98,1.0,1.0,0.6,1,1,3,0,308,1.0,0.99,0.25,0.25,0.5
PF03297,PF13538:PF01125:PF12417:PF13952:PF13640,3,10,1,2,9,300,0.1,0.96,0.33,0.33,0.17,0,0,3,0,309,0,0.99,0.0,0.0,0
PF03298,PF15003:PF09802:PF15046:PF13564:PF09135,1,4,0,1,4,307,0.0,0.98,0.0,0.0,-0.01,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03299,PF15120:PF01176:PF08649:PF03874:PF13136,2,10,0,2,10,300,0.0,0.96,0.0,0.0,-0.01,0,0,2,0,310,0,0.99,0.0,0.0,0
PF03301,PF12494:PF08923:PF11721:PF13903:PF13695,0,5,0,0,5,307,0.0,0.98,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03302,PF09132:PF08284:PF13961:PF12819:PF03546,0,7,0,0,7,305,0.0,0.98,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03306,PF03297:PF13952:PF05700:PF08510:PF13640,0,15,0,0,15,297,0.0,0.95,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF03309,PF15271:PF07192:PF04519:PF06596:PF11527,0,2,0,0,2,310,0.0,0.99,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03310,PF13828:PF07863:PF12857:PF02281:PF11429,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03311,PF03045:PF16009:PF01016:PF12280:PF08559,5,5,3,2,2,305,0.6,0.99,0.6,0.6,0.59,0,0,5,0,307,0,0.98,0.0,0.0,0
PF03312,PF08174:PF08580:PF14244:PF07721:PF01547,0,8,0,0,8,304,0.0,0.97,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03313,PF13636:PF08484:PF07937:PF15463:PF07589,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03314,PF12697:PF04826:PF15680:PF09588:PF00398,2,10,1,1,9,301,0.1,0.97,0.5,0.5,0.21,0,0,2,0,310,0,0.99,0.0,0.0,0
PF03315,PF08499:PF12804:PF15801:PF08773:PF11603,1,4,1,0,3,308,0.25,0.99,1.0,1.0,0.5,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03317,PF01788:PF04278:PF16036:PF02042:PF02631,2,4,1,1,3,307,0.25,0.99,0.5,0.5,0.35,0,0,2,0,310,0,0.99,0.0,0.0,0
PF03318,PF12762:PF01920:PF01868:PF13508:PF00708,0,12,0,0,12,300,0.0,0.96,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF03319,PF07472:PF05398:PF12029:PF07902:PF08223,0,1,0,0,1,311,0.0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03320,PF07660:PF05141:PF12567:PF04191:PF07245,0,6,0,0,6,306,0.0,0.98,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF03321,PF13936:PF11905:PF13508:PF09769:PF12762,1,10,1,0,9,302,0.1,0.97,1.0,1.0,0.31,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03323,PF08833:PF04457:PF06292:PF06327:PF09295,2,5,1,1,4,306,0.2,0.98,0.5,0.5,0.31,1,1,1,0,310,1.0,1.0,0.5,0.5,0.71
PF03324,PF03037:PF12462:PF06143:PF16966:PF13630,0,1,0,0,1,311,0.0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03325,PF06559:PF11387:PF06097:PF11030:PF06475,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03326,PF10787:PF04966:PF01797:PF06282:PF10754,0,1,0,0,1,311,0.0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03327,PF16330:PF06316:PF04160:PF07736:PF10592,0,2,0,0,2,310,0.0,0.99,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03328,PF13911:PF03358:PF02661:PF08545:PF05050,1,9,1,0,8,303,0.11,0.97,1.0,1.0,0.33,1,1,0,0,311,1.0,1.0,1.0,1.0,1.0
PF03330,PF06852:PF04666:PF08391:PF06159:PF13409,4,6,1,3,5,303,0.17,0.97,0.25,0.25,0.19,1,0,4,1,307,0.0,0.98,0.0,0.0,-0.01
PF03331,PF01501:PF00139:PF07019:PF05477:PF01418,0,11,0,0,11,301,0.0,0.96,0,0,0,3,0,0,3,309,0.0,0.99,0,0,0
PF03332,PF03297:PF14521:PF13952:PF01655:PF00929,4,14,4,0,10,298,0.29,0.97,1.0,1.0,0.53,0,0,4,0,308,0,0.99,0.0,0.0,0
PF03336,PF16330:PF06316:PF04160:PF07736:PF10592,0,2,0,0,2,310,0.0,0.99,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03343,PF14303:PF02713:PF00296:PF03131:PF15998,2,8,1,1,7,303,0.12,0.97,0.5,0.5,0.24,2,1,1,1,309,0.5,0.99,0.5,0.5,0.5
PF03344,PF11500:PF14662:PF12075:PF11331:PF12157,0,6,0,0,6,306,0.0,0.98,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03345,PF07721:PF03359:PF08174:PF14244:PF00654,4,16,3,1,13,295,0.19,0.96,0.75,0.75,0.36,2,1,3,1,307,0.5,0.99,0.25,0.25,0.35
PF03348,PF13952:PF07762:PF00929:PF09814:PF00488,4,19,2,2,17,291,0.11,0.94,0.5,0.5,0.21,3,1,3,2,306,0.33,0.98,0.25,0.25,0.28
PF03349,PF15099:PF05235:PF10737:PF14243:PF04606,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03350,PF02517:PF10780:PF15359:PF16906:PF01063,0,11,0,0,11,301,0.0,0.96,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03351,PF01390:PF02023:PF14244:PF16977:PF01823,7,10,5,2,5,300,0.5,0.98,0.71,0.71,0.59,3,3,4,0,305,1.0,0.99,0.43,0.43,0.65
PF03352,PF04117:PF03595:PF04776:PF05347:PF13430,0,16,0,0,16,296,0.0,0.95,0,0,0,2,0,0,2,310,0.0,0.99,0,0,0
PF03353,PF01547:PF14244:PF07721:PF01902:PF15913,1,7,1,0,6,305,0.14,0.98,1.0,1.0,0.37,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0
PF03354,PF10787:PF04966:PF01797:PF06282:PF10754,0,1,0,0,1,311,0.0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03357,PF01084:PF01157:PF08623:PF09649:PF11789,8,12,5,3,7,297,0.42,0.97,0.62,0.62,0.49,2,1,7,1,303,0.5,0.97,0.12,0.12,0.24
PF03358,PF13092:PF14649:PF02661:PF03380:PF07816,3,4,2,1,2,307,0.5,0.99,0.67,0.67,0.57,0,0,3,0,309,0,0.99,0.0,0.0,0
PF03359,PF10263:PF04592:PF08214:PF08580:PF10544,5,10,2,3,8,299,0.2,0.96,0.4,0.4,0.27,1,0,5,1,306,0.0,0.98,0.0,0.0,-0.01
PF03360,PF04117:PF03595:PF15879:PF05741:PF14798,4,18,3,1,15,293,0.17,0.95,0.75,0.75,0.34,1,1,3,0,308,1.0,0.99,0.25,0.25,0.5
PF03364,PF13908:PF07763:PF14942:PF04103:PF07526,2,5,1,1,4,306,0.2,0.98,0.5,0.5,0.31,1,0,2,1,309,0.0,0.99,0.0,0.0,-0.0
PF03366,PF15813:PF05935:PF01764:PF12335:PF09184,4,12,4,0,8,300,0.33,0.97,1.0,1.0,0.57,1,1,3,0,308,1.0,0.99,0.25,0.25,0.5
PF03367,PF12879:PF12171:PF12214:PF04801:PF01555,3,13,2,1,11,298,0.15,0.96,0.67,0.67,0.31,0,0,3,0,309,0,0.99,0.0,0.0,0
PF03368,PF08409:PF15455:PF04049:PF12044:PF08551,5,7,2,3,5,302,0.29,0.97,0.4,0.4,0.33,1,0,5,1,306,0.0,0.98,0.0,0.0,-0.01
PF03370,PF03664:PF01896:PF05741:PF05347:PF04117,3,18,2,1,16,293,0.11,0.95,0.67,0.67,0.26,1,0,3,1,308,0.0,0.99,0.0,0.0,-0.01
PF03371,PF04658:PF17098:PF09790:PF15361:PF05276,3,8,2,1,6,303,0.25,0.98,0.67,0.67,0.4,2,1,2,1,308,0.5,0.99,0.33,0.33,0.4
PF03372,PF07721:PF00654:PF08174:PF03133:PF13879,18,17,6,12,11,283,0.35,0.93,0.33,0.33,0.3,1,1,17,0,294,1.0,0.95,0.06,0.06,0.23
PF03373,PF01667:PF14908:PF08510:PF02441:PF08592,0,11,0,0,11,301,0.0,0.96,0,0,0,3,0,0,3,309,0.0,0.99,0,0,0
PF03374,PF04290:PF05325:PF05392:PF11211:PF06993,0,2,0,0,2,310,0.0,0.99,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03378,PF07762:PF09814:PF14521:PF00379:PF10523,4,11,1,3,10,298,0.09,0.96,0.25,0.25,0.13,1,1,3,0,308,1.0,0.99,0.25,0.25,0.5
PF03379,PF13390:PF03808:PF06980:PF06993:PF00715,1,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03380,PF03358:PF03100:PF14649:PF09056:PF15320,0,7,0,0,7,305,0.0,0.98,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF03381,PF00398:PF02520:PF04103:PF13673:PF13359,2,9,2,0,7,303,0.22,0.98,1.0,1.0,0.47,1,1,1,0,310,1.0,1.0,0.5,0.5,0.71
PF03382,PF14244:PF13188:PF15913:PF08214:PF01547,0,11,0,0,11,301,0.0,0.96,0,0,0,3,0,0,3,309,0.0,0.99,0,0,0
PF03383,PF11788:PF13409:PF07542:PF16484:PF10420,0,7,0,0,7,305,0.0,0.98,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF03384,PF03398:PF17098:PF15361:PF05276:PF02891,0,11,0,0,11,301,0.0,0.96,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF03385,PF04163:PF05190:PF07999:PF13434:PF05585,1,14,1,0,13,298,0.07,0.96,1.0,1.0,0.26,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03386,PF09802:PF08806:PF03760:PF01111:PF09996,0,3,0,0,3,309,0.0,0.99,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03388,PF16282:PF16131:PF02902:PF00328:PF00177,5,19,3,2,16,291,0.16,0.94,0.6,0.6,0.29,5,3,2,2,305,0.6,0.99,0.6,0.6,0.59
PF03389,PF07894:PF07496:PF14662:PF12157:PF02891,0,7,0,0,7,305,0.0,0.98,0,0,0,2,0,0,2,310,0.0,0.99,0,0,0
PF03390,PF14238:PF04650:PF06181:PF10057:PF03691,1,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03392,PF08294:PF11976:PF04135:PF16044:PF09791,0,10,0,0,10,302,0.0,0.97,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF03398,PF02891:PF05276:PF15361:PF15249:PF12717,5,15,4,1,11,296,0.27,0.96,0.8,0.8,0.45,1,0,5,1,306,0.0,0.98,0.0,0.0,-0.01
PF03399,PF08567:PF02994:PF15287:PF08991:PF14908,4,10,4,0,6,302,0.4,0.98,1.0,1.0,0.63,1,1,3,0,308,1.0,0.99,0.25,0.25,0.5
PF03400,PF16330:PF06316:PF04160:PF07736:PF10592,0,2,0,0,2,310,0.0,0.99,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03401,PF17062:PF04640:PF06109:PF03556:PF15018,1,6,0,1,6,305,0.0,0.98,0.0,0.0,-0.01,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03402,PF01165:PF05191:PF08718:PF01458:PF15370,2,5,1,1,4,306,0.2,0.98,0.5,0.5,0.31,0,0,2,0,310,0,0.99,0.0,0.0,0
PF03403,PF09814:PF08613:PF07762:PF02130:PF00596,4,11,4,0,7,301,0.36,0.98,1.0,1.0,0.6,3,3,1,0,308,1.0,1.0,0.75,0.75,0.86
PF03404,PF02204:PF04181:PF02488:PF02024:PF11415,3,9,2,1,7,302,0.22,0.97,0.67,0.67,0.38,0,0,3,0,309,0,0.99,0.0,0.0,0
PF03405,PF08214:PF13388:PF03067:PF15913:PF05057,1,14,1,0,13,298,0.07,0.96,1.0,1.0,0.26,2,1,0,1,310,0.5,1.0,1.0,1.0,0.71
PF03406,PF03368:PF08409:PF08551:PF09992:PF12044,0,9,0,0,9,303,0.0,0.97,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF03407,PF10032:PF10672:PF01099:PF14942:PF15323,3,4,0,3,4,305,0.0,0.98,0.0,0.0,-0.01,0,0,3,0,309,0,0.99,0.0,0.0,0
PF03409,PF07245:PF14521:PF08016:PF00636:PF00929,1,19,1,0,18,293,0.05,0.94,1.0,1.0,0.22,2,1,0,1,310,0.5,1.0,1.0,1.0,0.71
PF03411,PF09220:PF12228:PF09314:PF14313:PF01973,2,0,0,2,0,310,0,0.99,0.0,0.0,0,0,0,2,0,310,0,0.99,0.0,0.0,0
PF03412,PF13304:PF06984:PF14800:PF05677:PF07470,1,6,1,0,5,306,0.17,0.98,1.0,1.0,0.4,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0
PF03413,PF17019:PF07589:PF13103:PF01815:PF04703,1,2,0,1,2,309,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03414,PF06098:PF16862:PF12295:PF06487:PF12554,3,12,2,1,10,299,0.17,0.96,0.67,0.67,0.32,0,0,3,0,309,0,0.99,0.0,0.0,0
PF03415,PF14465:PF12203:PF10309:PF08161:PF11547,0,1,0,0,1,311,0.0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03416,PF01896:PF14825:PF02527:PF05347:PF08219,6,9,4,2,5,301,0.44,0.98,0.67,0.67,0.53,1,1,5,0,306,1.0,0.98,0.17,0.17,0.4
PF03417,PF07047:PF03045:PF01613:PF16009:PF03805,2,5,2,0,3,307,0.4,0.99,1.0,1.0,0.63,0,0,2,0,310,0,0.99,0.0,0.0,0
PF03420,PF16715:PF10490:PF15387:PF03539:PF06024,0,3,0,0,3,309,0.0,0.99,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03422,PF06439:PF07937:PF13636:PF08484:PF12010,4,1,1,3,0,308,1.0,0.99,0.25,0.25,0.5,0,0,4,0,308,0,0.99,0.0,0.0,0
PF03423,PF11515:PF06119:PF12807:PF12013:PF01107,0,9,0,0,9,303,0.0,0.97,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF03425,PF03442:PF16477:PF09121:PF06459:PF06959,0,5,0,0,5,307,0.0,0.98,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03426,PF16330:PF06316:PF04160:PF07736:PF10592,0,2,0,0,2,310,0.0,0.99,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03427,PF10521:PF10333:PF03088:PF00828:PF05631,0,11,0,0,11,301,0.0,0.96,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF03428,PF13863:PF08595:PF00784:PF06580:PF01493,0,7,0,0,7,305,0.0,0.98,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF03432,PF15259:PF12016:PF16547:PF04702:PF15241,0,3,0,0,3,309,0.0,0.99,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03435,PF05978:PF06327:PF06292:PF09295:PF15870,5,8,2,3,6,301,0.25,0.97,0.4,0.4,0.3,1,0,5,1,306,0.0,0.98,0.0,0.0,-0.01
PF03436,PF12849:PF03145:PF17050:PF07228:PF12435,0,9,0,0,9,303,0.0,0.97,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03437,PF01101:PF00756:PF00929:PF03145:PF01247,0,13,0,0,13,299,0.0,0.96,0,0,0,5,0,0,5,307,0.0,0.98,0,0,0
PF03439,PF15259:PF04702:PF16547:PF15241:PF04562,6,2,1,5,1,305,0.5,0.98,0.17,0.17,0.28,0,0,6,0,306,0,0.98,0.0,0.0,0
PF03441,PF11250:PF08149:PF10273:PF04908:PF08952,2,7,1,1,6,304,0.14,0.98,0.5,0.5,0.26,1,1,1,0,310,1.0,1.0,0.5,0.5,0.71
PF03442,PF03425:PF07937:PF13636:PF08484:PF04255,2,0,0,2,0,310,0,0.99,0.0,0.0,0,0,0,2,0,310,0,0.99,0.0,0.0,0
PF03443,PF09733:PF04908:PF12240:PF12237:PF04925,5,4,2,3,2,305,0.5,0.98,0.4,0.4,0.44,0,0,5,0,307,0,0.98,0.0,0.0,0
PF03444,PF13493:PF10124:PF05979:PF04029:PF07503,0,1,0,0,1,311,0.0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF03445,PF08216:PF01064:PF09286:PF01043:PF14237,1,7,1,0,6,305,0.14,0.98,1.0,1.0,0.37,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03446,PF06472:PF16958:PF13434:PF02138:PF01328,5,10,2,3,8,299,0.2,0.96,0.4,0.4,0.27,2,2,3,0,307,1.0,0.99,0.4,0.4,0.63
PF03447,PF00696:PF12171:PF07721:PF16977:PF15913,2,15,1,1,14,296,0.07,0.95,0.5,0.5,0.17,1,0,2,1,309,0.0,0.99,0.0,0.0,-0.0
PF03448,PF07757:PF14786:PF03235:PF09976:PF07502,1,6,1,0,5,306,0.17,0.98,1.0,1.0,0.4,0,0,1,0,311,0,1.0,0.0,0.0,0
PF03449,PF14760:PF12007:PF11429:PF16074:PF14213,3,0,0,3,0,309,0,0.99,0.0,0.0,0,0,0,3,0,309,0,0.99,0.0,0.0,0
PF03450,PF11721:PF00857:PF08320:PF05010:PF01253,5,15,3,2,12,295,0.2,0.96,0.6,0.6,0.33,1,0,5,1,306,0.0,0.98,0.0,0.0,-0.01
