ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Hit Rate,Consensus MCC
PF00899,PF16420:PF10585:PF08825,12,7,7,5,0,302,1.0,0.98,0.58,0.76,0,0,12,0,302,0,0.96,0.0,0
PF14060,PF09685:PF03969:PF06702,0,4,0,0,4,310,0.0,0.99,0,0,2,0,0,2,312,0.0,0.99,0,0
PF09729,PF16944:PF05508:PF15279,3,2,0,3,2,309,0.0,0.98,0.0,-0.01,1,0,3,1,310,0.0,0.99,0.0,-0.01
PF00719,PF00886:PF03942:PF00499,5,5,2,3,3,306,0.4,0.98,0.4,0.39,2,0,5,2,307,0.0,0.98,0.0,-0.01
PF14534,PF17050:PF00770:PF05355,0,5,0,0,5,309,0.0,0.98,0,0,0,0,0,0,314,0,1.0,0,0
PF04998,PF04992:PF04983:PF11523,11,14,11,0,3,300,0.79,0.99,1.0,0.88,0,0,11,0,303,0,0.96,0.0,0
PF15932,PF09697:PF08538:PF07080,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF07928,PF10474:PF10475:PF06662,3,3,1,2,2,309,0.33,0.99,0.33,0.33,0,0,3,0,311,0,0.99,0.0,0
PF13695,PF00468:PF16009:PF04839,1,4,1,0,3,310,0.25,0.99,1.0,0.5,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF09297,PF09296:PF15916:PF14803,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF11069,PF16972:PF02401:PF17043,1,2,0,1,2,311,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF05247,PF15859:PF04023:PF05701,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF15975,PF16200:PF02036:PF09822,2,4,1,1,3,309,0.25,0.99,0.5,0.35,1,0,2,1,311,0.0,0.99,0.0,-0.0
PF00787,PF09325:PF12825:PF00794,13,7,7,6,0,301,1.0,0.98,0.54,0.73,5,5,8,0,301,1.0,0.97,0.38,0.61
PF01448,PF08558:PF01426:PF07988,3,12,2,1,10,301,0.17,0.96,0.67,0.32,2,1,2,1,310,0.5,0.99,0.33,0.4
PF14863,PF14864:PF00874:PF16123,1,6,1,0,5,308,0.17,0.98,1.0,0.4,1,1,0,0,313,1.0,1.0,1.0,1.0
PF02689,PF05970:PF13538:PF14214,0,10,0,0,10,304,0.0,0.97,0,0,5,0,0,5,309,0.0,0.98,0,0
PF00625,PF02828:PF00595:PF11957,8,21,6,2,15,291,0.29,0.95,0.75,0.44,6,5,3,1,305,0.83,0.99,0.62,0.72
PF00252,PF00329:PF16906:PF05047,6,9,5,1,4,304,0.56,0.98,0.83,0.67,1,1,5,0,308,1.0,0.98,0.17,0.4
PF02769,PF00586:PF02844:PF02843,5,3,3,2,0,309,1.0,0.99,0.6,0.77,0,0,5,0,309,0,0.98,0.0,0
PF00114,PF01580:PF06070:PF10995,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF09687,PF10332:PF15247:PF11735,0,3,0,0,3,311,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF01412,PF01237:PF08916:PF08174,13,11,7,6,4,297,0.64,0.97,0.54,0.57,1,1,12,0,301,1.0,0.96,0.08,0.27
PF02405,PF09383:PF08352:PF12800,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF05067,PF06651:PF07955:PF09428,0,3,0,0,3,311,0.0,0.99,0,0,2,0,0,2,312,0.0,0.99,0,0
PF03082,PF12767:PF17137:PF04474,1,5,0,1,5,308,0.0,0.98,0.0,-0.01,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF08557,PF11960:PF01070:PF00173,1,20,1,0,19,294,0.05,0.94,1.0,0.22,4,1,0,3,310,0.25,0.99,1.0,0.5
PF06964,PF14498:PF16862:PF08427,3,6,3,0,3,308,0.5,0.99,1.0,0.7,2,1,2,1,310,0.5,0.99,0.33,0.4
PF03812,PF10523:PF03099:PF00452,1,8,1,0,7,306,0.12,0.98,1.0,0.35,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF13307,PF06733:PF06777:PF07422,7,7,6,1,1,306,0.86,0.99,0.86,0.85,3,3,4,0,307,1.0,0.99,0.43,0.65
PF08123,PF14722:PF10309:PF16529,1,3,1,0,2,311,0.33,0.99,1.0,0.58,0,0,1,0,313,0,1.0,0.0,0
PF15137,PF06890:PF13995:PF08411,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF04888,PF09688:PF06764:PF02427,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF05474,PF07149:PF11109:PF02951,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF07226,PF12207:PF01750:PF03038,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF08885,PF12098:PF07157:PF10566,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF03383,PF11581:PF01739:PF06681,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF08315,PF01279:PF00159:PF05676,4,4,2,2,2,308,0.5,0.99,0.5,0.49,1,0,4,1,309,0.0,0.98,0.0,-0.01
PF11261,PF07001:PF15914:PF15912,1,2,0,1,2,311,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF08694,PF16843:PF13446:PF05162,1,3,0,1,3,310,0.0,0.99,0.0,-0.01,0,0,1,0,313,0,1.0,0.0,0
PF11605,PF16988:PF04157:PF05026,2,3,2,0,1,311,0.67,1.0,1.0,0.82,1,1,1,0,312,1.0,1.0,0.5,0.71
PF00904,PF10583:PF00879:PF05436,1,4,1,0,3,310,0.25,0.99,1.0,0.5,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF15132,PF08945:PF15754:PF15046,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF02104,PF02284:PF04176:PF04667,3,6,3,0,3,308,0.5,0.99,1.0,0.7,1,1,2,0,311,1.0,0.99,0.33,0.58
PF00566,PF00581:PF12068:PF15733,20,20,9,11,11,283,0.45,0.93,0.45,0.41,1,1,19,0,294,1.0,0.94,0.05,0.22
PF06567,PF06566:PF10630:PF15467,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF11721,PF12819:PF08917:PF12799,1,10,1,0,9,304,0.1,0.97,1.0,0.31,2,0,1,2,311,0.0,0.99,0.0,-0.0
PF02463,PF06470:PF01641:PF10211,8,9,7,1,2,304,0.78,0.99,0.88,0.82,1,1,7,0,306,1.0,0.98,0.12,0.35
PF06777,PF06733:PF13307:PF00273,3,9,3,0,6,305,0.33,0.98,1.0,0.57,6,3,0,3,308,0.5,0.99,1.0,0.7
PF14932,PF04869:PF11496:PF03800,1,6,1,0,5,308,0.17,0.98,1.0,0.4,1,1,0,0,313,1.0,1.0,1.0,1.0
PF06870,PF05995:PF04176:PF02284,2,4,1,1,3,309,0.25,0.99,0.5,0.35,1,0,2,1,311,0.0,0.99,0.0,-0.0
PF15072,PF16002:PF15353:PF15045,0,2,0,0,2,312,0.0,0.99,0,0,1,0,0,1,313,0.0,1.0,0,0
PF09302,PF04004:PF04090:PF09816,3,9,2,1,7,304,0.22,0.97,0.67,0.38,0,0,3,0,311,0,0.99,0.0,0
PF15326,PF10482:PF15914:PF07001,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF07305,PF11075:PF10366:PF04797,0,4,0,0,4,310,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF04976,PF05018:PF04876:PF09606,1,8,1,0,7,306,0.12,0.98,1.0,0.35,0,0,1,0,313,0,1.0,0.0,0
PF01372,PF08110:PF08023:PF16048,1,1,1,0,0,313,1.0,1.0,1.0,1.0,1,1,0,0,313,1.0,1.0,1.0,1.0
PF13383,PF05405:PF00210:PF06083,4,8,3,1,5,305,0.38,0.98,0.75,0.52,2,2,2,0,310,1.0,0.99,0.5,0.7
PF13586,PF08737:PF03357:PF00033,0,10,0,0,10,304,0.0,0.97,0,0,2,0,0,2,312,0.0,0.99,0,0
PF08551,PF14279:PF08598:PF15346,3,2,2,1,0,311,1.0,1.0,0.67,0.82,0,0,3,0,311,0,0.99,0.0,0
PF10775,PF10310:PF13741:PF08656,1,3,0,1,3,310,0.0,0.99,0.0,-0.01,0,0,1,0,313,0,1.0,0.0,0
PF03529,PF12284:PF12045:PF13293,1,1,1,0,0,313,1.0,1.0,1.0,1.0,0,0,1,0,313,0,1.0,0.0,0
PF01613,PF09791:PF02898:PF06999,1,4,1,0,3,310,0.25,0.99,1.0,0.5,1,1,0,0,313,1.0,1.0,1.0,1.0
PF04180,PF07093:PF00864:PF09803,5,4,1,4,3,306,0.25,0.98,0.2,0.21,0,0,5,0,309,0,0.98,0.0,0
PF15800,PF14554:PF04692:PF00341,1,3,1,0,2,311,0.33,0.99,1.0,0.58,1,1,0,0,313,1.0,1.0,1.0,1.0
PF04597,PF14802:PF09496:PF04440,4,8,1,3,7,303,0.12,0.97,0.25,0.16,0,0,4,0,310,0,0.99,0.0,0
PF04457,PF10470:PF16274:PF16568,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF11522,PF14621:PF11640:PF15785,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF04554,PF03466:PF02948:PF12933,0,2,0,0,2,312,0.0,0.99,0,0,1,0,0,1,313,0.0,1.0,0,0
PF01610,PF14690:PF02211:PF13861,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF08753,PF02951:PF14258:PF04865,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF10256,PF04716:PF00159:PF09769,4,7,1,3,6,304,0.14,0.97,0.25,0.18,1,0,4,1,309,0.0,0.98,0.0,-0.01
PF03350,PF07816:PF14159:PF07896,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF03106,PF07887:PF10533:PF05553,6,2,1,5,1,307,0.5,0.98,0.17,0.28,0,0,6,0,308,0,0.98,0.0,0
PF06393,PF02941:PF15107:PF15085,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF01959,PF11017:PF02371:PF15252,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF07227,PF16066:PF09240:PF09067,1,2,1,0,1,312,0.5,1.0,1.0,0.71,0,0,1,0,313,0,1.0,0.0,0
PF01991,PF16454:PF05296:PF12162,4,2,2,2,0,310,1.0,0.99,0.5,0.7,0,0,4,0,310,0,0.99,0.0,0
PF16770,PF12258:PF16892:PF16893,5,0,0,5,0,309,0,0.98,0.0,0,0,0,5,0,309,0,0.98,0.0,0
PF11402,PF08093:PF05962:PF15547,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF06067,PF10517:PF01175:PF11793,0,3,0,0,3,311,0.0,0.99,0,0,1,0,0,1,313,0.0,1.0,0,0
PF14541,PF14543:PF04833:PF06414,8,10,8,0,2,304,0.8,0.99,1.0,0.89,1,1,7,0,306,1.0,0.98,0.12,0.35
PF09733,PF01594:PF10505:PF15189,2,3,0,2,3,309,0.0,0.98,0.0,-0.01,1,0,2,1,311,0.0,0.99,0.0,-0.0
PF09772,PF15390:PF06382:PF14822,2,3,1,1,2,310,0.33,0.99,0.5,0.4,0,0,2,0,312,0,0.99,0.0,0
PF03091,PF02284:PF10244:PF12020,6,2,1,5,1,307,0.5,0.98,0.17,0.28,0,0,6,0,308,0,0.98,0.0,0
PF08152,PF10175:PF11719:PF00607,2,7,1,1,6,306,0.14,0.98,0.5,0.26,1,1,1,0,312,1.0,1.0,0.5,0.71
PF01191,PF03871:PF03868:PF00993,2,6,2,0,4,308,0.33,0.99,1.0,0.57,2,2,0,0,312,1.0,1.0,1.0,1.0
PF13607,PF13380:PF06466:PF02567,0,4,0,0,4,310,0.0,0.99,0,0,2,0,0,2,312,0.0,0.99,0,0
PF11237,PF06412:PF05872:PF13254,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF05233,PF07879:PF15546:PF17192,1,2,1,0,1,312,0.5,1.0,1.0,0.71,1,1,0,0,313,1.0,1.0,1.0,1.0
PF15843,PF15623:PF02277:PF00419,0,3,0,0,3,311,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF04578,PF13968:PF07731:PF01757,3,13,3,0,10,301,0.23,0.97,1.0,0.47,5,2,1,3,308,0.4,0.99,0.67,0.51
PF12658,PF17015:PF15207:PF15047,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF07798,PF04729:PF10276:PF09805,2,4,1,1,3,309,0.25,0.99,0.5,0.35,1,1,1,0,312,1.0,1.0,0.5,0.71
PF03635,PF02990:PF00793:PF07096,3,11,2,1,9,302,0.18,0.97,0.67,0.34,3,1,2,2,309,0.33,0.99,0.33,0.33
PF11801,PF17171:PF10806:PF05491,1,4,1,0,3,310,0.25,0.99,1.0,0.5,0,0,1,0,313,0,1.0,0.0,0
PF01316,PF01668:PF03379:PF10106,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF04968,PF14050:PF04969:PF05002,1,6,1,0,5,308,0.17,0.98,1.0,0.4,3,0,1,3,310,0.0,0.99,0.0,-0.01
PF15043,PF03819:PF06805:PF02522,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF09456,PF06761:PF08334:PF04466,2,2,1,1,1,311,0.5,0.99,0.5,0.5,0,0,2,0,312,0,0.99,0.0,0
PF04244,PF14814:PF07494:PF13721,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF04601,PF11891:PF04139:PF05097,0,6,0,0,6,308,0.0,0.98,0,0,0,0,0,0,314,0,1.0,0,0
PF08913,PF09141:PF01608:PF16511,3,6,3,0,3,308,0.5,0.99,1.0,0.7,3,3,0,0,311,1.0,1.0,1.0,1.0
PF09648,PF07435:PF13876:PF07523,1,1,1,0,0,313,1.0,1.0,1.0,1.0,0,0,1,0,313,0,1.0,0.0,0
PF15377,PF01959:PF15053:PF11017,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF17101,PF11380:PF17102:PF17103,2,6,2,0,4,308,0.33,0.99,1.0,0.57,6,2,0,4,308,0.33,0.99,1.0,0.57
PF13990,PF07699:PF07973:PF04566,0,10,0,0,10,304,0.0,0.97,0,0,5,0,0,5,309,0.0,0.98,0,0
PF02349,PF00261:PF14802:PF13851,0,12,0,0,12,302,0.0,0.96,0,0,0,0,0,0,314,0,1.0,0,0
PF03058,PF15823:PF04764:PF15150,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF05826,PF10192:PF15019:PF01758,0,6,0,0,6,308,0.0,0.98,0,0,1,0,0,1,313,0.0,1.0,0,0
PF03209,PF05336:PF06718:PF06028,1,2,1,0,1,312,0.5,1.0,1.0,0.71,2,1,0,1,312,0.5,1.0,1.0,0.71
PF09340,PF10248:PF09805:PF04852,2,3,1,1,2,310,0.33,0.99,0.5,0.4,0,0,2,0,312,0,0.99,0.0,0
PF13339,PF13864:PF11489:PF10330,1,3,0,1,3,310,0.0,0.99,0.0,-0.01,0,0,1,0,313,0,1.0,0.0,0
PF01031,PF00350:PF04799:PF02212,13,17,13,0,4,297,0.76,0.99,1.0,0.87,12,11,2,1,300,0.92,0.99,0.85,0.88
PF00123,PF16680:PF02189:PF11628,2,2,1,1,1,311,0.5,0.99,0.5,0.5,1,1,1,0,312,1.0,1.0,0.5,0.71
PF06959,PF02107:PF16833:PF12753,0,4,0,0,4,310,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF05617,PF02519:PF02681:PF04535,0,4,0,0,4,310,0.0,0.99,0,0,1,0,0,1,313,0.0,1.0,0,0
PF15311,PF17098:PF10361:PF11727,1,3,0,1,3,310,0.0,0.99,0.0,-0.01,0,0,1,0,313,0,1.0,0.0,0
PF00127,PF10542:PF04839:PF15305,1,3,0,1,3,310,0.0,0.99,0.0,-0.01,0,0,1,0,313,0,1.0,0.0,0
PF01106,PF08712:PF10561:PF11069,2,3,2,0,1,311,0.67,1.0,1.0,0.82,0,0,2,0,312,0,0.99,0.0,0
PF00260,PF08515:PF12447:PF07105,2,2,0,2,2,310,0.0,0.99,0.0,-0.01,0,0,2,0,312,0,0.99,0.0,0
PF05188,PF01624:PF05190:PF05192,9,14,9,0,5,300,0.64,0.98,1.0,0.8,8,7,2,1,304,0.88,0.99,0.78,0.82
PF15772,PF15119:PF06729:PF15340,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF16553,PF15898:PF09372:PF09310,2,1,0,2,1,311,0.0,0.99,0.0,-0.0,0,0,2,0,312,0,0.99,0.0,0
PF00988,PF00185:PF02729:PF01808,3,3,0,3,3,308,0.0,0.98,0.0,-0.01,3,0,3,3,308,0.0,0.98,0.0,-0.01
PF08944,PF16621:PF03700:PF12828,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF10566,PF10908:PF07157:PF06798,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF04382,PF05902:PF08736:PF11819,2,8,2,0,6,306,0.25,0.98,1.0,0.5,4,2,0,2,310,0.5,0.99,1.0,0.7
PF11104,PF01292:PF07075:PF06355,0,4,0,0,4,310,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF09850,PF01364:PF05491:PF11304,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF15553,PF08642:PF05874:PF17078,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF01347,PF09172:PF06448:PF09175,8,7,7,1,0,306,1.0,1.0,0.88,0.93,4,4,4,0,306,1.0,0.99,0.5,0.7
PF08247,PF10673:PF01778:PF01798,0,6,0,0,6,308,0.0,0.98,0,0,2,0,0,2,312,0.0,0.99,0,0
PF09836,PF06001:PF06546:PF05911,0,5,0,0,5,309,0.0,0.98,0,0,1,0,0,1,313,0.0,1.0,0,0
PF06144,PF16725:PF08519:PF09850,3,4,2,1,2,309,0.5,0.99,0.67,0.57,0,0,3,0,311,0,0.99,0.0,0
PF13576,PF08744:PF10933:PF11988,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF11210,PF01752:PF15207:PF05167,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF00534,PF08472:PF00862:PF16760,2,1,1,1,0,312,1.0,1.0,0.5,0.71,0,0,2,0,312,0,0.99,0.0,0
PF12576,PF06414:PF10156:PF15996,0,5,0,0,5,309,0.0,0.98,0,0,0,0,0,0,314,0,1.0,0,0
PF06097,PF15771:PF15184:PF14328,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF15354,PF05292:PF07676:PF09902,0,4,0,0,4,310,0.0,0.99,0,0,1,0,0,1,313,0.0,1.0,0,0
PF10960,PF13948:PF04680:PF15789,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF00835,PF13097:PF08286:PF14988,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF04399,PF07987:PF03540:PF14497,1,7,1,0,6,307,0.14,0.98,1.0,0.37,2,1,0,1,312,0.5,1.0,1.0,0.71
PF15834,PF08411:PF00419:PF06890,0,3,0,0,3,311,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF01712,PF04176:PF10160:PF15013,1,3,0,1,3,310,0.0,0.99,0.0,-0.01,0,0,1,0,313,0,1.0,0.0,0
PF06406,PF13876:PF17006:PF01913,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF05430,PF08245:PF06813:PF03109,0,9,0,0,9,305,0.0,0.97,0,0,2,0,0,2,312,0.0,0.99,0,0
PF08409,PF09295:PF16669:PF07786,2,5,2,0,3,309,0.4,0.99,1.0,0.63,0,0,2,0,312,0,0.99,0.0,0
PF16196,PF00993:PF00969:PF08204,2,3,2,0,1,311,0.67,1.0,1.0,0.82,2,2,0,0,312,1.0,1.0,1.0,1.0
PF09246,PF16533:PF17208:PF10534,0,4,0,0,4,310,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF08016,PF02010:PF01477:PF00151,6,8,4,2,4,304,0.5,0.98,0.67,0.57,3,3,3,0,308,1.0,0.99,0.5,0.7
PF03284,PF13366:PF15052:PF11268,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF10320,PF06784:PF05719:PF14778,4,5,2,2,3,307,0.4,0.98,0.5,0.44,0,0,4,0,310,0,0.99,0.0,0
PF08583,PF00159:PF07106:PF00142,4,1,0,4,1,309,0.0,0.98,0.0,-0.01,0,0,4,0,310,0,0.99,0.0,0
PF04519,PF02554:PF06798:PF09867,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF07950,PF12243:PF10785:PF14232,2,3,0,2,3,309,0.0,0.98,0.0,-0.01,0,0,2,0,312,0,0.99,0.0,0
PF08788,PF04194:PF07929:PF01342,1,4,0,1,4,309,0.0,0.98,0.0,-0.01,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF03029,PF10178:PF00398:PF08231,6,3,1,5,2,306,0.33,0.98,0.17,0.23,1,1,5,0,308,1.0,0.98,0.17,0.4
PF00223,PF00421:PF00146:PF01578,8,9,4,4,5,301,0.44,0.97,0.5,0.46,2,1,7,1,305,0.5,0.97,0.12,0.24
PF05405,PF02284:PF04716:PF15860,4,8,1,3,7,303,0.12,0.97,0.25,0.16,1,0,4,1,309,0.0,0.98,0.0,-0.01
PF09719,PF00112:PF03520:PF08246,0,10,0,0,10,304,0.0,0.97,0,0,6,0,0,6,308,0.0,0.98,0,0
PF15974,PF08374:PF16492:PF07953,1,4,1,0,3,310,0.25,0.99,1.0,0.5,1,1,0,0,313,1.0,1.0,1.0,1.0
PF10612,PF12037:PF16582:PF02684,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF01823,PF01522:PF07502:PF01735,3,7,2,1,5,306,0.29,0.98,0.67,0.43,1,0,3,1,310,0.0,0.99,0.0,-0.01
PF06394,PF06784:PF16860:PF06382,2,5,0,2,5,307,0.0,0.98,0.0,-0.01,2,0,2,2,310,0.0,0.99,0.0,-0.01
PF02430,PF02915:PF00499:PF06083,1,2,1,0,1,312,0.5,1.0,1.0,0.71,0,0,1,0,313,0,1.0,0.0,0
PF01863,PF06114:PF05016:PF11614,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF07560,PF07707:PF01569:PF12156,0,19,0,0,19,295,0.0,0.94,0,0,5,0,0,5,309,0.0,0.98,0,0
PF03691,PF12843:PF07927:PF05425,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF15048,PF10044:PF04138:PF09837,1,2,0,1,2,311,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF10590,PF10615:PF01243:PF03853,2,4,2,0,2,310,0.5,0.99,1.0,0.7,0,0,2,0,312,0,0.99,0.0,0
PF10175,PF08152:PF07962:PF14437,1,3,1,0,2,311,0.33,0.99,1.0,0.58,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF00081,PF02777:PF07258:PF16196,2,6,2,0,4,308,0.33,0.99,1.0,0.57,0,0,2,0,312,0,0.99,0.0,0
PF01116,PF07005:PF17042:PF14833,4,3,1,3,2,308,0.33,0.98,0.25,0.28,0,0,4,0,310,0,0.99,0.0,0
PF04425,PF04426:PF08124:PF02884,0,3,0,0,3,311,0.0,0.99,0,0,2,0,0,2,312,0.0,0.99,0,0
PF11720,PF09183:PF03243:PF08040,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF12263,PF00127:PF12046:PF11016,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF10487,PF12530:PF11229:PF08427,1,5,0,1,5,308,0.0,0.98,0.0,-0.01,0,0,1,0,313,0,1.0,0.0,0
PF07334,PF07292:PF08961:PF08564,2,3,2,0,1,311,0.67,1.0,1.0,0.82,0,0,2,0,312,0,0.99,0.0,0
PF09019,PF15427:PF04451:PF14925,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF16550,PF14831:PF04683:PF08164,3,3,3,0,0,311,1.0,1.0,1.0,1.0,1,1,2,0,311,1.0,0.99,0.33,0.58
PF16747,PF15137:PF01580:PF04451,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF13660,PF05161:PF07477:PF07488,1,2,1,0,1,312,0.5,1.0,1.0,0.71,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF00392,PF07702:PF07729:PF07706,4,3,3,1,0,310,1.0,1.0,0.75,0.86,1,1,3,0,310,1.0,0.99,0.25,0.5
PF02209,PF16182:PF04810:PF06165,5,6,1,4,5,304,0.17,0.97,0.2,0.17,1,1,4,0,309,1.0,0.99,0.2,0.44
PF14551,PF00493:PF17207:PF12619,13,14,13,0,1,300,0.93,1.0,1.0,0.96,14,13,0,1,300,0.93,1.0,1.0,0.96
PF04300,PF08495:PF12014:PF10442,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF00291,PF00290:PF14821:PF00571,11,13,10,1,3,300,0.77,0.99,0.91,0.83,3,3,8,0,303,1.0,0.97,0.27,0.52
PF07165,PF02284:PF14935:PF08584,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF01454,PF12440:PF03074:PF03040,4,6,2,2,4,306,0.33,0.98,0.5,0.4,1,1,3,0,310,1.0,0.99,0.25,0.5
PF11138,PF03963:PF05100:PF03090,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF05495,PF13441:PF13705:PF06547,2,4,1,1,3,309,0.25,0.99,0.5,0.35,0,0,2,0,312,0,0.99,0.0,0
PF07399,PF10694:PF07706:PF04260,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF14753,PF15390:PF03298:PF15388,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF15952,PF08730:PF09690:PF07359,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF12701,PF09532:PF12949:PF04376,3,7,2,1,5,306,0.29,0.98,0.67,0.43,1,1,2,0,311,1.0,0.99,0.33,0.58
PF01717,PF08267:PF14577:PF01808,4,1,1,3,0,310,1.0,0.99,0.25,0.5,0,0,4,0,310,0,0.99,0.0,0
PF04893,PF03208:PF07896:PF00499,4,3,1,3,2,308,0.33,0.98,0.25,0.28,1,1,3,0,310,1.0,0.99,0.25,0.5
PF11046,PF06923:PF01802:PF15034,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
