ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF02984,PF16899,79,24,7,72,17,2262,0.29,0.96,0.09,0.09,0.15,24,7,72,17,2262,0.29,0.96,0.09,0.09,0.15
PF02985,PF13961,61,30,8,53,22,2275,0.27,0.97,0.13,0.13,0.17,30,8,53,22,2275,0.27,0.97,0.13,0.13,0.17
PF02987,PF12171,0,78,0,0,78,2280,0.0,0.97,0,0,0,78,0,0,78,2280,0.0,0.97,0,0,0
PF02988,PF04577,2,36,0,2,36,2320,0.0,0.98,0.0,0.0,-0.0,36,0,2,36,2320,0.0,0.98,0.0,0.0,-0.0
PF02990,PF09419,66,19,10,56,9,2283,0.53,0.97,0.15,0.15,0.27,19,10,56,9,2283,0.53,0.97,0.15,0.15,0.27
PF02991,PF04826,31,6,2,29,4,2323,0.33,0.99,0.06,0.06,0.14,6,2,29,4,2323,0.33,0.99,0.06,0.06,0.14
PF02992,PF04843,18,7,0,18,7,2333,0.0,0.99,0.0,0.0,-0.0,7,0,18,7,2333,0.0,0.99,0.0,0.0,-0.0
PF02994,PF12417,40,10,6,34,4,2314,0.6,0.98,0.15,0.15,0.29,10,6,34,4,2314,0.6,0.98,0.15,0.15,0.29
PF02995,PF06941,21,14,6,15,8,2329,0.43,0.99,0.29,0.29,0.35,14,6,15,8,2329,0.43,0.99,0.29,0.29,0.35
PF02996,PF00596,59,61,20,39,41,2258,0.33,0.97,0.34,0.34,0.32,61,20,39,41,2258,0.33,0.97,0.34,0.34,0.32
PF03000,PF12313,30,7,6,24,1,2327,0.86,0.99,0.2,0.2,0.41,7,6,24,1,2327,0.86,0.99,0.2,0.2,0.41
PF03002,PF11341,13,3,0,13,3,2342,0.0,0.99,0.0,0.0,-0.0,3,0,13,3,2342,0.0,0.99,0.0,0.0,-0.0
PF03004,PF10153,31,10,3,28,7,2320,0.3,0.99,0.1,0.1,0.16,10,3,28,7,2320,0.3,0.99,0.1,0.1,0.16
PF03006,PF12296,41,11,5,36,6,2311,0.45,0.98,0.12,0.12,0.23,11,5,36,6,2311,0.45,0.98,0.12,0.12,0.23
PF03007,PF11412,12,4,1,11,3,2343,0.25,0.99,0.08,0.08,0.14,4,1,11,3,2343,0.25,0.99,0.08,0.08,0.14
PF03008,PF03740,1,10,0,1,10,2347,0.0,1.0,0.0,0.0,-0.0,10,0,1,10,2347,0.0,1.0,0.0,0.0,-0.0
PF03009,PF03133,56,66,22,34,44,2258,0.33,0.97,0.39,0.39,0.35,66,22,34,44,2258,0.33,0.97,0.39,0.39,0.35
PF03011,PF15445,4,3,3,1,0,2354,1.0,1.0,0.75,0.75,0.87,3,3,1,0,2354,1.0,1.0,0.75,0.75,0.87
PF03015,PF04241,40,28,7,33,21,2297,0.25,0.98,0.17,0.17,0.2,28,7,33,21,2297,0.25,0.98,0.17,0.17,0.2
PF03016,PF08534,64,38,15,49,23,2271,0.39,0.97,0.23,0.23,0.29,38,15,49,23,2271,0.39,0.97,0.23,0.23,0.29
PF03017,PF11327,6,7,0,6,7,2345,0.0,0.99,0.0,0.0,-0.0,7,0,6,7,2345,0.0,0.99,0.0,0.0,-0.0
PF03018,PF01513,22,30,11,11,19,2317,0.37,0.99,0.5,0.5,0.42,30,11,11,19,2317,0.37,0.99,0.5,0.5,0.42
PF03020,PF14215,12,12,3,9,9,2337,0.25,0.99,0.25,0.25,0.25,12,3,9,9,2337,0.25,0.99,0.25,0.25,0.25
PF03022,PF02045,16,19,1,15,18,2324,0.05,0.99,0.06,0.06,0.05,19,1,15,18,2324,0.05,0.99,0.06,0.06,0.05
PF03023,PF13508,16,18,3,13,15,2327,0.17,0.99,0.19,0.19,0.17,18,3,13,15,2327,0.17,0.99,0.19,0.19,0.17
PF03024,PF07565,19,19,3,16,16,2323,0.16,0.99,0.16,0.16,0.15,19,3,16,16,2323,0.16,0.99,0.16,0.16,0.15
PF03025,PF07755,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF03028,PF15337,80,12,6,74,6,2272,0.5,0.97,0.07,0.07,0.18,12,6,74,6,2272,0.5,0.97,0.07,0.07,0.18
PF03029,PF04982,49,10,4,45,6,2303,0.4,0.98,0.08,0.08,0.17,10,4,45,6,2303,0.4,0.98,0.08,0.08,0.17
PF03030,PF14521,19,16,0,19,16,2323,0.0,0.99,0.0,0.0,-0.01,16,0,19,16,2323,0.0,0.99,0.0,0.0,-0.01
PF03031,PF08123,76,18,11,65,7,2275,0.61,0.97,0.14,0.14,0.29,18,11,65,7,2275,0.61,0.97,0.14,0.14,0.29
PF03032,PF08719,10,40,2,8,38,2310,0.05,0.98,0.2,0.2,0.09,40,2,8,38,2310,0.05,0.98,0.2,0.2,0.09
PF03033,PF07610,40,1,1,39,0,2318,1.0,0.98,0.03,0.03,0.16,1,1,39,0,2318,1.0,0.98,0.03,0.03,0.16
PF03034,PF16835,17,20,4,13,16,2325,0.2,0.99,0.24,0.24,0.21,20,4,13,16,2325,0.2,0.99,0.24,0.24,0.21
PF03036,PF15247,13,11,1,12,10,2335,0.09,0.99,0.08,0.08,0.08,11,1,12,10,2335,0.09,0.99,0.08,0.08,0.08
PF03037,PF16966,2,2,0,2,2,2354,0.0,1.0,0.0,0.0,-0.0,2,0,2,2,2354,0.0,1.0,0.0,0.0,-0.0
PF03038,PF07755,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF03039,PF12697,4,111,1,3,110,2244,0.01,0.95,0.25,0.25,0.04,111,1,3,110,2244,0.01,0.95,0.25,0.25,0.04
PF03040,PF12879,13,0,0,13,0,2345,0,0.99,0.0,0.0,0,0,0,13,0,2345,0,0.99,0.0,0.0,0
PF03043,PF07068,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF03044,PF07755,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF03045,PF16009,13,2,0,13,2,2343,0.0,0.99,0.0,0.0,-0.0,2,0,13,2,2343,0.0,0.99,0.0,0.0,-0.0
PF03048,PF12929,1,21,0,1,21,2336,0.0,0.99,0.0,0.0,-0.0,21,0,1,21,2336,0.0,0.99,0.0,0.0,-0.0
PF03049,PF07755,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF03050,PF07019,0,35,0,0,35,2323,0.0,0.99,0,0,0,35,0,0,35,2323,0.0,0.99,0,0,0
PF03051,PF07245,18,10,2,16,8,2332,0.2,0.99,0.11,0.11,0.14,10,2,16,8,2332,0.2,0.99,0.11,0.11,0.14
PF03055,PF14521,38,16,2,36,14,2306,0.12,0.98,0.05,0.05,0.07,16,2,36,14,2306,0.12,0.98,0.05,0.05,0.07
PF03057,PF11341,6,3,0,6,3,2349,0.0,1.0,0.0,0.0,-0.0,3,0,6,3,2349,0.0,1.0,0.0,0.0,-0.0
PF03058,PF10061,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF03059,PF00881,9,22,5,4,17,2332,0.23,0.99,0.56,0.56,0.35,22,5,4,17,2332,0.23,0.99,0.56,0.56,0.35
PF03060,PF00379,40,58,17,23,41,2277,0.29,0.97,0.42,0.42,0.34,58,17,23,41,2277,0.29,0.97,0.42,0.42,0.34
PF03061,PF03407,52,28,12,40,16,2290,0.43,0.98,0.23,0.23,0.3,28,12,40,16,2290,0.43,0.98,0.23,0.23,0.3
PF03062,PF01196,61,30,11,50,19,2278,0.37,0.97,0.18,0.18,0.24,30,11,50,19,2278,0.37,0.97,0.18,0.18,0.24
PF03063,PF07019,3,35,1,2,34,2321,0.03,0.98,0.33,0.33,0.09,35,1,2,34,2321,0.03,0.98,0.33,0.33,0.09
PF03065,PF07449,2,1,0,2,1,2355,0.0,1.0,0.0,0.0,-0.0,1,0,2,1,2355,0.0,1.0,0.0,0.0,-0.0
PF03066,PF07899,11,11,2,9,9,2338,0.18,0.99,0.18,0.18,0.18,11,2,9,9,2338,0.18,0.99,0.18,0.18,0.18
PF03067,PF13914,38,9,2,36,7,2313,0.22,0.98,0.05,0.05,0.1,9,2,36,7,2313,0.22,0.98,0.05,0.05,0.1
PF03068,PF08526,10,6,6,4,0,2348,1.0,1.0,0.6,0.6,0.77,6,6,4,0,2348,1.0,1.0,0.6,0.6,0.77
PF03069,PF10639,17,22,2,15,20,2321,0.09,0.99,0.12,0.12,0.1,22,2,15,20,2321,0.09,0.99,0.12,0.12,0.1
PF03070,PF06375,27,11,4,23,7,2324,0.36,0.99,0.15,0.15,0.23,11,4,23,7,2324,0.36,0.99,0.15,0.15,0.23
PF03071,PF07762,21,29,6,15,23,2314,0.21,0.98,0.29,0.29,0.24,29,6,15,23,2314,0.21,0.98,0.29,0.29,0.24
PF03073,PF07047,9,22,1,8,21,2328,0.05,0.99,0.11,0.11,0.07,22,1,8,21,2328,0.05,0.99,0.11,0.11,0.07
PF03074,PF08265,14,29,0,14,29,2315,0.0,0.98,0.0,0.0,-0.01,29,0,14,29,2315,0.0,0.98,0.0,0.0,-0.01
PF03078,PF14893,3,10,1,2,9,2346,0.1,1.0,0.33,0.33,0.18,10,1,2,9,2346,0.1,1.0,0.33,0.33,0.18
PF03079,PF12296,30,11,4,26,7,2321,0.36,0.99,0.13,0.13,0.21,11,4,26,7,2321,0.36,0.99,0.13,0.13,0.21
PF03080,PF14224,17,0,0,17,0,2341,0,0.99,0.0,0.0,0,0,0,17,0,2341,0,0.99,0.0,0.0,0
PF03081,PF14303,46,56,13,33,43,2269,0.23,0.97,0.28,0.28,0.24,56,13,33,43,2269,0.23,0.97,0.28,0.28,0.24
PF03082,PF07755,2,0,0,2,0,2356,0,1.0,0.0,0.0,0,0,0,2,0,2356,0,1.0,0.0,0.0,0
PF03083,PF05556,33,6,1,32,5,2320,0.17,0.98,0.03,0.03,0.07,6,1,32,5,2320,0.17,0.98,0.03,0.03,0.07
PF03085,PF04278,0,9,0,0,9,2349,0.0,1.0,0,0,0,9,0,0,9,2349,0.0,1.0,0,0,0
PF03087,PF07721,9,10,0,9,10,2339,0.0,0.99,0.0,0.0,-0.0,10,0,9,10,2339,0.0,0.99,0.0,0.0,-0.0
PF03088,PF00828,25,47,13,12,34,2299,0.28,0.98,0.52,0.52,0.37,47,13,12,34,2299,0.28,0.98,0.52,0.52,0.37
PF03089,PF04720,5,15,2,3,13,2340,0.13,0.99,0.4,0.4,0.23,15,2,3,13,2340,0.13,0.99,0.4,0.4,0.23
PF03090,PF06280,0,6,0,0,6,2352,0.0,1.0,0,0,0,6,0,0,6,2352,0.0,1.0,0,0,0
PF03091,PF02441,35,39,8,27,31,2292,0.21,0.98,0.23,0.23,0.2,39,8,27,31,2292,0.21,0.98,0.23,0.23,0.2
PF03092,PF01823,24,37,4,20,33,2301,0.11,0.98,0.17,0.17,0.12,37,4,20,33,2301,0.11,0.98,0.17,0.17,0.12
PF03094,PF01876,24,24,9,15,15,2319,0.38,0.99,0.38,0.38,0.37,24,9,15,15,2319,0.38,0.99,0.38,0.38,0.37
PF03095,PF09733,24,12,2,22,10,2324,0.17,0.99,0.08,0.08,0.11,12,2,22,10,2324,0.17,0.99,0.08,0.08,0.11
PF03096,PF01779,13,20,1,12,19,2326,0.05,0.99,0.08,0.08,0.06,20,1,12,19,2326,0.05,0.99,0.08,0.08,0.06
PF03097,PF08123,63,18,8,55,10,2285,0.44,0.97,0.13,0.13,0.23,18,8,55,10,2285,0.44,0.97,0.13,0.13,0.23
PF03098,PF14521,51,16,6,45,10,2297,0.38,0.98,0.12,0.12,0.2,16,6,45,10,2297,0.38,0.98,0.12,0.12,0.2
PF03099,PF10503,35,18,1,34,17,2306,0.06,0.98,0.03,0.03,0.03,18,1,34,17,2306,0.06,0.98,0.03,0.03,0.03
PF03100,PF03380,5,0,0,5,0,2353,0,1.0,0.0,0.0,0,0,0,5,0,2353,0,1.0,0.0,0.0,0
PF03101,PF01375,52,8,1,51,7,2299,0.12,0.98,0.02,0.02,0.04,8,1,51,7,2299,0.12,0.98,0.02,0.02,0.04
PF03102,PF10573,6,4,0,6,4,2348,0.0,1.0,0.0,0.0,-0.0,4,0,6,4,2348,0.0,1.0,0.0,0.0,-0.0
PF03103,PF10338,14,1,0,14,1,2343,0.0,0.99,0.0,0.0,-0.0,1,0,14,1,2343,0.0,0.99,0.0,0.0,-0.0
PF03104,PF01202,59,21,8,51,13,2286,0.38,0.97,0.14,0.14,0.22,21,8,51,13,2286,0.38,0.97,0.14,0.14,0.22
PF03105,PF01902,56,14,9,47,5,2297,0.64,0.98,0.16,0.16,0.31,14,9,47,5,2297,0.64,0.98,0.16,0.16,0.31
PF03106,PF13914,35,9,4,31,5,2318,0.44,0.98,0.11,0.11,0.22,9,4,31,5,2318,0.44,0.98,0.11,0.11,0.22
PF03107,PF14244,31,48,15,16,33,2294,0.31,0.98,0.48,0.48,0.38,48,15,16,33,2294,0.31,0.98,0.48,0.48,0.38
PF03108,PF02019,30,7,2,28,5,2323,0.29,0.99,0.07,0.07,0.13,7,2,28,5,2323,0.29,0.99,0.07,0.07,0.13
PF03109,PF05978,68,30,18,50,12,2278,0.6,0.97,0.26,0.26,0.39,30,18,50,12,2278,0.6,0.97,0.26,0.26,0.39
PF03110,PF04403,7,4,0,7,4,2347,0.0,1.0,0.0,0.0,-0.0,4,0,7,4,2347,0.0,1.0,0.0,0.0,-0.0
PF03114,PF02182,55,34,12,43,22,2281,0.35,0.97,0.22,0.22,0.26,34,12,43,22,2281,0.35,0.97,0.22,0.22,0.26
PF03116,PF07755,2,0,0,2,0,2356,0,1.0,0.0,0.0,0,0,0,2,0,2356,0,1.0,0.0,0.0,0
PF03117,PF02654,2,4,0,2,4,2352,0.0,1.0,0.0,0.0,-0.0,4,0,2,4,2352,0.0,1.0,0.0,0.0,-0.0
PF03118,PF07589,12,0,0,12,0,2346,0,0.99,0.0,0.0,0,0,0,12,0,2346,0,0.99,0.0,0.0,0
PF03119,PF06280,8,6,1,7,5,2345,0.17,0.99,0.12,0.12,0.14,6,1,7,5,2345,0.17,0.99,0.12,0.12,0.14
PF03120,PF01342,15,13,3,12,10,2333,0.23,0.99,0.2,0.2,0.21,13,3,12,10,2333,0.23,0.99,0.2,0.2,0.21
PF03122,PF07755,2,0,0,2,0,2356,0,1.0,0.0,0.0,0,0,0,2,0,2356,0,1.0,0.0,0.0,0
PF03123,PF13828,5,0,0,5,0,2353,0,1.0,0.0,0.0,0,0,0,5,0,2353,0,1.0,0.0,0.0,0
PF03124,PF09687,21,0,0,21,0,2337,0,0.99,0.0,0.0,0,0,0,21,0,2337,0,0.99,0.0,0.0,0
PF03125,PF04826,18,6,0,18,6,2334,0.0,0.99,0.0,0.0,-0.0,6,0,18,6,2334,0.0,0.99,0.0,0.0,-0.0
PF03126,PF14922,20,5,2,18,3,2335,0.4,0.99,0.1,0.1,0.2,5,2,18,3,2335,0.4,0.99,0.1,0.1,0.2
PF03127,PF05030,30,13,6,24,7,2321,0.46,0.99,0.2,0.2,0.3,13,6,24,7,2321,0.46,0.99,0.2,0.2,0.3
PF03128,PF13952,6,5,0,6,5,2347,0.0,1.0,0.0,0.0,-0.0,5,0,6,5,2347,0.0,1.0,0.0,0.0,-0.0
PF03129,PF10601,94,37,18,76,19,2245,0.49,0.96,0.19,0.19,0.29,37,18,76,19,2245,0.49,0.96,0.19,0.19,0.29
PF03130,PF17050,2,5,0,2,5,2351,0.0,1.0,0.0,0.0,-0.0,5,0,2,5,2351,0.0,1.0,0.0,0.0,-0.0
PF03131,PF08574,31,7,2,29,5,2322,0.29,0.99,0.06,0.06,0.13,7,2,29,5,2322,0.29,0.99,0.06,0.06,0.13
PF03133,PF02301,66,20,9,57,11,2281,0.45,0.97,0.14,0.14,0.24,20,9,57,11,2281,0.45,0.97,0.14,0.14,0.24
PF03134,PF04410,48,48,14,34,34,2276,0.29,0.97,0.29,0.29,0.28,48,14,34,34,2276,0.29,0.97,0.29,0.29,0.28
PF03135,PF09145,12,0,0,12,0,2346,0,0.99,0.0,0.0,0,0,0,12,0,2346,0,0.99,0.0,0.0,0
PF03137,PF14303,23,56,9,14,47,2288,0.16,0.97,0.39,0.39,0.24,56,9,14,47,2288,0.16,0.97,0.39,0.39,0.24
PF03140,PF07019,34,35,8,26,27,2297,0.23,0.98,0.24,0.24,0.22,35,8,26,27,2297,0.23,0.98,0.24,0.24,0.22
PF03141,PF13673,31,39,11,20,28,2299,0.28,0.98,0.35,0.35,0.31,39,11,20,28,2299,0.28,0.98,0.35,0.35,0.31
PF03143,PF09173,52,7,4,48,3,2303,0.57,0.98,0.08,0.08,0.2,7,4,48,3,2303,0.57,0.98,0.08,0.08,0.2
PF03144,PF07133,113,3,1,112,2,2243,0.33,0.95,0.01,0.01,0.05,3,1,112,2,2243,0.33,0.95,0.01,0.01,0.05
PF03145,PF03634,27,9,1,26,8,2323,0.11,0.99,0.04,0.04,0.06,9,1,26,8,2323,0.11,0.99,0.04,0.04,0.06
PF03146,PF14786,4,3,0,4,3,2351,0.0,1.0,0.0,0.0,-0.0,3,0,4,3,2351,0.0,1.0,0.0,0.0,-0.0
PF03147,PF02912,31,8,7,24,1,2326,0.88,0.99,0.23,0.23,0.44,8,7,24,1,2326,0.88,0.99,0.23,0.23,0.44
PF03150,PF08595,12,8,1,11,7,2339,0.12,0.99,0.08,0.08,0.1,8,1,11,7,2339,0.12,0.99,0.08,0.08,0.1
PF03151,PF10471,64,12,2,62,10,2284,0.17,0.97,0.03,0.03,0.06,12,2,62,10,2284,0.17,0.97,0.03,0.03,0.06
PF03152,PF15909,33,6,4,29,2,2323,0.67,0.99,0.12,0.12,0.28,6,4,29,2,2323,0.67,0.99,0.12,0.12,0.28
PF03153,PF05225,23,44,6,17,38,2297,0.14,0.98,0.26,0.26,0.18,44,6,17,38,2297,0.14,0.98,0.26,0.26,0.18
PF03154,PF01966,13,41,4,9,37,2308,0.1,0.98,0.31,0.31,0.17,41,4,9,37,2308,0.1,0.98,0.31,0.31,0.17
PF03155,PF14521,37,16,7,30,9,2312,0.44,0.98,0.19,0.19,0.28,16,7,30,9,2312,0.44,0.98,0.19,0.19,0.28
PF03157,PF01107,1,11,0,1,11,2346,0.0,0.99,0.0,0.0,-0.0,11,0,1,11,2346,0.0,0.99,0.0,0.0,-0.0
PF03159,PF16529,36,11,4,32,7,2315,0.36,0.98,0.11,0.11,0.19,11,4,32,7,2315,0.36,0.98,0.11,0.11,0.19
PF03160,PF01699,38,78,21,17,57,2263,0.27,0.97,0.55,0.55,0.37,78,21,17,57,2263,0.27,0.97,0.55,0.55,0.37
PF03161,PF05741,16,20,0,16,20,2322,0.0,0.98,0.0,0.0,-0.01,20,0,16,20,2322,0.0,0.98,0.0,0.0,-0.01
PF03162,PF01918,9,28,0,9,28,2321,0.0,0.98,0.0,0.0,-0.01,28,0,9,28,2321,0.0,0.98,0.0,0.0,-0.01
PF03164,PF06398,36,25,12,24,13,2309,0.48,0.98,0.33,0.33,0.39,25,12,24,13,2309,0.48,0.98,0.33,0.33,0.39
PF03165,PF12879,25,0,0,25,0,2333,0,0.99,0.0,0.0,0,0,0,25,0,2333,0,0.99,0.0,0.0,0
PF03166,PF00859,35,6,5,30,1,2322,0.83,0.99,0.14,0.14,0.34,6,5,30,1,2322,0.83,0.99,0.14,0.14,0.34
PF03167,PF02301,42,20,6,36,14,2302,0.3,0.98,0.14,0.14,0.2,20,6,36,14,2302,0.3,0.98,0.14,0.14,0.2
PF03168,PF01063,18,39,5,13,34,2306,0.13,0.98,0.28,0.28,0.18,39,5,13,34,2306,0.13,0.98,0.28,0.28,0.18
PF03169,PF12762,66,32,10,56,22,2270,0.31,0.97,0.15,0.15,0.2,32,10,56,22,2270,0.31,0.97,0.15,0.15,0.2
PF03170,PF04290,3,9,0,3,9,2346,0.0,0.99,0.0,0.0,-0.0,9,0,3,9,2346,0.0,0.99,0.0,0.0,-0.0
PF03171,PF13257,83,7,5,78,2,2273,0.71,0.97,0.06,0.06,0.2,7,5,78,2,2273,0.71,0.97,0.06,0.06,0.2
PF03172,PF04366,8,18,1,7,17,2333,0.06,0.99,0.12,0.12,0.08,18,1,7,17,2333,0.06,0.99,0.12,0.12,0.08
PF03173,PF01537,3,1,0,3,1,2354,0.0,1.0,0.0,0.0,-0.0,1,0,3,1,2354,0.0,1.0,0.0,0.0,-0.0
PF03174,PF13952,4,5,1,3,4,2350,0.2,1.0,0.25,0.25,0.22,5,1,3,4,2350,0.2,1.0,0.25,0.25,0.22
PF03175,PF15487,22,5,0,22,5,2331,0.0,0.99,0.0,0.0,-0.0,5,0,22,5,2331,0.0,0.99,0.0,0.0,-0.0
PF03176,PF08613,21,50,7,14,43,2294,0.14,0.98,0.33,0.33,0.21,50,7,14,43,2294,0.14,0.98,0.33,0.33,0.21
PF03177,PF13679,23,41,8,15,33,2302,0.2,0.98,0.35,0.35,0.25,41,8,15,33,2302,0.2,0.98,0.35,0.35,0.25
PF03178,PF04199,40,41,16,24,25,2293,0.39,0.98,0.4,0.4,0.38,41,16,24,25,2293,0.39,0.98,0.4,0.4,0.38
PF03180,PF06999,8,41,3,5,38,2312,0.07,0.98,0.38,0.38,0.16,41,3,5,38,2312,0.07,0.98,0.38,0.38,0.16
PF03181,PF14521,6,16,2,4,14,2338,0.12,0.99,0.33,0.33,0.2,16,2,4,14,2338,0.12,0.99,0.33,0.33,0.2
PF03184,PF04218,101,24,20,81,4,2253,0.83,0.96,0.2,0.2,0.4,24,20,81,4,2253,0.83,0.96,0.2,0.2,0.4
PF03185,PF00398,13,29,2,11,27,2318,0.07,0.98,0.15,0.15,0.1,29,2,11,27,2318,0.07,0.98,0.15,0.15,0.1
PF03186,PF09906,3,0,0,3,0,2355,0,1.0,0.0,0.0,0,0,0,3,0,2355,0,1.0,0.0,0.0,0
PF03188,PF10639,66,22,11,55,11,2281,0.5,0.97,0.17,0.17,0.28,22,11,55,11,2281,0.5,0.97,0.17,0.17,0.28
PF03189,PF13538,15,8,1,14,7,2336,0.12,0.99,0.07,0.07,0.09,8,1,14,7,2336,0.12,0.99,0.07,0.07,0.09
PF03190,PF08424,16,23,2,14,21,2321,0.09,0.99,0.12,0.12,0.1,23,2,14,21,2321,0.09,0.99,0.12,0.12,0.1
PF03193,PF09085,8,2,0,8,2,2348,0.0,1.0,0.0,0.0,-0.0,2,0,8,2,2348,0.0,1.0,0.0,0.0,-0.0
PF03194,PF01975,26,23,3,23,20,2312,0.13,0.98,0.12,0.12,0.11,23,3,23,20,2312,0.13,0.98,0.12,0.12,0.11
PF03195,PF03634,15,9,1,14,8,2335,0.11,0.99,0.07,0.07,0.08,9,1,14,8,2335,0.11,0.99,0.07,0.07,0.08
PF03196,PF09553,0,3,0,0,3,2355,0.0,1.0,0,0,0,3,0,0,3,2355,0.0,1.0,0,0,0
PF03198,PF07051,36,3,1,35,2,2320,0.33,0.98,0.03,0.03,0.09,3,1,35,2,2320,0.33,0.98,0.03,0.03,0.09
PF03199,PF02204,4,59,1,3,58,2296,0.02,0.97,0.25,0.25,0.06,59,1,3,58,2296,0.02,0.97,0.25,0.25,0.06
PF03200,PF06446,17,2,0,17,2,2339,0.0,0.99,0.0,0.0,-0.0,2,0,17,2,2339,0.0,0.99,0.0,0.0,-0.0
PF03203,PF10563,0,1,0,0,1,2357,0.0,1.0,0,0,0,1,0,0,1,2357,0.0,1.0,0,0,0
PF03205,PF05149,2,3,0,2,3,2353,0.0,1.0,0.0,0.0,-0.0,3,0,2,3,2353,0.0,1.0,0.0,0.0,-0.0
PF03208,PF02517,15,25,3,12,22,2321,0.12,0.99,0.2,0.2,0.15,25,3,12,22,2321,0.12,0.99,0.2,0.2,0.15
PF03209,PF12265,2,10,2,0,8,2348,0.2,1.0,1.0,1.0,0.45,10,2,0,8,2348,0.2,1.0,1.0,1.0,0.45
PF03211,PF16009,21,2,0,21,2,2335,0.0,0.99,0.0,0.0,-0.0,2,0,21,2,2335,0.0,0.99,0.0,0.0,-0.0
PF03212,PF05901,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF03214,PF03176,7,21,0,7,21,2330,0.0,0.99,0.0,0.0,-0.01,21,0,7,21,2330,0.0,0.99,0.0,0.0,-0.01
PF03219,PF06487,10,10,0,10,10,2338,0.0,0.99,0.0,0.0,-0.0,10,0,10,10,2338,0.0,0.99,0.0,0.0,-0.0
PF03221,PF09462,92,10,3,89,7,2259,0.3,0.96,0.03,0.03,0.09,10,3,89,7,2259,0.3,0.96,0.03,0.03,0.09
PF03222,PF14521,5,16,1,4,15,2338,0.06,0.99,0.2,0.2,0.11,16,1,4,15,2338,0.06,0.99,0.2,0.2,0.11
PF03223,PF10639,16,22,3,13,19,2323,0.14,0.99,0.19,0.19,0.15,22,3,13,19,2323,0.14,0.99,0.19,0.19,0.15
PF03226,PF13359,34,77,22,12,55,2269,0.29,0.97,0.65,0.65,0.42,77,22,12,55,2269,0.29,0.97,0.65,0.65,0.42
PF03227,PF00494,20,56,10,10,46,2292,0.18,0.98,0.5,0.5,0.29,56,10,10,46,2292,0.18,0.98,0.5,0.5,0.29
PF03229,PF02480,4,6,2,2,4,2350,0.33,1.0,0.5,0.5,0.41,6,2,2,4,2350,0.33,1.0,0.5,0.5,0.41
PF03230,PF06675,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF03232,PF14622,19,37,5,14,32,2307,0.14,0.98,0.26,0.26,0.18,37,5,14,32,2307,0.14,0.98,0.26,0.26,0.18
PF03233,PF06678,1,0,0,1,0,2357,0,1.0,0.0,0.0,0,0,0,1,0,2357,0,1.0,0.0,0.0,0
PF03234,PF01041,12,17,4,8,13,2333,0.24,0.99,0.33,0.33,0.28,17,4,8,13,2333,0.24,0.99,0.33,0.33,0.28
PF03235,PF03467,7,19,5,2,14,2337,0.26,0.99,0.71,0.71,0.43,19,5,2,14,2337,0.26,0.99,0.71,0.71,0.43
PF03237,PF00145,9,47,1,8,46,2303,0.02,0.98,0.11,0.11,0.04,47,1,8,46,2303,0.02,0.98,0.11,0.11,0.04
PF03238,PF09121,0,1,0,0,1,2357,0.0,1.0,0,0,0,1,0,0,1,2357,0.0,1.0,0,0,0
PF03239,PF05498,13,10,0,13,10,2335,0.0,0.99,0.0,0.0,-0.0,10,0,13,10,2335,0.0,0.99,0.0,0.0,-0.0
PF03241,PF08719,0,40,0,0,40,2318,0.0,0.98,0,0,0,40,0,0,40,2318,0.0,0.98,0,0,0
PF03242,PF01779,2,20,0,2,20,2336,0.0,0.99,0.0,0.0,-0.0,20,0,2,20,2336,0.0,0.99,0.0,0.0,-0.0
PF03243,PF10468,7,3,0,7,3,2348,0.0,1.0,0.0,0.0,-0.0,3,0,7,3,2348,0.0,1.0,0.0,0.0,-0.0
PF03244,PF09598,3,2,0,3,2,2353,0.0,1.0,0.0,0.0,-0.0,2,0,3,2,2353,0.0,1.0,0.0,0.0,-0.0
PF03245,PF07044,2,0,0,2,0,2356,0,1.0,0.0,0.0,0,0,0,2,0,2356,0,1.0,0.0,0.0,0
PF03247,PF12494,12,8,1,11,7,2339,0.12,0.99,0.08,0.08,0.1,8,1,11,7,2339,0.12,0.99,0.08,0.08,0.1
PF03248,PF11721,15,25,1,14,24,2319,0.04,0.98,0.07,0.07,0.04,25,1,14,24,2319,0.04,0.98,0.07,0.07,0.04
