ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF04529,PF06103:PF06440:PF02491:PF12228:PF09314:PF04830:PF14313:PF11650:PF09220:PF09008,0,3,0,0,3,1011,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04532,PF12447:PF12844:PF14524:PF15219:PF13557:PF05591:PF12453:PF05388:PF09072:PF05295,0,16,0,0,16,998,0.0,0.98,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04533,PF07755:PF04958:PF04964:PF04977:PF08822:PF10938:PF13387:PF10963:PF08770:PF05114,0,2,0,0,2,1012,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04535,PF15454:PF05529:PF07816:PF01652:PF01248:PF00338:PF12638:PF13664:PF00719:PF03358,1,70,1,0,69,944,0.01,0.93,1.0,1.0,0.12,2,1,0,1,1012,0.5,1.0,1.0,1.0,0.71
PF04536,PF13331:PF11221:PF14822:PF06437:PF15061:PF14616:PF00296:PF07039:PF15184:PF00167,1,23,1,0,22,991,0.04,0.98,1.0,1.0,0.21,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04538,PF07961:PF15754:PF17088:PF10542:PF03776:PF05399:PF15666:PF11326:PF11032:PF14774,3,17,0,3,17,994,0.0,0.98,0.0,0.0,-0.01,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF04539,PF08719:PF00620:PF07717:PF00354:PF12678:PF04592:PF08074:PF04679:PF03004:PF00102,7,115,2,5,113,894,0.02,0.88,0.29,0.29,0.05,6,1,6,5,1002,0.17,0.99,0.14,0.14,0.15
PF04541,PF10787:PF04966:PF01797:PF06282:PF10754:PF10755:PF04995:PF06240:PF13305:PF16591,0,6,0,0,6,1008,0.0,0.99,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04542,PF15696:PF15337:PF12628:PF14224:PF11341:PF03544:PF07937:PF04370:PF02425:PF05932,13,9,3,10,6,995,0.33,0.98,0.23,0.23,0.27,0,0,13,0,1001,0,0.99,0.0,0.0,0
PF04545,PF08281:PF08092:PF00451:PF08089:PF16851:PF08396:PF00706:PF11415:PF08189:PF02024,10,9,2,8,7,997,0.22,0.99,0.2,0.2,0.2,0,0,10,0,1004,0,0.99,0.0,0.0,0
PF04546,PF03176:PF12138:PF11095:PF13423:PF06772:PF08613:PF07721:PF11315:PF01966:PF02130,2,53,1,1,52,960,0.02,0.95,0.5,0.5,0.09,1,0,2,1,1011,0.0,1.0,0.0,0.0,-0.0
PF04547,PF16012:PF09687:PF15247:PF01249:PF00687:PF10419:PF07039:PF12861:PF08202:PF03036,11,41,5,6,36,967,0.12,0.96,0.45,0.45,0.22,0,0,11,0,1003,0,0.99,0.0,0.0,0
PF04548,PF07721:PF04191:PF14244:PF01532:PF09462:PF04181:PF12171:PF03359:PF03732:PF00618,16,85,6,10,79,919,0.07,0.91,0.38,0.38,0.13,1,1,15,0,998,1.0,0.99,0.06,0.06,0.25
PF04549,PF14980:PF07589:PF15463:PF17019:PF06514:PF15833:PF07396:PF09683:PF12746:PF08786,0,5,0,0,5,1009,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04551,PF04191:PF07721:PF16087:PF09462:PF12224:PF07245:PF00654:PF03312:PF05141:PF03133,2,58,1,1,57,955,0.02,0.94,0.5,0.5,0.08,1,0,2,1,1011,0.0,1.0,0.0,0.0,-0.0
PF04552,PF04703:PF08786:PF13103:PF01815:PF10815:PF05379:PF15579:PF04340:PF07419:PF11227,2,5,1,1,4,1008,0.2,1.0,0.5,0.5,0.31,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF04553,PF15815:PF13451:PF06220:PF03922:PF07152:PF07068:PF02264:PF14064:PF06850:PF16130,0,24,0,0,24,990,0.0,0.98,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04554,PF11630:PF13698:PF06446:PF14224:PF11341:PF12628:PF02425:PF04370:PF03544:PF05932,1,5,0,1,5,1008,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04556,PF07755:PF04958:PF04964:PF04977:PF08822:PF10938:PF13387:PF10963:PF08770:PF05114,1,2,0,1,2,1011,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04557,PF09180:PF02481:PF14980:PF12628:PF07589:PF15463:PF02425:PF04370:PF16851:PF06514,7,16,4,3,12,995,0.25,0.99,0.57,0.57,0.37,0,0,7,0,1007,0,0.99,0.0,0.0,0
PF04558,PF08242:PF12333:PF01043:PF12862:PF01064:PF13251:PF01645:PF05572:PF12765:PF07725,8,51,2,6,49,957,0.04,0.95,0.25,0.25,0.08,1,0,8,1,1005,0.0,0.99,0.0,0.0,-0.0
PF04559,PF10061:PF06589:PF06595:PF06676:PF06684:PF12112:PF06794:PF12087:PF12084:PF06877,1,0,0,1,0,1013,0,1.0,0.0,0.0,0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04560,PF09249:PF14025:PF15696:PF12008:PF04288:PF05999:PF09224:PF07142:PF07937:PF13636,11,3,0,11,3,1000,0.0,0.99,0.0,0.0,-0.01,0,0,11,0,1003,0,0.99,0.0,0.0,0
PF04561,PF12849:PF02675:PF14521:PF10178:PF01547:PF08477:PF03856:PF07510:PF11766:PF17065,1,48,0,1,48,965,0.0,0.95,0.0,0.0,-0.01,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04562,PF15241:PF15259:PF10680:PF10156:PF04702:PF15447:PF13579:PF10193:PF08833:PF02516,0,23,0,0,23,991,0.0,0.98,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04563,PF04561:PF03645:PF14521:PF10127:PF11976:PF09507:PF13407:PF00177:PF00929:PF16044,14,66,10,4,56,944,0.15,0.94,0.71,0.71,0.31,1,1,13,0,1000,1.0,0.99,0.07,0.07,0.27
PF04564,PF14786:PF15280:PF13892:PF03615:PF09058:PF16030:PF11894:PF12807:PF15982:PF04031,35,28,9,26,19,960,0.32,0.96,0.26,0.26,0.26,0,0,35,0,979,0,0.97,0.0,0.0,0
PF04565,PF01498:PF04296:PF05299:PF13679:PF07801:PF12038:PF07944:PF06379:PF05474:PF07887,12,44,8,4,36,966,0.18,0.96,0.67,0.67,0.33,0,0,12,0,1002,0,0.99,0.0,0.0,0
PF04566,PF13449:PF10503:PF09587:PF09597:PF02585:PF07889:PF01630:PF07228:PF06581:PF04095,7,30,3,4,27,980,0.1,0.97,0.43,0.43,0.2,1,1,6,0,1007,1.0,0.99,0.14,0.14,0.38
PF04567,PF02488:PF06446:PF02024:PF11415:PF08092:PF00451:PF08089:PF16851:PF08396:PF14980,7,5,0,7,5,1002,0.0,0.99,0.0,0.0,-0.01,0,0,7,0,1007,0,0.99,0.0,0.0,0
PF04568,PF14989:PF08923:PF14469:PF07297:PF08534:PF05669:PF04241:PF03407:PF01329:PF11721,2,51,0,2,51,961,0.0,0.95,0.0,0.0,-0.01,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF04569,PF06356:PF11081:PF12538:PF04126:PF11770:PF15217:PF07057:PF02108:PF11727:PF15442,0,3,0,0,3,1011,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04570,PF11093:PF01922:PF11698:PF12201:PF15392:PF06407:PF15486:PF02067:PF15400:PF14917,1,12,0,1,12,1001,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04571,PF16018:PF08101:PF10482:PF11522:PF07001:PF04802:PF15557:PF12552:PF13945:PF14818,4,13,0,4,13,997,0.0,0.98,0.0,0.0,-0.01,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF04572,PF02024:PF11415:PF12628:PF08092:PF07589:PF00451:PF04370:PF08089:PF15760:PF14980,3,3,0,3,3,1008,0.0,0.99,0.0,0.0,-0.0,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF04573,PF15247:PF01569:PF00929:PF11711:PF10419:PF05903:PF07039:PF15118:PF00476:PF04231,7,74,6,1,68,939,0.08,0.93,0.86,0.86,0.25,1,0,7,1,1006,0.0,0.99,0.0,0.0,-0.0
PF04574,PF12343:PF03861:PF14041:PF15521:PF15463:PF07589:PF17019:PF03922:PF12746:PF07396,3,2,0,3,2,1009,0.0,1.0,0.0,0.0,-0.0,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF04576,PF08325:PF05041:PF02197:PF10453:PF14922:PF12540:PF12341:PF10226:PF03467:PF05841,4,31,2,2,29,981,0.06,0.97,0.5,0.5,0.17,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF04577,PF01758:PF09414:PF11510:PF01359:PF15200:PF08885:PF10782:PF15505:PF16868:PF11736,11,35,5,6,30,973,0.14,0.96,0.45,0.45,0.24,0,0,11,0,1003,0,0.99,0.0,0.0,0
PF04578,PF16862:PF03017:PF16808:PF15928:PF07818:PF08774:PF12295:PF10507:PF14988:PF03103,12,26,6,6,20,982,0.23,0.97,0.5,0.5,0.33,0,0,12,0,1002,0,0.99,0.0,0.0,0
PF04579,PF15913:PF07721:PF12171:PF00887:PF01555:PF13873:PF16977:PF14244:PF07720:PF01041,2,73,0,2,73,939,0.0,0.93,0.0,0.0,-0.01,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF04583,PF14521:PF08122:PF10178:PF08243:PF07510:PF02675:PF01547:PF07245:PF13952:PF04681,1,29,0,1,29,984,0.0,0.97,0.0,0.0,-0.01,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04586,PF04978:PF04637:PF17200:PF08889:PF12686:PF14206:PF10368:PF15852:PF10667:PF13786,0,4,0,0,4,1010,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04587,PF05380:PF02023:PF14244:PF04181:PF05585:PF09462:PF12807:PF13961:PF05048:PF15913,4,61,3,1,58,952,0.05,0.94,0.75,0.75,0.18,1,1,3,0,1010,1.0,1.0,0.25,0.25,0.5
PF04588,PF13430:PF03588:PF01126:PF04117:PF05335:PF03595:PF07162:PF13841:PF11947:PF05347,8,54,5,3,49,957,0.09,0.95,0.62,0.62,0.23,0,0,8,0,1006,0,0.99,0.0,0.0,0
PF04589,PF16776:PF11526:PF12348:PF15927:PF13323:PF12497:PF12203:PF09469:PF08366:PF07529,2,23,1,1,22,990,0.04,0.98,0.5,0.5,0.14,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF04592,PF03359:PF10263:PF16493:PF08580:PF00620:PF10544:PF03828:PF02042:PF16546:PF08719,2,96,2,0,94,918,0.02,0.91,1.0,1.0,0.14,2,0,2,2,1010,0.0,1.0,0.0,0.0,-0.0
PF04593,PF09227:PF17081:PF08099:PF08102:PF10843:PF17018:PF14347:PF17002:PF06013:PF05264,0,2,0,0,2,1012,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04597,PF04782:PF11831:PF07197:PF05791:PF06211:PF08788:PF12024:PF15934:PF13863:PF06294,7,30,3,4,27,980,0.1,0.97,0.43,0.43,0.2,0,0,7,0,1007,0,0.99,0.0,0.0,0
PF04598,PF00436:PF09949:PF09398:PF14622:PF01963:PF03839:PF06632:PF05426:PF09588:PF13468,1,36,0,1,36,977,0.0,0.96,0.0,0.0,-0.01,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04601,PF16171:PF10159:PF07962:PF07814:PF15767:PF13391:PF09816:PF01358:PF12018:PF15742,2,25,1,1,24,988,0.04,0.98,0.5,0.5,0.14,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF04603,PF01165:PF05191:PF02430:PF05267:PF07855:PF01627:PF04140:PF08718:PF10252:PF03208,4,36,2,2,34,976,0.06,0.96,0.5,0.5,0.16,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF04606,PF07112:PF03272:PF02654:PF11379:PF04523:PF10737:PF04015:PF07875:PF01446:PF11946,0,7,0,0,7,1007,0.0,0.99,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04607,PF12224:PF16087:PF00654:PF11312:PF13230:PF15913:PF08174:PF17175:PF07721:PF05057,5,55,2,3,53,956,0.04,0.94,0.4,0.4,0.11,0,0,5,0,1009,0,1.0,0.0,0.0,0
PF04608,PF07755:PF04958:PF04964:PF04977:PF08822:PF10938:PF13387:PF10963:PF08770:PF05114,1,2,0,1,2,1011,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04610,PF13188:PF12013:PF06119:PF03110:PF08063:PF07720:PF01011:PF04403:PF12819:PF08214,5,39,1,4,38,971,0.03,0.96,0.2,0.2,0.06,0,0,5,0,1009,0,1.0,0.0,0.0,0
PF04611,PF13293:PF03529:PF04731:PF10525:PF03867:PF03826:PF04617:PF00157:PF12413:PF03792,2,11,1,1,10,1002,0.09,0.99,0.5,0.5,0.21,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF04612,PF15833:PF07396:PF09683:PF03554:PF15701:PF07044:PF15214:PF07312:PF12811:PF00819,3,3,0,3,3,1008,0.0,0.99,0.0,0.0,-0.0,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF04613,PF06617:PF03575:PF17050:PF07428:PF10042:PF00893:PF08346:PF17076:PF07661:PF11427,7,17,2,5,15,992,0.12,0.98,0.29,0.29,0.17,0,0,7,0,1007,0,0.99,0.0,0.0,0
PF04614,PF07762:PF00379:PF10523:PF00929:PF11711:PF02045:PF09805:PF09814:PF12325:PF04982,7,67,3,4,64,943,0.04,0.93,0.43,0.43,0.12,0,0,7,0,1007,0,0.99,0.0,0.0,0
PF04615,PF08774:PF05063:PF16862:PF10637:PF11955:PF07839:PF01779:PF03649:PF04852:PF12554,11,33,2,9,31,972,0.06,0.96,0.18,0.18,0.09,0,0,11,0,1003,0,0.99,0.0,0.0,0
PF04616,PF10457:PF08758:PF00723:PF14958:PF14904:PF08689:PF16544:PF15924:PF15161:PF11412,19,22,5,14,17,978,0.23,0.97,0.26,0.26,0.23,0,0,19,0,995,0,0.98,0.0,0.0,0
PF04617,PF00157:PF03826:PF10525:PF04731:PF03529:PF12413:PF03867:PF03792:PF13293:PF04611,1,11,0,1,11,1002,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04618,PF09811:PF03634:PF15045:PF07228:PF05859:PF07889:PF03195:PF14895:PF04088:PF13095,1,25,0,1,25,988,0.0,0.97,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04621,PF14980:PF15838:PF15193:PF11910:PF06357:PF15192:PF15760:PF01303:PF15356:PF15085,3,5,0,3,5,1006,0.0,0.99,0.0,0.0,-0.0,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF04622,PF09419:PF07444:PF10195:PF13936:PF13911:PF01152:PF03657:PF00338:PF12929:PF09769,3,38,3,0,35,976,0.08,0.97,1.0,1.0,0.28,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF04624,PF04625:PF06507:PF07145:PF09707:PF08903:PF04247:PF14109:PF14106:PF09519:PF11332,1,15,1,0,14,999,0.07,0.99,1.0,1.0,0.26,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04625,PF08366:PF14545:PF14443:PF09192:PF15613:PF09247:PF09405:PF15904:PF15737:PF11526,1,29,0,1,29,984,0.0,0.97,0.0,0.0,-0.01,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04626,PF15845:PF04074:PF15178:PF04999:PF15725:PF16112:PF12805:PF03603:PF12793:PF17023,1,3,0,1,3,1010,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04627,PF10262:PF01036:PF08583:PF09809:PF10280:PF10270:PF03941:PF14712:PF08507:PF03879,8,41,3,5,38,968,0.07,0.96,0.38,0.38,0.15,0,0,8,0,1006,0,0.99,0.0,0.0,0
PF04628,PF10639:PF03669:PF04826:PF14622:PF08294:PF09791:PF12274:PF00838:PF05477:PF04822,8,40,4,4,36,970,0.1,0.96,0.5,0.5,0.21,0,0,8,0,1006,0,0.99,0.0,0.0,0
PF04629,PF06456:PF04370:PF07589:PF04459:PF04386:PF13636:PF08484:PF15760:PF03922:PF02097,2,7,2,0,5,1007,0.29,1.0,1.0,1.0,0.53,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF04630,PF07755:PF04958:PF04964:PF04977:PF08822:PF10938:PF13387:PF10963:PF08770:PF05114,0,2,0,0,2,1012,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04631,PF10422:PF01330:PF06306:PF13011:PF11346:PF05673:PF13349:PF16965:PF12406:PF06725,0,8,0,0,8,1006,0.0,0.99,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04632,PF14958:PF07944:PF06379:PF13230:PF08689:PF04163:PF15032:PF09310:PF07887:PF12856,1,20,1,0,19,994,0.05,0.98,1.0,1.0,0.22,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04636,PF08016:PF14719:PF07245:PF08719:PF03114:PF02301:PF04679:PF03133:PF10528:PF01062,5,78,4,1,74,935,0.05,0.93,0.8,0.8,0.19,1,0,5,1,1008,0.0,0.99,0.0,0.0,-0.0
PF04637,PF05144:PF04586:PF06527:PF10543:PF02639:PF10096:PF06259:PF06873:PF13786:PF10667,0,3,0,0,3,1011,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04640,PF17062:PF15018:PF06109:PF15251:PF03556:PF01569:PF05678:PF05556:PF09253:PF17056,3,43,2,1,41,970,0.05,0.96,0.67,0.67,0.17,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF04641,PF07721:PF03176:PF08613:PF04592:PF16546:PF07245:PF08174:PF08719:PF11095:PF13423,10,50,3,7,47,957,0.06,0.95,0.3,0.3,0.12,1,0,10,1,1003,0.0,0.99,0.0,0.0,-0.0
PF04642,PF12165:PF05670:PF04934:PF10234:PF08316:PF10375:PF08552:PF09282:PF09302:PF09755,1,24,1,0,23,990,0.04,0.98,1.0,1.0,0.2,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04643,PF14303:PF07081:PF13532:PF09138:PF05132:PF12474:PF07297:PF11221:PF06609:PF13640,0,73,0,0,73,941,0.0,0.93,0,0,0,3,0,0,3,1011,0.0,1.0,0,0,0
PF04644,PF08092:PF00451:PF11415:PF08089:PF02024:PF08396:PF16851:PF00706:PF08189:PF05418,0,5,0,0,5,1009,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04646,PF12078:PF06271:PF02393:PF03703:PF15041:PF10927:PF10454:PF17068:PF09591:PF10906,2,5,1,1,4,1008,0.2,1.0,0.5,0.5,0.31,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF04648,PF00620:PF08719:PF07717:PF08074:PF00354:PF12171:PF00160:PF12678:PF04592:PF05622,2,132,0,2,132,880,0.0,0.87,0.0,0.0,-0.02,6,0,2,6,1006,0.0,0.99,0.0,0.0,-0.0
PF04650,PF06970:PF13463:PF00716:PF03390:PF07404:PF00508:PF11268:PF05908:PF03691:PF12106,1,5,0,1,5,1008,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04654,PF08583:PF01084:PF11789:PF08623:PF03357:PF13093:PF01157:PF08265:PF09809:PF10270,1,59,0,1,59,954,0.0,0.94,0.0,0.0,-0.01,1,0,1,1,1012,0.0,1.0,0.0,0.0,-0.0
PF04657,PF08571:PF04699:PF09771:PF14962:PF13846:PF14087:PF15393:PF12037:PF07652:PF10046,4,26,2,2,24,986,0.08,0.97,0.5,0.5,0.19,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF04658,PF17098:PF09790:PF04090:PF15361:PF03851:PF14441:PF11001:PF08952:PF09789:PF04087,5,26,3,2,23,986,0.12,0.98,0.6,0.6,0.26,0,0,5,0,1009,0,1.0,0.0,0.0,0
PF04664,PF08598:PF15749:PF06999:PF05990:PF07782:PF13926:PF15344:PF11735:PF11957:PF00466,0,36,0,0,36,978,0.0,0.96,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04665,PF01165:PF04140:PF15370:PF05191:PF00499:PF05870:PF10780:PF02517:PF11264:PF01063,0,38,0,0,38,976,0.0,0.96,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04666,PF15019:PF06574:PF06852:PF13409:PF05448:PF08391:PF09447:PF01160:PF08378:PF02222,5,22,3,2,19,990,0.14,0.98,0.6,0.6,0.28,0,0,5,0,1009,0,1.0,0.0,0.0,0
PF04667,PF15115:PF15715:PF16009:PF15055:PF10306:PF11905:PF04720:PF15860:PF10213:PF03754,5,26,4,1,22,987,0.15,0.98,0.8,0.8,0.34,0,0,5,0,1009,0,1.0,0.0,0.0,0
PF04668,PF08576:PF04418:PF08219:PF05676:PF14825:PF02520:PF15036:PF03567:PF04502:PF03416,2,47,0,2,47,965,0.0,0.95,0.0,0.0,-0.01,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF04669,PF07970:PF13903:PF10262:PF03942:PF15372:PF11891:PF01920:PF03879:PF13695:PF01275,4,42,4,0,38,972,0.1,0.96,1.0,1.0,0.3,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF04670,PF04088:PF13367:PF03634:PF15045:PF06941:PF10583:PF00436:PF08627:PF09398:PF02348,9,26,3,6,23,982,0.12,0.97,0.33,0.33,0.18,0,0,9,0,1005,0,0.99,0.0,0.0,0
PF04671,PF09121:PF06459:PF11204:PF16477:PF08224:PF09471:PF05731:PF12134:PF08441:PF08007,1,41,0,1,41,972,0.0,0.96,0.0,0.0,-0.01,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04672,PF15845:PF04074:PF15178:PF04999:PF15725:PF16112:PF12805:PF03603:PF12793:PF17023,0,3,0,0,3,1011,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04674,PF07721:PF09462:PF07245:PF04227:PF05141:PF16808:PF03359:PF02862:PF08719:PF14719,2,37,2,0,35,977,0.05,0.97,1.0,1.0,0.23,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF04675,PF10178:PF00253:PF13013:PF02441:PF06699:PF14977:PF00139:PF02935:PF17065:PF08592,14,44,7,7,37,963,0.16,0.96,0.5,0.5,0.27,0,0,14,0,1000,0,0.99,0.0,0.0,0
PF04676,PF02024:PF11415:PF08092:PF00451:PF08089:PF08396:PF16851:PF00706:PF08189:PF15760,14,4,1,13,3,997,0.25,0.98,0.07,0.07,0.13,0,0,14,0,1000,0,0.99,0.0,0.0,0
PF04677,PF08016:PF07245:PF01247:PF00476:PF00636:PF04679:PF00929:PF01655:PF02301:PF14521,12,75,9,3,66,936,0.12,0.93,0.75,0.75,0.28,1,1,11,0,1002,1.0,0.99,0.08,0.08,0.29
PF04678,PF08265:PF00159:PF12036:PF00329:PF15559:PF11654:PF04690:PF07127:PF00714:PF15052,9,27,4,5,23,982,0.15,0.97,0.44,0.44,0.25,0,0,9,0,1005,0,0.99,0.0,0.0,0
PF04679,PF02301:PF08016:PF10419:PF15247:PF14719:PF03167:PF00660:PF07245:PF08202:PF03114,13,54,7,6,47,954,0.13,0.95,0.54,0.54,0.25,0,0,13,0,1001,0,0.99,0.0,0.0,0
PF04680,PF04072:PF00207:PF10988:PF00882:PF08701:PF02608:PF08344:PF07985:PF06001:PF10596,0,34,0,0,34,980,0.0,0.97,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04681,PF13367:PF04088:PF09398:PF10992:PF07762:PF01277:PF04670:PF09635:PF00436:PF03634,4,30,3,1,27,983,0.1,0.97,0.75,0.75,0.27,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF04683,PF06267:PF16043:PF01788:PF11669:PF12656:PF11465:PF16019:PF08596:PF03085:PF02180,4,14,2,2,12,998,0.14,0.99,0.5,0.5,0.26,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF04685,PF07717:PF08074:PF08719:PF06859:PF02816:PF04679:PF16808:PF10258:PF03004:PF04592,5,66,4,1,62,947,0.06,0.94,0.8,0.8,0.21,3,1,4,2,1007,0.33,0.99,0.2,0.2,0.26
PF04687,PF08586:PF09203:PF03916:PF15468:PF05849:PF05830:PF01882:PF06876:PF17061:PF04868,3,7,0,3,7,1004,0.0,0.99,0.0,0.0,-0.0,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF04689,PF07019:PF01501:PF14469:PF00139:PF16489:PF10639:PF08374:PF01329:PF08294:PF05477,3,61,3,0,58,953,0.05,0.94,1.0,1.0,0.22,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF04690,PF08265:PF04678:PF00159:PF00329:PF08623:PF12036:PF15559:PF00714:PF15001:PF10863,1,31,0,1,31,982,0.0,0.97,0.0,0.0,-0.01,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04691,PF15119:PF15155:PF02620:PF15132:PF14613:PF10241:PF15123:PF06991:PF05511:PF15125,3,18,2,1,16,995,0.11,0.98,0.67,0.67,0.27,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF04692,PF11708:PF14769:PF15797:PF12719:PF04004:PF09085:PF12490:PF00758:PF02291:PF06220,0,41,0,0,41,973,0.0,0.96,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04693,PF02654:PF07112:PF03272:PF11379:PF04606:PF00739:PF05928:PF10707:PF10717:PF03498,0,5,0,0,5,1009,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04695,PF13019:PF02365:PF09745:PF08581:PF04424:PF10186:PF04087:PF09734:PF04516:PF01342,7,39,4,3,35,972,0.1,0.96,0.57,0.57,0.23,1,1,6,0,1007,1.0,0.99,0.14,0.14,0.38
PF04696,PF15249:PF16207:PF10377:PF03398:PF12717:PF15778:PF05276:PF12606:PF16495:PF06220,5,49,4,1,45,964,0.08,0.95,0.8,0.8,0.25,0,0,5,0,1009,0,1.0,0.0,0.0,0
PF04697,PF08484:PF13636:PF04255:PF12010:PF01640:PF16380:PF07068:PF02306:PF11141:PF06850,1,3,0,1,3,1010,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04698,PF05065:PF14107:PF10661:PF14980:PF16851:PF09249:PF08089:PF08396:PF00451:PF08092,1,4,0,1,4,1009,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04699,PF01809:PF08571:PF01329:PF04930:PF10046:PF14087:PF13538:PF08376:PF16754:PF13013,8,26,1,7,25,981,0.04,0.97,0.12,0.12,0.06,0,0,8,0,1006,0,0.99,0.0,0.0,0
PF04702,PF15259:PF15241:PF17014:PF10257:PF04562:PF16853:PF03432:PF16547:PF15082:PF06466,0,14,0,0,14,1000,0.0,0.99,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF04703,PF01815:PF13103:PF08786:PF05989:PF13160:PF15191:PF12276:PF08789:PF02387:PF05709,1,7,0,1,7,1006,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04704,PF16004:PF14518:PF15296:PF13026:PF14779:PF14764:PF07034:PF16705:PF09822:PF13824,1,12,1,0,11,1002,0.08,0.99,1.0,1.0,0.29,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF04706,PF05631:PF10521:PF03901:PF06420:PF02470:PF09084:PF05024:PF12353:PF14671:PF02153,5,48,2,3,46,963,0.04,0.95,0.4,0.4,0.12,1,0,5,1,1008,0.0,0.99,0.0,0.0,-0.0
