ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF04403,PF13873:PF03110:PF13961:PF08596:PF06745,4,64,2,2,62,2292,0.03,0.97,0.5,0.5,0.12,5,0,4,5,2349,0.0,1.0,0.0,0.0,-0.0
PF04404,PF00513:PF02665:PF09836:PF07073:PF16888,1,2,0,1,2,2355,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0.0,0
PF04405,PF11774:PF14433:PF07666:PF07672:PF11478,0,2,0,0,2,2356,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04406,PF16061:PF06312:PF03250:PF05450:PF06214,32,43,10,22,33,2293,0.23,0.98,0.31,0.31,0.26,2,1,31,1,2325,0.5,0.99,0.03,0.03,0.12
PF04408,PF03407:PF01022:PF07247:PF12634:PF10672,148,59,26,122,33,2177,0.44,0.93,0.18,0.18,0.25,2,2,146,0,2210,1.0,0.94,0.01,0.01,0.11
PF04410,PF01196:PF03834:PF03062:PF10639:PF13908,48,108,17,31,91,2219,0.16,0.95,0.35,0.35,0.21,9,6,42,3,2307,0.67,0.98,0.12,0.12,0.28
PF04412,PF07589:PF14980:PF15463:PF17019:PF03922,1,6,0,1,6,2351,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0.0,0
PF04413,PF05450:PF05359:PF03250:PF12534:PF08740,1,60,1,0,59,2298,0.02,0.97,1.0,1.0,0.13,2,1,0,1,2356,0.5,1.0,1.0,1.0,0.71
PF04414,PF08174:PF07721:PF13879:PF00654:PF12224,5,101,3,2,98,2255,0.03,0.96,0.6,0.6,0.13,4,2,3,2,2351,0.5,1.0,0.4,0.4,0.45
PF04417,PF09995:PF13943:PF01523:PF13592:PF04187,4,47,1,3,46,2308,0.02,0.98,0.25,0.25,0.07,0,0,4,0,2354,0,1.0,0.0,0.0,0
PF04418,PF15036:PF05676:PF05983:PF08576:PF15248,11,40,3,8,37,2310,0.07,0.98,0.27,0.27,0.14,1,0,11,1,2346,0.0,0.99,0.0,0.0,-0.0
PF04419,PF09135:PF03760:PF09802:PF15716:PF04186,22,9,3,19,6,2330,0.33,0.99,0.14,0.14,0.21,0,0,22,0,2336,0,0.99,0.0,0.0,0
PF04420,PF05493:PF12762:PF00881:PF04402:PF03259,19,80,11,8,69,2270,0.14,0.97,0.58,0.58,0.27,10,3,16,7,2332,0.3,0.99,0.16,0.16,0.21
PF04421,PF11891:PF13903:PF03370:PF02064:PF07970,10,73,4,6,69,2279,0.05,0.97,0.4,0.4,0.14,8,1,9,7,2341,0.12,0.99,0.1,0.1,0.11
PF04422,PF02425:PF12628:PF04370:PF03544:PF05932,1,9,0,1,9,2348,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0.0,0
PF04423,PF06424:PF08920:PF15739:PF15448:PF15674,10,36,1,9,35,2313,0.03,0.98,0.1,0.1,0.05,1,0,10,1,2347,0.0,1.0,0.0,0.0,-0.0
PF04424,PF02365:PF04516:PF09994:PF02701:PF04695,29,94,19,10,75,2254,0.2,0.96,0.66,0.66,0.35,12,7,22,5,2324,0.58,0.99,0.24,0.24,0.37
PF04425,PF10579:PF03033:PF13434:PF07502:PF16958,0,65,0,0,65,2293,0.0,0.97,0,0,0,4,0,0,4,2354,0.0,1.0,0,0,0
PF04426,PF04679:PF07717:PF08719:PF08016:PF07245,6,197,5,1,192,2160,0.03,0.92,0.83,0.83,0.14,15,3,3,12,2340,0.2,0.99,0.5,0.5,0.31
PF04427,PF11891:PF15346:PF03937:PF15419:PF10018,47,47,11,36,36,2275,0.23,0.97,0.23,0.23,0.22,1,1,46,0,2311,1.0,0.98,0.02,0.02,0.14
PF04428,PF11540:PF14764:PF05228:PF10430:PF12595,7,25,2,5,23,2328,0.08,0.99,0.29,0.29,0.15,1,1,6,0,2351,1.0,1.0,0.14,0.14,0.38
PF04430,PF13673:PF11721:PF04241:PF08923:PF08534,41,104,19,22,85,2232,0.18,0.95,0.46,0.46,0.27,5,3,38,2,2315,0.6,0.98,0.07,0.07,0.21
PF04431,PF09822:PF14518:PF13824:PF14573:PF15976,5,18,1,4,17,2336,0.06,0.99,0.2,0.2,0.1,0,0,5,0,2353,0,1.0,0.0,0.0,0
PF04432,PF09447:PF08391:PF04666:PF06852:PF06574,1,31,1,0,30,2327,0.03,0.99,1.0,1.0,0.18,1,0,1,1,2356,0.0,1.0,0.0,0.0,-0.0
PF04433,PF01902:PF10528:PF08719:PF11864:PF00176,40,231,26,14,205,2113,0.11,0.91,0.65,0.65,0.24,11,5,35,6,2312,0.45,0.98,0.12,0.12,0.23
PF04434,PF07742:PF10263:PF07530:PF10544:PF05301,40,70,17,23,53,2265,0.24,0.97,0.42,0.42,0.31,5,4,36,1,2317,0.8,0.98,0.1,0.1,0.28
PF04435,PF07535:PF05997:PF11977:PF07145:PF13300,11,64,8,3,56,2291,0.12,0.97,0.73,0.73,0.29,4,2,9,2,2345,0.5,1.0,0.18,0.18,0.3
PF04437,PF13879:PF17050:PF05919:PF01101:PF12224,30,58,15,15,43,2285,0.26,0.98,0.5,0.5,0.35,3,1,29,2,2326,0.33,0.99,0.03,0.03,0.1
PF04438,PF13019:PF13352:PF02365:PF14646:PF07502,46,65,18,28,47,2265,0.28,0.97,0.39,0.39,0.31,3,2,44,1,2311,0.67,0.98,0.04,0.04,0.17
PF04440,PF08623:PF00329:PF08315:PF01084:PF09649,3,78,0,3,78,2277,0.0,0.97,0.0,0.0,-0.01,6,0,3,6,2349,0.0,1.0,0.0,0.0,-0.0
PF04442,PF01896:PF14825:PF02527:PF12494:PF08219,22,51,6,16,45,2291,0.12,0.97,0.27,0.27,0.17,2,1,21,1,2335,0.5,0.99,0.05,0.05,0.15
PF04444,PF05450:PF03475:PF12534:PF03065:PF07449,32,32,6,26,26,2300,0.19,0.98,0.19,0.19,0.18,1,1,31,0,2326,1.0,0.99,0.03,0.03,0.18
PF04445,PF12388:PF16055:PF15453:PF05611:PF10514,4,4,0,4,4,2350,0.0,1.0,0.0,0.0,-0.0,0,0,4,0,2354,0,1.0,0.0,0.0,0
PF04446,PF06459:PF09471:PF08007:PF03108:PF12134,18,79,4,14,75,2265,0.05,0.96,0.22,0.22,0.09,7,2,16,5,2335,0.29,0.99,0.11,0.11,0.17
PF04450,PF14303:PF00473:PF05172:PF01757:PF03567,3,131,3,0,128,2227,0.02,0.95,1.0,1.0,0.15,9,1,2,8,2347,0.11,1.0,0.33,0.33,0.19
PF04451,PF08719:PF07717:PF00620:PF04592:PF04679,2,257,1,1,256,2100,0.0,0.89,0.5,0.5,0.04,35,0,2,35,2321,0.0,0.98,0.0,0.0,-0.0
PF04452,PF03067:PF10239:PF02099:PF00635:PF07209,4,114,3,1,111,2243,0.03,0.95,0.75,0.75,0.13,9,0,4,9,2345,0.0,0.99,0.0,0.0,-0.0
PF04453,PF07103:PF03893:PF06772:PF16544:PF13971,3,36,0,3,36,2319,0.0,0.98,0.0,0.0,-0.0,1,0,3,1,2354,0.0,1.0,0.0,0.0,-0.0
PF04455,PF10639:PF14622:PF09398:PF08294:PF04822,5,72,2,3,70,2283,0.03,0.97,0.4,0.4,0.1,3,0,5,3,2350,0.0,1.0,0.0,0.0,-0.0
PF04457,PF08833:PF07815:PF03467:PF08539:PF12921,12,39,5,7,34,2312,0.13,0.98,0.42,0.42,0.22,1,1,11,0,2346,1.0,1.0,0.08,0.08,0.29
PF04459,PF15652:PF14064:PF07152:PF06850:PF07068,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04461,PF07755:PF04958:PF04964:PF04977:PF08822,0,5,0,0,5,2353,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04463,PF02397:PF14829:PF02983:PF04464:PF07505,3,13,0,3,13,2342,0.0,0.99,0.0,0.0,-0.0,0,0,3,0,2355,0,1.0,0.0,0.0,0
PF04464,PF07505:PF08348:PF06651:PF06718:PF09312,2,3,0,2,3,2353,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,2356,0,1.0,0.0,0.0,0
PF04465,PF13395:PF06057:PF09323:PF06252:PF02665,0,1,0,0,1,2357,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04466,PF08571:PF09771:PF14087:PF07652:PF15022,1,41,0,1,41,2316,0.0,0.98,0.0,0.0,-0.0,1,0,1,1,2356,0.0,1.0,0.0,0.0,-0.0
PF04468,PF10248:PF10495:PF04852:PF06687:PF10338,14,32,4,10,28,2316,0.12,0.98,0.29,0.29,0.18,2,0,14,2,2342,0.0,0.99,0.0,0.0,-0.0
PF04471,PF08690:PF12078:PF09496:PF04646:PF13813,4,48,2,2,46,2308,0.04,0.98,0.5,0.5,0.14,2,0,4,2,2352,0.0,1.0,0.0,0.0,-0.0
PF04472,PF10691:PF10642:PF16868:PF06873:PF04586,1,5,0,1,5,2352,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0.0,0
PF04473,PF10553:PF09220:PF09008:PF01973:PF11650,0,1,0,0,1,2357,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04474,PF07755:PF04958:PF04964:PF04977:PF08822,0,5,0,0,5,2353,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04476,PF10787:PF04966:PF01797:PF06282:PF10754,0,6,0,0,6,2352,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04478,PF03823:PF07797:PF11044:PF15343:PF15839,5,18,1,4,17,2336,0.06,0.99,0.2,0.2,0.1,0,0,5,0,2353,0,1.0,0.0,0.0,0
PF04479,PF13093:PF07795:PF04720:PF02636:PF11905,48,77,31,17,46,2264,0.4,0.97,0.65,0.65,0.5,3,3,45,0,2310,1.0,0.98,0.06,0.06,0.25
PF04481,PF04140:PF04134:PF06423:PF01063:PF06244,7,90,5,2,85,2266,0.06,0.96,0.71,0.71,0.19,8,1,6,7,2344,0.12,0.99,0.14,0.14,0.13
PF04483,PF09493:PF17066:PF15883:PF17032:PF02686,3,15,0,3,15,2340,0.0,0.99,0.0,0.0,-0.0,0,0,3,0,2355,0,1.0,0.0,0.0,0
PF04484,PF10181:PF01470:PF15454:PF12716:PF13664,16,43,4,12,39,2303,0.09,0.98,0.25,0.25,0.14,1,0,16,1,2341,0.0,0.99,0.0,0.0,-0.0
PF04485,PF08223:PF12029:PF07902:PF05398:PF07472,0,8,0,0,8,2350,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04487,PF08123:PF02816:PF13886:PF07738:PF07533,5,106,3,2,103,2250,0.03,0.96,0.6,0.6,0.12,11,2,3,9,2344,0.18,0.99,0.4,0.4,0.27
PF04488,PF08007:PF04870:PF05731:PF08441:PF03901,52,119,30,22,89,2217,0.25,0.95,0.58,0.58,0.36,16,12,40,4,2302,0.75,0.98,0.23,0.23,0.41
PF04489,PF07755:PF04958:PF04964:PF04977:PF08822,0,5,0,0,5,2353,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04492,PF08400:PF15778:PF05547:PF08313:PF15249,3,41,0,3,41,2314,0.0,0.98,0.0,0.0,-0.0,0,0,3,0,2355,0,1.0,0.0,0.0,0
PF04493,PF00398:PF02520:PF08534:PF11360:PF12274,12,74,6,6,68,2278,0.08,0.97,0.5,0.5,0.19,3,1,11,2,2344,0.33,0.99,0.08,0.08,0.16
PF04494,PF03859:PF15862:PF03615:PF04031:PF04096,24,56,12,12,44,2290,0.21,0.98,0.5,0.5,0.32,5,3,21,2,2332,0.6,0.99,0.12,0.12,0.27
PF04495,PF10846:PF08790:PF03467:PF09310:PF16091,6,35,4,2,31,2321,0.11,0.99,0.67,0.67,0.27,2,1,5,1,2351,0.5,1.0,0.17,0.17,0.29
PF04499,PF07145:PF05182:PF11331:PF06507:PF05997,32,69,14,18,55,2271,0.2,0.97,0.44,0.44,0.28,8,7,25,1,2325,0.88,0.99,0.22,0.22,0.43
PF04500,PF07721:PF00654:PF03133:PF11999:PF01547,41,135,22,19,113,2204,0.16,0.94,0.54,0.54,0.27,11,4,37,7,2310,0.36,0.98,0.1,0.1,0.18
PF04501,PF02654:PF07112:PF03272:PF11379:PF04606,2,7,0,2,7,2349,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,2356,0,1.0,0.0,0.0,0
PF04502,PF05347:PF14368:PF02527:PF05335:PF03370,50,94,22,28,72,2236,0.23,0.96,0.44,0.44,0.3,7,7,43,0,2308,1.0,0.98,0.14,0.14,0.37
PF04504,PF04601:PF15742:PF04770:PF01358:PF07962,13,23,5,8,18,2327,0.22,0.99,0.38,0.38,0.28,1,1,12,0,2345,1.0,0.99,0.08,0.08,0.28
PF04505,PF00338:PF15320:PF03358:PF13911:PF01470,27,93,13,14,80,2251,0.14,0.96,0.48,0.48,0.24,9,5,22,4,2327,0.56,0.99,0.19,0.19,0.32
PF04506,PF14521:PF00929:PF07762:PF00379:PF09814,24,158,11,13,147,2187,0.07,0.93,0.46,0.46,0.16,17,7,17,10,2324,0.41,0.99,0.29,0.29,0.34
PF04508,PF08034:PF15810:PF05129:PF15675:PF08234,8,30,0,8,30,2320,0.0,0.98,0.0,0.0,-0.01,0,0,8,0,2350,0,1.0,0.0,0.0,0
PF04510,PF12849:PF08477:PF05556:PF08757:PF13388,1,90,1,0,89,2268,0.01,0.96,1.0,1.0,0.1,1,0,1,1,2356,0.0,1.0,0.0,0.0,-0.0
PF04515,PF01250:PF10280:PF03941:PF13870:PF01157,25,67,13,12,54,2279,0.19,0.97,0.52,0.52,0.31,9,5,20,4,2329,0.56,0.99,0.2,0.2,0.33
PF04516,PF02701:PF04424:PF02365:PF09994:PF07887,16,93,14,2,79,2263,0.15,0.97,0.88,0.88,0.35,11,5,11,6,2336,0.45,0.99,0.31,0.31,0.37
PF04519,PF07192:PF15271:PF07526:PF14645:PF03309,2,16,0,2,16,2340,0.0,0.99,0.0,0.0,-0.0,0,0,2,0,2356,0,1.0,0.0,0.0,0
PF04520,PF06941:PF07929:PF15240:PF17050:PF10583,0,33,0,0,33,2325,0.0,0.99,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04523,PF02654:PF07112:PF03272:PF11379:PF04606,1,7,0,1,7,2350,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0.0,0
PF04525,PF12697:PF04826:PF12274:PF00398:PF07841,9,137,7,2,130,2219,0.05,0.94,0.78,0.78,0.19,6,1,8,5,2344,0.17,0.99,0.11,0.11,0.13
PF04526,PF04143:PF06452:PF05359:PF08758:PF11412,8,23,0,8,23,2327,0.0,0.99,0.0,0.0,-0.01,1,0,8,1,2349,0.0,1.0,0.0,0.0,-0.0
PF04527,PF03583:PF05050:PF03647:PF13936:PF11807,0,72,0,0,72,2286,0.0,0.97,0,0,0,5,0,0,5,2353,0.0,1.0,0,0,0
PF04529,PF06103:PF06440:PF02491:PF12228:PF09314,1,6,1,0,5,2352,0.17,1.0,1.0,1.0,0.41,0,0,1,0,2357,0,1.0,0.0,0.0,0
PF04532,PF12447:PF12844:PF14524:PF15219:PF13557,1,15,0,1,15,2342,0.0,0.99,0.0,0.0,-0.0,1,0,1,1,2356,0.0,1.0,0.0,0.0,-0.0
PF04533,PF07755:PF04958:PF04964:PF04977:PF08822,0,5,0,0,5,2353,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04535,PF15454:PF05529:PF07816:PF01652:PF01248,8,128,7,1,121,2229,0.05,0.95,0.88,0.88,0.21,13,6,2,7,2343,0.46,1.0,0.75,0.75,0.59
PF04536,PF13331:PF11221:PF14822:PF06437:PF15061,6,24,1,5,23,2329,0.04,0.99,0.17,0.17,0.08,0,0,6,0,2352,0,1.0,0.0,0.0,0
PF04538,PF07961:PF15754:PF17088:PF10542:PF03776,7,16,1,6,15,2336,0.06,0.99,0.14,0.14,0.09,0,0,7,0,2351,0,1.0,0.0,0.0,0
PF04539,PF08719:PF00620:PF07717:PF00354:PF12678,24,275,12,12,263,2071,0.04,0.88,0.5,0.5,0.12,28,5,19,23,2311,0.18,0.98,0.21,0.21,0.18
PF04541,PF10787:PF04966:PF01797:PF06282:PF10754,0,6,0,0,6,2352,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04542,PF15696:PF15337:PF12628:PF14224:PF11341,40,14,7,33,7,2311,0.5,0.98,0.17,0.17,0.29,0,0,40,0,2318,0,0.98,0.0,0.0,0
PF04545,PF08281:PF08092:PF00451:PF08089:PF16851,37,15,5,32,10,2311,0.33,0.98,0.14,0.14,0.2,1,0,37,1,2320,0.0,0.98,0.0,0.0,-0.0
PF04546,PF03176:PF12138:PF11095:PF13423:PF06772,6,77,3,3,74,2278,0.04,0.97,0.5,0.5,0.13,2,0,6,2,2350,0.0,1.0,0.0,0.0,-0.0
PF04547,PF16012:PF09687:PF15247:PF01249:PF00687,32,78,16,16,62,2264,0.21,0.97,0.5,0.5,0.31,2,2,30,0,2326,1.0,0.99,0.06,0.06,0.25
PF04548,PF07721:PF04191:PF14244:PF01532:PF09462,42,120,20,22,100,2216,0.17,0.95,0.48,0.48,0.26,7,3,39,4,2312,0.43,0.98,0.07,0.07,0.17
PF04549,PF14980:PF07589:PF15463:PF17019:PF06514,0,9,0,0,9,2349,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04551,PF04191:PF07721:PF16087:PF09462:PF12224,7,67,1,6,66,2285,0.01,0.97,0.14,0.14,0.04,3,0,7,3,2348,0.0,1.0,0.0,0.0,-0.0
PF04552,PF04703:PF08786:PF13103:PF01815:PF10815,3,10,1,2,9,2346,0.1,1.0,0.33,0.33,0.18,0,0,3,0,2355,0,1.0,0.0,0.0,0
PF04553,PF15815:PF13451:PF06220:PF03922:PF07152,3,64,1,2,63,2292,0.02,0.97,0.33,0.33,0.07,1,1,2,0,2355,1.0,1.0,0.33,0.33,0.58
PF04554,PF11630:PF13698:PF06446:PF14224:PF11341,2,5,0,2,5,2351,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,2356,0,1.0,0.0,0.0,0
PF04556,PF07755:PF04958:PF04964:PF04977:PF08822,3,5,0,3,5,2350,0.0,1.0,0.0,0.0,-0.0,0,0,3,0,2355,0,1.0,0.0,0.0,0
PF04557,PF09180:PF02481:PF14980:PF12628:PF07589,20,30,9,11,21,2317,0.3,0.99,0.45,0.45,0.36,0,0,20,0,2338,0,0.99,0.0,0.0,0
PF04558,PF08242:PF12333:PF01043:PF12862:PF01064,22,104,7,15,97,2239,0.07,0.95,0.32,0.32,0.13,10,2,20,8,2328,0.2,0.99,0.09,0.09,0.13
PF04559,PF10061:PF06589:PF06595:PF06676:PF06684,2,0,0,2,0,2356,0,1.0,0.0,0.0,0,0,0,2,0,2356,0,1.0,0.0,0.0,0
PF04560,PF09249:PF14025:PF15696:PF12008:PF04288,36,10,2,34,8,2314,0.2,0.98,0.06,0.06,0.1,0,0,36,0,2322,0,0.98,0.0,0.0,0
PF04561,PF12849:PF02675:PF14521:PF10178:PF01547,7,69,3,4,66,2285,0.04,0.97,0.43,0.43,0.13,3,1,6,2,2349,0.33,1.0,0.14,0.14,0.22
PF04562,PF15241:PF15259:PF10680:PF10156:PF04702,0,24,0,0,24,2334,0.0,0.99,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04563,PF04561:PF03645:PF14521:PF10127:PF11976,44,87,21,23,66,2248,0.24,0.96,0.48,0.48,0.32,4,3,41,1,2313,0.75,0.98,0.07,0.07,0.22
PF04564,PF14786:PF15280:PF13892:PF03615:PF09058,101,43,17,84,26,2231,0.4,0.95,0.17,0.17,0.24,2,2,99,0,2257,1.0,0.96,0.02,0.02,0.14
PF04565,PF01498:PF04296:PF05299:PF13679:PF07801,38,107,17,21,90,2230,0.16,0.95,0.45,0.45,0.25,4,1,37,3,2317,0.25,0.98,0.03,0.03,0.08
PF04566,PF13449:PF10503:PF09587:PF09597:PF02585,23,47,12,11,35,2300,0.26,0.98,0.52,0.52,0.36,4,3,20,1,2334,0.75,0.99,0.13,0.13,0.31
PF04567,PF02488:PF06446:PF02024:PF11415:PF08092,22,5,0,22,5,2331,0.0,0.99,0.0,0.0,-0.0,1,0,22,1,2335,0.0,0.99,0.0,0.0,-0.0
PF04568,PF14989:PF08923:PF14469:PF07297:PF08534,8,60,4,4,56,2294,0.07,0.97,0.5,0.5,0.18,1,1,7,0,2350,1.0,1.0,0.12,0.12,0.35
PF04569,PF06356:PF11081:PF12538:PF04126:PF11770,0,5,0,0,5,2353,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04570,PF11093:PF01922:PF11698:PF12201:PF15392,3,36,0,3,36,2319,0.0,0.98,0.0,0.0,-0.0,0,0,3,0,2355,0,1.0,0.0,0.0,0
PF04571,PF16018:PF08101:PF10482:PF11522:PF07001,18,13,1,17,12,2328,0.08,0.99,0.06,0.06,0.06,1,1,17,0,2340,1.0,0.99,0.06,0.06,0.23
PF04572,PF02024:PF11415:PF12628:PF08092:PF07589,7,4,0,7,4,2347,0.0,1.0,0.0,0.0,-0.0,0,0,7,0,2351,0,1.0,0.0,0.0,0
PF04573,PF15247:PF01569:PF00929:PF11711:PF10419,21,168,14,7,154,2183,0.08,0.93,0.67,0.67,0.22,8,2,19,6,2331,0.25,0.99,0.1,0.1,0.15
PF04574,PF12343:PF03861:PF14041:PF15521:PF15463,9,5,0,9,5,2344,0.0,0.99,0.0,0.0,-0.0,0,0,9,0,2349,0,1.0,0.0,0.0,0
PF04576,PF08325:PF05041:PF02197:PF10453:PF14922,19,65,9,10,56,2283,0.14,0.97,0.47,0.47,0.25,5,1,18,4,2335,0.2,0.99,0.05,0.05,0.1
PF04577,PF01758:PF09414:PF11510:PF01359:PF15200,36,99,19,17,80,2242,0.19,0.96,0.53,0.53,0.3,4,4,32,0,2322,1.0,0.99,0.11,0.11,0.33
PF04578,PF16862:PF03017:PF16808:PF15928:PF07818,31,49,15,16,34,2293,0.31,0.98,0.48,0.48,0.37,1,1,30,0,2327,1.0,0.99,0.03,0.03,0.18
PF04579,PF15913:PF07721:PF12171:PF00887:PF01555,8,155,0,8,155,2195,0.0,0.93,0.0,0.0,-0.02,7,0,8,7,2343,0.0,0.99,0.0,0.0,-0.0
PF04583,PF14521:PF08122:PF10178:PF08243:PF07510,2,53,0,2,53,2303,0.0,0.98,0.0,0.0,-0.0,1,0,2,1,2355,0.0,1.0,0.0,0.0,-0.0
PF04586,PF04978:PF04637:PF17200:PF08889:PF12686,1,9,0,1,9,2348,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0.0,0
PF04587,PF05380:PF02023:PF14244:PF04181:PF05585,20,130,9,11,121,2217,0.07,0.94,0.45,0.45,0.16,17,5,15,12,2326,0.29,0.99,0.25,0.25,0.27
PF04588,PF13430:PF03588:PF01126:PF04117:PF05335,24,93,11,13,82,2252,0.12,0.96,0.46,0.46,0.22,2,2,22,0,2334,1.0,0.99,0.08,0.08,0.29
PF04589,PF16776:PF11526:PF12348:PF15927:PF13323,4,47,3,1,44,2310,0.06,0.98,0.75,0.75,0.22,1,0,4,1,2353,0.0,1.0,0.0,0.0,-0.0
PF04592,PF03359:PF10263:PF16493:PF08580:PF00620,4,193,4,0,189,2165,0.02,0.92,1.0,1.0,0.14,5,1,3,4,2350,0.2,1.0,0.25,0.25,0.22
PF04593,PF09227:PF17081:PF08099:PF08102:PF10843,0,4,0,0,4,2354,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04597,PF04782:PF11831:PF07197:PF05791:PF06211,21,45,8,13,37,2300,0.18,0.98,0.38,0.38,0.25,1,0,21,1,2336,0.0,0.99,0.0,0.0,-0.0
PF04598,PF00436:PF09949:PF09398:PF14622:PF01963,7,88,2,5,86,2265,0.02,0.96,0.29,0.29,0.07,7,2,5,5,2346,0.29,1.0,0.29,0.29,0.28
PF04601,PF16171:PF10159:PF07962:PF07814:PF15767,5,48,2,3,46,2307,0.04,0.98,0.4,0.4,0.12,1,0,5,1,2352,0.0,1.0,0.0,0.0,-0.0
PF04603,PF01165:PF05191:PF02430:PF05267:PF07855,11,42,6,5,36,2311,0.14,0.98,0.55,0.55,0.27,3,2,9,1,2346,0.67,1.0,0.18,0.18,0.35
PF04606,PF07112:PF03272:PF02654:PF11379:PF04523,0,8,0,0,8,2350,0.0,1.0,0,0,0,0,0,0,0,2358,0,1.0,0,0,0
PF04607,PF12224:PF16087:PF00654:PF11312:PF13230,16,111,6,10,105,2237,0.05,0.95,0.38,0.38,0.13,7,3,13,4,2338,0.43,0.99,0.19,0.19,0.28
PF04608,PF07755:PF04958:PF04964:PF04977:PF08822,2,5,0,2,5,2351,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,2356,0,1.0,0.0,0.0,0
PF04610,PF13188:PF12013:PF06119:PF03110:PF08063,10,68,4,6,64,2284,0.06,0.97,0.4,0.4,0.14,3,1,9,2,2346,0.33,1.0,0.1,0.1,0.18
PF04611,PF13293:PF03529:PF04731:PF10525:PF03867,3,12,2,1,10,2345,0.17,1.0,0.67,0.67,0.33,1,1,2,0,2355,1.0,1.0,0.33,0.33,0.58
PF04612,PF15833:PF07396:PF09683:PF03554:PF15701,5,2,0,5,2,2351,0.0,1.0,0.0,0.0,-0.0,0,0,5,0,2353,0,1.0,0.0,0.0,0
PF04613,PF06617:PF03575:PF17050:PF07428:PF10042,21,19,2,19,17,2320,0.11,0.98,0.1,0.1,0.09,0,0,21,0,2337,0,0.99,0.0,0.0,0
PF04614,PF07762:PF00379:PF10523:PF00929:PF11711,18,149,9,9,140,2200,0.06,0.94,0.5,0.5,0.16,9,4,14,5,2335,0.44,0.99,0.22,0.22,0.31
PF04615,PF08774:PF05063:PF16862:PF10637:PF11955,35,74,8,27,66,2257,0.11,0.96,0.23,0.23,0.14,9,3,32,6,2317,0.33,0.98,0.09,0.09,0.16
PF04616,PF10457:PF08758:PF00723:PF14958:PF14904,60,38,14,46,24,2274,0.37,0.97,0.23,0.23,0.28,0,0,60,0,2298,0,0.97,0.0,0.0,0
PF04617,PF00157:PF03826:PF10525:PF04731:PF03529,3,25,2,1,23,2332,0.08,0.99,0.67,0.67,0.23,3,1,2,2,2353,0.33,1.0,0.33,0.33,0.33
PF04618,PF09811:PF03634:PF15045:PF07228:PF05859,5,46,1,4,45,2308,0.02,0.98,0.2,0.2,0.06,2,0,5,2,2351,0.0,1.0,0.0,0.0,-0.0
PF04621,PF14980:PF15838:PF15193:PF11910:PF06357,9,10,0,9,10,2339,0.0,0.99,0.0,0.0,-0.0,0,0,9,0,2349,0,1.0,0.0,0.0,0
PF04622,PF09419:PF07444:PF10195:PF13936:PF13911,9,49,4,5,45,2304,0.08,0.98,0.44,0.44,0.18,0,0,9,0,2349,0,1.0,0.0,0.0,0
PF04624,PF04625:PF06507:PF07145:PF09707:PF08903,4,45,4,0,41,2313,0.09,0.98,1.0,1.0,0.3,0,0,4,0,2354,0,1.0,0.0,0.0,0
PF04625,PF08366:PF14545:PF14443:PF09192:PF15613,4,62,0,4,62,2292,0.0,0.97,0.0,0.0,-0.01,5,0,4,5,2349,0.0,1.0,0.0,0.0,-0.0
PF04626,PF15845:PF04074:PF15178:PF04999:PF15725,4,5,0,4,5,2349,0.0,1.0,0.0,0.0,-0.0,0,0,4,0,2354,0,1.0,0.0,0.0,0
