ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Hit Rate,Consensus MCC
PF15785,PF08163:PF11640:PF08064,7,8,0,7,8,1011,0.0,0.99,0.0,-0.01,0,0,7,0,1019,0,0.99,0.0,0
PF13828,PF09580:PF08446:PF04987,0,18,0,0,18,1008,0.0,0.98,0,0,3,0,0,3,1023,0.0,1.0,0,0
PF01333,PF16639:PF03118:PF03951,1,13,1,0,12,1013,0.08,0.99,1.0,0.28,2,0,1,2,1023,0.0,1.0,0.0,-0.0
PF08636,PF11623:PF05387:PF16007,2,2,0,2,2,1022,0.0,1.0,0.0,-0.0,0,0,2,0,1024,0,1.0,0.0,0
PF05704,PF10329:PF04229:PF03631,4,7,1,3,6,1016,0.14,0.99,0.25,0.18,0,0,4,0,1022,0,1.0,0.0,0
PF06869,PF01666:PF15235:PF12443,0,0,0,0,0,1026,0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF08024,PF09786:PF03351:PF06080,1,20,0,1,20,1005,0.0,0.98,0.0,-0.0,3,0,1,3,1022,0.0,1.0,0.0,-0.0
PF14818,PF07558:PF07001:PF15557,4,3,0,4,3,1019,0.0,0.99,0.0,-0.0,1,0,4,1,1021,0.0,1.0,0.0,-0.0
PF10022,PF16401:PF16692:PF09797,6,9,1,5,8,1012,0.11,0.99,0.17,0.13,0,0,6,0,1020,0,0.99,0.0,0
PF13247,PF17206:PF05857:PF14841,0,0,0,0,0,1026,0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF08372,PF16165:PF08151:PF08150,4,5,0,4,5,1017,0.0,0.99,0.0,-0.0,3,0,4,3,1019,0.0,0.99,0.0,-0.0
PF00496,PF12911:PF12800:PF06808,11,5,3,8,2,1013,0.6,0.99,0.27,0.4,1,1,10,0,1015,1.0,0.99,0.09,0.3
PF05808,PF12855:PF08693:PF16060,0,3,0,0,3,1023,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF03641,PF00436:PF03358:PF04667,6,22,2,4,20,1000,0.09,0.98,0.33,0.17,6,1,5,5,1015,0.17,0.99,0.17,0.16
PF07409,PF07157:PF13722:PF11751,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF03017,PF03004:PF12180:PF13870,2,8,1,1,7,1017,0.12,0.99,0.5,0.25,0,0,2,0,1024,0,1.0,0.0,0
PF01076,PF10979:PF15400:PF04354,1,1,0,1,1,1024,0.0,1.0,0.0,-0.0,0,0,1,0,1025,0,1.0,0.0,0
PF08633,PF14534:PF02972:PF15770,4,1,0,4,1,1021,0.0,1.0,0.0,-0.0,0,0,4,0,1022,0,1.0,0.0,0
PF17123,PF14624:PF13436:PF13639,9,74,6,3,68,949,0.08,0.93,0.67,0.22,2,1,8,1,1016,0.5,0.99,0.11,0.23
PF07109,PF03882:PF15925:PF12897,2,7,0,2,7,1017,0.0,0.99,0.0,-0.0,0,0,2,0,1024,0,1.0,0.0,0
PF10623,PF04076:PF04740:PF15337,0,5,0,0,5,1021,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF11742,PF08651:PF12236:PF05138,0,2,0,0,2,1024,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF11793,PF09765:PF07453:PF07460,2,3,1,1,2,1022,0.33,1.0,0.5,0.41,1,0,2,1,1023,0.0,1.0,0.0,-0.0
PF13694,PF15400:PF16670:PF06724,1,0,0,1,0,1025,0,1.0,0.0,0,0,0,1,0,1025,0,1.0,0.0,0
PF00379,PF15323:PF06417:PF04923,20,10,2,18,8,998,0.2,0.97,0.1,0.13,1,1,19,0,1006,1.0,0.98,0.05,0.22
PF03719,PF00333:PF09285:PF01132,19,20,15,4,5,1002,0.75,0.99,0.79,0.77,5,1,18,4,1003,0.2,0.98,0.05,0.09
PF04111,PF15285:PF07800:PF04422,9,5,2,7,3,1014,0.4,0.99,0.22,0.29,0,0,9,0,1017,0,0.99,0.0,0
PF10228,PF10283:PF03993:PF16759,4,14,1,3,13,1009,0.07,0.98,0.25,0.13,3,0,4,3,1019,0.0,0.99,0.0,-0.0
PF10405,PF10403:PF10404:PF03835,9,12,9,0,3,1014,0.75,1.0,1.0,0.86,9,9,0,0,1017,1.0,1.0,1.0,1.0
PF03913,PF13629:PF03739:PF09493,0,5,0,0,5,1021,0.0,1.0,0,0,1,0,0,1,1025,0.0,1.0,0,0
PF00370,PF02782:PF01144:PF08442,26,28,20,6,8,992,0.71,0.99,0.77,0.73,6,5,21,1,999,0.83,0.98,0.19,0.39
PF07082,PF05055:PF06206:PF10693,0,2,0,0,2,1024,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF11332,PF11268:PF16168:PF06222,0,0,0,0,0,1026,0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF12619,PF14551:PF04558:PF16870,11,46,11,0,35,980,0.24,0.97,1.0,0.48,6,1,10,5,1010,0.17,0.99,0.09,0.12
PF11671,PF12278:PF15362:PF15374,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF07419,PF02399:PF14588:PF13657,1,2,1,0,1,1024,0.5,1.0,1.0,0.71,0,0,1,0,1025,0,1.0,0.0,0
PF00521,PF16898:PF08070:PF00204,12,12,8,4,4,1010,0.67,0.99,0.67,0.66,5,5,7,0,1014,1.0,0.99,0.42,0.64
PF12072,PF10470:PF08067:PF16551,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF13340,PF09684:PF04586:PF02452,2,1,1,1,0,1024,1.0,1.0,0.5,0.71,0,0,2,0,1024,0,1.0,0.0,0
PF08494,PF07077:PF04740:PF06864,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF04561,PF10385:PF06883:PF04563,1,17,1,0,16,1009,0.06,0.98,1.0,0.24,4,1,0,3,1022,0.25,1.0,1.0,0.5
PF09180,PF00458:PF03950:PF03129,8,54,8,0,46,972,0.15,0.96,1.0,0.38,15,6,2,9,1009,0.4,0.99,0.75,0.54
PF03055,PF15219:PF10157:PF00154,11,14,3,8,11,1004,0.21,0.98,0.27,0.23,1,1,10,0,1015,1.0,0.99,0.09,0.3
PF08824,PF12026:PF08397:PF07815,0,11,0,0,11,1015,0.0,0.99,0,0,1,0,0,1,1025,0.0,1.0,0,0
PF07428,PF03553:PF15555:PF15756,0,2,0,0,2,1024,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF07148,PF09996:PF01609:PF06559,1,3,0,1,3,1022,0.0,1.0,0.0,-0.0,0,0,1,0,1025,0,1.0,0.0,0
PF07701,PF00211:PF08376:PF12849,15,45,14,1,31,980,0.31,0.97,0.93,0.53,8,7,8,1,1010,0.88,0.99,0.47,0.64
PF05592,PF08531:PF14200:PF00754,10,33,8,2,25,991,0.24,0.97,0.8,0.43,5,4,6,1,1015,0.8,0.99,0.4,0.56
PF11352,PF04461:PF01412:PF03099,0,40,0,0,40,986,0.0,0.96,0,0,6,0,0,6,1020,0.0,0.99,0,0
PF15108,PF01943:PF15483:PF05326,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF06779,PF09444:PF15304:PF06586,1,3,0,1,3,1022,0.0,1.0,0.0,-0.0,0,0,1,0,1025,0,1.0,0.0,0
PF12547,PF15923:PF10198:PF09038,0,2,0,0,2,1024,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF00562,PF04561:PF04563:PF04565,16,17,14,2,3,1007,0.82,1.0,0.88,0.85,13,13,3,0,1010,1.0,1.0,0.81,0.9
PF16091,PF15759:PF05841:PF14040,0,2,0,0,2,1024,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF00196,PF00486:PF04397:PF06580,5,7,3,2,4,1017,0.43,0.99,0.6,0.5,6,3,2,3,1018,0.5,1.0,0.6,0.55
PF15700,PF15972:PF14539:PF17049,1,3,0,1,3,1022,0.0,1.0,0.0,-0.0,0,0,1,0,1025,0,1.0,0.0,0
PF14384,PF02633:PF07157:PF09278,0,2,0,0,2,1024,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF03475,PF11591:PF03473:PF03450,1,14,1,0,13,1012,0.07,0.99,1.0,0.27,2,1,0,1,1024,0.5,1.0,1.0,0.71
PF02811,PF09587:PF03576:PF00545,3,5,0,3,5,1018,0.0,0.99,0.0,-0.0,0,0,3,0,1023,0,1.0,0.0,0
PF08171,PF14465:PF15624:PF09462,2,6,1,1,5,1019,0.17,0.99,0.5,0.29,0,0,2,0,1024,0,1.0,0.0,0
PF09856,PF02561:PF05229:PF03831,0,2,0,0,2,1024,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF09029,PF07706:PF00155:PF00392,2,62,2,0,60,964,0.03,0.94,1.0,0.17,8,1,1,7,1017,0.12,0.99,0.5,0.25
PF15836,PF04352:PF12778:PF17092,0,0,0,0,0,1026,0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF12720,PF10454:PF00737:PF00770,2,3,0,2,3,1021,0.0,1.0,0.0,-0.0,0,0,2,0,1024,0,1.0,0.0,0
PF09922,PF11306:PF05835:PF05461,0,13,0,0,13,1013,0.0,0.99,0,0,1,0,0,1,1025,0.0,1.0,0,0
PF03094,PF00244:PF03759:PF11955,9,27,4,5,23,994,0.15,0.97,0.44,0.25,2,1,8,1,1016,0.5,0.99,0.11,0.23
PF15198,PF13737:PF09669:PF15139,0,0,0,0,0,1026,0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF04231,PF09962:PF05448:PF12646,2,3,0,2,3,1021,0.0,1.0,0.0,-0.0,1,0,2,1,1023,0.0,1.0,0.0,-0.0
PF06699,PF06218:PF02961:PF01234,8,9,2,6,7,1011,0.22,0.99,0.25,0.23,0,0,8,0,1018,0,0.99,0.0,0
PF00648,PF01067:PF09149:PF02666,32,34,22,10,12,982,0.65,0.98,0.69,0.66,5,5,27,0,994,1.0,0.97,0.16,0.39
PF04103,PF13908:PF10185:PF09783,3,10,1,2,9,1014,0.1,0.99,0.33,0.18,0,0,3,0,1023,0,1.0,0.0,0
PF02953,PF04119:PF07706:PF06388,16,4,2,14,2,1008,0.5,0.98,0.12,0.24,1,1,15,0,1010,1.0,0.99,0.06,0.25
PF14980,PF07661:PF05167:PF15482,1,2,0,1,2,1023,0.0,1.0,0.0,-0.0,0,0,1,0,1025,0,1.0,0.0,0
PF07573,PF11702:PF15518:PF12603,2,3,0,2,3,1021,0.0,1.0,0.0,-0.0,2,0,2,2,1022,0.0,1.0,0.0,-0.0
PF02497,PF10380:PF07927:PF06379,0,2,0,0,2,1024,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF03911,PF01097:PF03657:PF10244,5,9,1,4,8,1013,0.11,0.99,0.2,0.14,1,0,5,1,1020,0.0,0.99,0.0,-0.0
PF05201,PF00745:PF01488:PF08501,4,14,4,0,10,1012,0.29,0.99,1.0,0.53,10,4,0,6,1016,0.4,0.99,1.0,0.63
PF13863,PF04880:PF14922:PF10226,8,3,1,7,2,1016,0.33,0.99,0.12,0.2,1,1,7,0,1018,1.0,0.99,0.12,0.35
PF06812,PF15050:PF17062:PF10664,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF09594,PF09834:PF05164:PF00524,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF08534,PF04667:PF12734:PF02284,10,7,0,10,7,1009,0.0,0.98,0.0,-0.01,1,0,10,1,1015,0.0,0.99,0.0,-0.0
PF08227,PF15248:PF14988:PF12240,7,2,0,7,2,1017,0.0,0.99,0.0,-0.0,1,0,7,1,1018,0.0,0.99,0.0,-0.0
PF09405,PF10264:PF08729:PF09469,4,4,1,3,3,1019,0.25,0.99,0.25,0.25,0,0,4,0,1022,0,1.0,0.0,0
PF10548,PF17007:PF16991:PF15476,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF02581,PF02110:PF01288:PF03070,5,20,4,1,16,1005,0.2,0.98,0.8,0.4,2,1,4,1,1020,0.5,1.0,0.2,0.31
PF00020,PF09034:PF01335:PF15734,18,10,5,13,5,1003,0.5,0.98,0.28,0.36,1,1,17,0,1008,1.0,0.98,0.06,0.23
PF02589,PF11870:PF13808:PF01706,2,1,0,2,1,1023,0.0,1.0,0.0,-0.0,0,0,2,0,1024,0,1.0,0.0,0
PF00816,PF07476:PF07149:PF08310,1,1,0,1,1,1024,0.0,1.0,0.0,-0.0,0,0,1,0,1025,0,1.0,0.0,0
PF00449,PF00699:PF00547:PF13382,6,8,6,0,2,1018,0.75,1.0,1.0,0.87,4,4,2,0,1020,1.0,1.0,0.67,0.82
PF02450,PF09767:PF01546:PF13813,10,30,8,2,22,994,0.27,0.98,0.8,0.45,8,5,5,3,1013,0.62,0.99,0.5,0.56
PF07062,PF05822:PF10681:PF06324,2,8,0,2,8,1016,0.0,0.99,0.0,-0.0,0,0,2,0,1024,0,1.0,0.0,0
PF12770,PF17109:PF11701:PF14420,8,9,2,6,7,1011,0.22,0.99,0.25,0.23,1,1,7,0,1018,1.0,0.99,0.12,0.35
PF09108,PF03090:PF15032:PF02277,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF07127,PF16029:PF16594:PF01291,3,4,1,2,3,1020,0.25,1.0,0.33,0.29,0,0,3,0,1023,0,1.0,0.0,0
PF15103,PF07310:PF17017:PF15756,1,1,0,1,1,1024,0.0,1.0,0.0,-0.0,0,0,1,0,1025,0,1.0,0.0,0
PF06074,PF17206:PF04233:PF07505,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF08453,PF01752:PF00669:PF01514,1,4,1,0,3,1022,0.25,1.0,1.0,0.5,0,0,1,0,1025,0,1.0,0.0,0
PF04754,PF06952:PF01668:PF15023,2,2,0,2,2,1022,0.0,1.0,0.0,-0.0,0,0,2,0,1024,0,1.0,0.0,0
PF15246,PF10377:PF16501:PF16529,1,7,0,1,7,1018,0.0,0.99,0.0,-0.0,1,0,1,1,1024,0.0,1.0,0.0,-0.0
PF00962,PF08451:PF06237:PF01757,15,17,4,11,13,998,0.24,0.98,0.27,0.24,1,1,14,0,1011,1.0,0.99,0.07,0.26
PF15150,PF12241:PF16325:PF15518,4,4,0,4,4,1018,0.0,0.99,0.0,-0.0,0,0,4,0,1022,0,1.0,0.0,0
PF10767,PF17025:PF01120:PF07829,0,10,0,0,10,1016,0.0,0.99,0,0,0,0,0,0,1026,0,1.0,0,0
PF01226,PF15245:PF09716:PF11327,4,3,1,3,2,1020,0.33,1.0,0.25,0.29,0,0,4,0,1022,0,1.0,0.0,0
PF12007,PF10106:PF09611:PF02530,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF13102,PF08037:PF05928:PF15844,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF03542,PF11864:PF02145:PF11881,3,11,3,0,8,1015,0.27,0.99,1.0,0.52,3,3,0,0,1023,1.0,1.0,1.0,1.0
PF04802,PF04182:PF10264:PF10744,3,4,0,3,4,1019,0.0,0.99,0.0,-0.0,0,0,3,0,1023,0,1.0,0.0,0
PF11571,PF10496:PF15906:PF04437,2,17,1,1,16,1008,0.06,0.98,0.5,0.17,2,0,2,2,1022,0.0,1.0,0.0,-0.0
PF15743,PF10452:PF14877:PF15050,0,6,0,0,6,1020,0.0,0.99,0,0,0,0,0,0,1026,0,1.0,0,0
PF05463,PF05111:PF10630:PF03842,1,2,0,1,2,1023,0.0,1.0,0.0,-0.0,0,0,1,0,1025,0,1.0,0.0,0
PF03786,PF14882:PF07476:PF04865,1,0,0,1,0,1025,0,1.0,0.0,0,0,0,1,0,1025,0,1.0,0.0,0
PF15813,PF02200:PF09038:PF14977,2,5,1,1,4,1020,0.2,1.0,0.5,0.31,0,0,2,0,1024,0,1.0,0.0,0
PF14693,PF01386:PF01132:PF09285,1,6,1,0,5,1020,0.17,1.0,1.0,0.41,5,0,1,5,1020,0.0,0.99,0.0,-0.0
PF03460,PF01077:PF13806:PF01855,6,13,6,0,7,1013,0.46,0.99,1.0,0.68,5,5,1,0,1020,1.0,1.0,0.83,0.91
PF09183,PF11720:PF09648:PF04466,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF03732,PF01107:PF08284:PF12259,33,19,13,20,6,987,0.68,0.97,0.39,0.51,3,3,30,0,993,1.0,0.97,0.09,0.3
PF15128,PF06798:PF06403:PF05466,1,0,0,1,0,1025,0,1.0,0.0,0,0,0,1,0,1025,0,1.0,0.0,0
PF10843,PF13750:PF05294:PF04076,1,1,0,1,1,1024,0.0,1.0,0.0,-0.0,0,0,1,0,1025,0,1.0,0.0,0
PF15206,PF02277:PF05974:PF06082,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF14878,PF14633:PF14635:PF14641,4,5,4,0,1,1021,0.8,1.0,1.0,0.89,5,4,0,1,1021,0.8,1.0,1.0,0.89
PF03467,PF04098:PF16131:PF04146,6,28,3,3,25,995,0.11,0.97,0.5,0.22,5,1,5,4,1016,0.2,0.99,0.17,0.18
PF05913,PF03831:PF07411:PF16888,1,0,0,1,0,1025,0,1.0,0.0,0,0,0,1,0,1025,0,1.0,0.0,0
PF07923,PF11882:PF16742:PF14022,2,3,2,0,1,1023,0.67,1.0,1.0,0.82,0,0,2,0,1024,0,1.0,0.0,0
PF04704,PF15350:PF12733:PF04056,1,11,0,1,11,1014,0.0,0.99,0.0,-0.0,0,0,1,0,1025,0,1.0,0.0,0
PF12269,PF16737:PF03172:PF12165,4,4,0,4,4,1018,0.0,0.99,0.0,-0.0,0,0,4,0,1022,0,1.0,0.0,0
PF17175,PF09687:PF13908:PF04769,4,4,0,4,4,1018,0.0,0.99,0.0,-0.0,0,0,4,0,1022,0,1.0,0.0,0
PF07520,PF10139:PF10908:PF11245,0,0,0,0,0,1026,0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF10523,PF03131:PF09494:PF02731,5,25,1,4,24,997,0.04,0.97,0.2,0.08,2,0,5,2,1019,0.0,0.99,0.0,-0.0
PF12014,PF10442:PF04300:PF03048,0,3,0,0,3,1023,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF09750,PF12230:PF01805:PF16566,15,26,8,7,18,993,0.31,0.98,0.53,0.39,7,1,14,6,1005,0.14,0.98,0.07,0.09
PF10076,PF05947:PF01752:PF16967,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF12207,PF07226:PF05357:PF07866,0,0,0,0,0,1026,0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF05787,PF08411:PF08334:PF07964,0,5,0,0,5,1021,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF00753,PF16123:PF07521:PF10996,32,28,15,17,13,981,0.54,0.97,0.47,0.49,15,7,25,8,986,0.47,0.97,0.22,0.31
PF16744,PF13864:PF04004:PF07545,1,14,0,1,14,1011,0.0,0.99,0.0,-0.0,2,0,1,2,1023,0.0,1.0,0.0,-0.0
PF00963,PF15705:PF15706:PF16070,4,10,4,0,6,1016,0.4,0.99,1.0,0.63,3,0,4,3,1019,0.0,0.99,0.0,-0.0
PF03314,PF02098:PF10323:PF10328,3,18,0,3,18,1005,0.0,0.98,0.0,-0.01,4,0,3,4,1019,0.0,0.99,0.0,-0.0
PF05923,PF05924:PF05972:PF05956,4,4,4,0,0,1022,1.0,1.0,1.0,1.0,2,2,2,0,1022,1.0,1.0,0.5,0.71
PF01791,PF04176:PF02284:PF04667,6,11,1,5,10,1010,0.09,0.99,0.17,0.12,1,0,6,1,1019,0.0,0.99,0.0,-0.0
PF05672,PF14738:PF11500:PF14722,5,7,1,4,6,1015,0.14,0.99,0.2,0.16,0,0,5,0,1021,0,1.0,0.0,0
PF14225,PF14222:PF14228:PF16206,3,8,2,1,6,1017,0.25,0.99,0.67,0.41,2,2,1,0,1023,1.0,1.0,0.67,0.82
PF00757,PF01030:PF14843:PF12398,9,14,9,0,5,1012,0.64,1.0,1.0,0.8,4,4,5,0,1017,1.0,1.0,0.44,0.67
PF08263,PF00560:PF12819:PF11721,35,37,24,11,13,978,0.65,0.98,0.69,0.65,5,5,30,0,991,1.0,0.97,0.14,0.37
PF00234,PF14159:PF01871:PF14249,4,6,1,3,5,1017,0.17,0.99,0.25,0.2,0,0,4,0,1022,0,1.0,0.0,0
PF08849,PF12805:PF06745:PF07209,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF04365,PF10335:PF02556:PF14334,0,6,0,0,6,1020,0.0,0.99,0,0,0,0,0,0,1026,0,1.0,0,0
PF17110,PF15664:PF08591:PF09428,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF11619,PF07710:PF08563:PF00870,0,3,0,0,3,1023,0.0,1.0,0,0,1,0,0,1,1025,0.0,1.0,0,0
PF11952,PF13821:PF01424:PF12457,1,31,1,0,30,995,0.03,0.97,1.0,0.18,6,1,0,5,1020,0.17,1.0,1.0,0.41
PF02205,PF12828:PF12825:PF08776,27,8,5,22,3,996,0.62,0.98,0.19,0.33,3,2,25,1,998,0.67,0.97,0.07,0.22
PF05405,PF02284:PF04716:PF15860,4,11,0,4,11,1011,0.0,0.99,0.0,-0.01,2,0,4,2,1020,0.0,0.99,0.0,-0.0
PF14868,PF06414:PF10253:PF12018,0,9,0,0,9,1017,0.0,0.99,0,0,1,0,0,1,1025,0.0,1.0,0,0
PF10553,PF03943:PF04926:PF09162,0,13,0,0,13,1013,0.0,0.99,0,0,4,0,0,4,1022,0.0,1.0,0,0
PF06055,PF05325:PF00496:PF01080,2,16,0,2,16,1008,0.0,0.98,0.0,-0.01,1,0,2,1,1023,0.0,1.0,0.0,-0.0
PF03805,PF01194:PF00489:PF11771,0,3,0,0,3,1023,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF15672,PF00419:PF05167:PF03244,0,5,0,0,5,1021,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF07957,PF02277:PF01051:PF05974,0,2,0,0,2,1024,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF10743,PF12790:PF02742:PF14290,0,0,0,0,0,1026,0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF03985,PF00074:PF02422:PF06373,6,8,1,5,7,1013,0.12,0.99,0.17,0.14,0,0,6,0,1020,0,0.99,0.0,0
PF01216,PF02267:PF05283:PF12301,1,4,0,1,4,1021,0.0,1.0,0.0,-0.0,0,0,1,0,1025,0,1.0,0.0,0
PF00679,PF03764:PF06421:PF14492,28,33,24,4,9,989,0.73,0.99,0.86,0.78,14,14,14,0,998,1.0,0.99,0.5,0.7
PF08658,PF13892:PF12054:PF09110,7,13,1,6,12,1007,0.08,0.98,0.14,0.1,4,0,7,4,1015,0.0,0.99,0.0,-0.01
PF02530,PF17206:PF10106:PF06725,1,1,0,1,1,1024,0.0,1.0,0.0,-0.0,0,0,1,0,1025,0,1.0,0.0,0
PF03496,PF09372:PF09310:PF15487,2,2,0,2,2,1022,0.0,1.0,0.0,-0.0,0,0,2,0,1024,0,1.0,0.0,0
PF14657,PF16055:PF01514:PF07660,2,3,0,2,3,1021,0.0,1.0,0.0,-0.0,0,0,2,0,1024,0,1.0,0.0,0
PF04185,PF03647:PF03358:PF07816,9,16,3,6,13,1004,0.19,0.98,0.33,0.24,2,0,9,2,1015,0.0,0.99,0.0,-0.0
PF12357,PF16165:PF08150:PF00614,1,12,1,0,11,1014,0.08,0.99,1.0,0.29,2,0,1,2,1023,0.0,1.0,0.0,-0.0
PF00419,PF02277:PF06890:PF10554,3,1,0,3,1,1022,0.0,1.0,0.0,-0.0,0,0,3,0,1023,0,1.0,0.0,0
PF02535,PF04592:PF07561:PF01184,41,15,7,34,8,977,0.47,0.96,0.17,0.27,2,2,39,0,985,1.0,0.96,0.05,0.22
PF08879,PF08880:PF10497:PF02928,3,18,3,0,15,1008,0.17,0.99,1.0,0.41,1,1,2,0,1023,1.0,1.0,0.33,0.58
PF07522,PF13691:PF04516:PF15996,13,11,3,10,8,1005,0.27,0.98,0.23,0.24,3,1,12,2,1011,0.33,0.99,0.08,0.16
PF02759,PF00566:PF03456:PF02141,21,76,15,6,61,944,0.2,0.93,0.71,0.35,21,8,13,13,992,0.38,0.97,0.38,0.37
PF13322,PF14028:PF06798:PF16449,0,0,0,0,0,1026,0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF08362,PF07157:PF13722:PF01752,1,2,0,1,2,1023,0.0,1.0,0.0,-0.0,0,0,1,0,1025,0,1.0,0.0,0
PF09779,PF06972:PF12129:PF07001,2,6,0,2,6,1018,0.0,0.99,0.0,-0.0,0,0,2,0,1024,0,1.0,0.0,0
PF03425,PF03442:PF12600:PF00517,2,7,1,1,6,1018,0.14,0.99,0.5,0.26,0,0,2,0,1024,0,1.0,0.0,0
PF03099,PF09825:PF10210:PF01578,12,10,4,8,6,1008,0.4,0.99,0.33,0.36,3,3,9,0,1014,1.0,0.99,0.25,0.5
PF05514,PF09781:PF15786:PF15667,0,1,0,0,1,1025,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF03473,PF03476:PF00266:PF03475,7,39,7,0,32,987,0.18,0.97,1.0,0.42,6,6,1,0,1019,1.0,1.0,0.86,0.93
PF16510,PF12388:PF15207:PF17015,2,1,0,2,1,1023,0.0,1.0,0.0,-0.0,0,0,2,0,1024,0,1.0,0.0,0
PF06971,PF00549:PF05353:PF08714,2,14,0,2,14,1010,0.0,0.98,0.0,-0.01,0,0,2,0,1024,0,1.0,0.0,0
PF11693,PF06276:PF08657:PF06449,2,5,0,2,5,1019,0.0,0.99,0.0,-0.0,0,0,2,0,1024,0,1.0,0.0,0
PF05349,PF01610:PF03743:PF06406,2,10,0,2,10,1014,0.0,0.99,0.0,-0.0,0,0,2,0,1024,0,1.0,0.0,0
PF15207,PF06573:PF01752:PF15343,1,3,0,1,3,1022,0.0,1.0,0.0,-0.0,0,0,1,0,1025,0,1.0,0.0,0
PF00552,PF02022:PF13276:PF01141,3,10,3,0,7,1016,0.3,0.99,1.0,0.55,1,1,2,0,1023,1.0,1.0,0.33,0.58
PF13094,PF05728:PF15485:PF15478,0,4,0,0,4,1022,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF00368,PF13323:PF16414:PF02460,8,31,4,4,27,991,0.13,0.97,0.5,0.24,12,4,4,8,1010,0.33,0.99,0.5,0.4
PF02772,PF02773:PF00438:PF01731,9,12,9,0,3,1014,0.75,1.0,1.0,0.86,7,7,2,0,1017,1.0,1.0,0.78,0.88
PF03544,PF05874:PF03601:PF12628,2,2,0,2,2,1022,0.0,1.0,0.0,-0.0,0,0,2,0,1024,0,1.0,0.0,0
PF07021,PF08497:PF14251:PF08708,0,2,0,0,2,1024,0.0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF02068,PF08291:PF06724:PF08308,0,0,0,0,0,1026,0,1.0,0,0,0,0,0,0,1026,0,1.0,0,0
PF11555,PF07815:PF08397:PF09027,3,12,2,1,10,1013,0.17,0.99,0.67,0.33,2,1,2,1,1022,0.5,1.0,0.33,0.41
