ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF03109,PF05978,41,16,9,32,7,955,0.56,0.96,0.22,0.22,0.34,16,9,32,7,955,0.56,0.96,0.22,0.22,0.34
PF03110,PF04403,5,3,0,5,3,995,0.0,0.99,0.0,0.0,-0.0,3,0,5,3,995,0.0,0.99,0.0,0.0,-0.0
PF03114,PF02182,28,18,8,20,10,965,0.44,0.97,0.29,0.29,0.34,18,8,20,10,965,0.44,0.97,0.29,0.29,0.34
PF03116,PF07755,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03117,PF02654,0,3,0,0,3,1000,0.0,1.0,0,0,0,3,0,0,3,1000,0.0,1.0,0,0,0
PF03118,PF07589,6,0,0,6,0,997,0,0.99,0.0,0.0,0,0,0,6,0,997,0,0.99,0.0,0.0,0
PF03119,PF06280,3,2,0,3,2,998,0.0,1.0,0.0,0.0,-0.0,2,0,3,2,998,0.0,1.0,0.0,0.0,-0.0
PF03120,PF01342,6,8,3,3,5,992,0.38,0.99,0.5,0.5,0.43,8,3,3,5,992,0.38,0.99,0.5,0.5,0.43
PF03122,PF07755,1,0,0,1,0,1002,0,1.0,0.0,0.0,0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF03123,PF13828,2,0,0,2,0,1001,0,1.0,0.0,0.0,0,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF03124,PF09687,8,0,0,8,0,995,0,0.99,0.0,0.0,0,0,0,8,0,995,0,0.99,0.0,0.0,0
PF03125,PF04826,8,3,0,8,3,992,0.0,0.99,0.0,0.0,-0.0,3,0,8,3,992,0.0,0.99,0.0,0.0,-0.0
PF03126,PF14922,16,4,2,14,2,985,0.5,0.98,0.12,0.12,0.24,4,2,14,2,985,0.5,0.98,0.12,0.12,0.24
PF03127,PF05030,10,6,2,8,4,989,0.33,0.99,0.2,0.2,0.25,6,2,8,4,989,0.33,0.99,0.2,0.2,0.25
PF03128,PF13952,2,3,0,2,3,998,0.0,1.0,0.0,0.0,-0.0,3,0,2,3,998,0.0,1.0,0.0,0.0,-0.0
PF03129,PF10601,39,24,12,27,12,952,0.5,0.96,0.31,0.31,0.37,24,12,27,12,952,0.5,0.96,0.31,0.31,0.37
PF03130,PF17050,1,1,0,1,1,1001,0.0,1.0,0.0,0.0,-0.0,1,0,1,1,1001,0.0,1.0,0.0,0.0,-0.0
PF03131,PF08574,16,5,2,14,3,984,0.4,0.98,0.12,0.12,0.22,5,2,14,3,984,0.4,0.98,0.12,0.12,0.22
PF03133,PF02301,31,11,3,28,8,964,0.27,0.96,0.1,0.1,0.15,11,3,28,8,964,0.27,0.96,0.1,0.1,0.15
PF03134,PF04410,25,24,8,17,16,962,0.33,0.97,0.32,0.32,0.31,24,8,17,16,962,0.33,0.97,0.32,0.32,0.31
PF03135,PF09145,5,0,0,5,0,998,0,1.0,0.0,0.0,0,0,0,5,0,998,0,1.0,0.0,0.0,0
PF03137,PF14303,12,32,4,8,28,963,0.12,0.96,0.33,0.33,0.19,32,4,8,28,963,0.12,0.96,0.33,0.33,0.19
PF03140,PF07019,18,17,3,15,14,971,0.18,0.97,0.17,0.17,0.16,17,3,15,14,971,0.18,0.97,0.17,0.17,0.16
PF03141,PF13673,20,23,7,13,16,967,0.3,0.97,0.35,0.35,0.31,23,7,13,16,967,0.3,0.97,0.35,0.35,0.31
PF03143,PF09173,25,5,3,22,2,976,0.6,0.98,0.12,0.12,0.26,5,3,22,2,976,0.6,0.98,0.12,0.12,0.26
PF03144,PF07133,59,0,0,59,0,944,0,0.94,0.0,0.0,0,0,0,59,0,944,0,0.94,0.0,0.0,0
PF03145,PF03634,15,6,1,14,5,983,0.17,0.98,0.07,0.07,0.1,6,1,14,5,983,0.17,0.98,0.07,0.07,0.1
PF03146,PF14786,2,2,0,2,2,999,0.0,1.0,0.0,0.0,-0.0,2,0,2,2,999,0.0,1.0,0.0,0.0,-0.0
PF03147,PF02912,19,5,4,15,1,983,0.8,0.98,0.21,0.21,0.41,5,4,15,1,983,0.8,0.98,0.21,0.21,0.41
PF03150,PF08595,8,7,1,7,6,989,0.14,0.99,0.12,0.12,0.13,7,1,7,6,989,0.14,0.99,0.12,0.12,0.13
PF03151,PF10471,30,6,2,28,4,969,0.33,0.97,0.07,0.07,0.14,6,2,28,4,969,0.33,0.97,0.07,0.07,0.14
PF03152,PF15909,17,4,3,14,1,985,0.75,0.99,0.18,0.18,0.36,4,3,14,1,985,0.75,0.99,0.18,0.18,0.36
PF03153,PF05225,11,27,4,7,23,969,0.15,0.97,0.36,0.36,0.22,27,4,7,23,969,0.15,0.97,0.36,0.36,0.22
PF03154,PF01966,7,25,2,5,23,973,0.08,0.97,0.29,0.29,0.14,25,2,5,23,973,0.08,0.97,0.29,0.29,0.14
PF03155,PF14521,18,7,4,14,3,982,0.57,0.98,0.22,0.22,0.35,7,4,14,3,982,0.57,0.98,0.22,0.22,0.35
PF03157,PF01107,1,5,0,1,5,997,0.0,0.99,0.0,0.0,-0.0,5,0,1,5,997,0.0,0.99,0.0,0.0,-0.0
PF03159,PF16529,18,5,3,15,2,983,0.6,0.98,0.17,0.17,0.31,5,3,15,2,983,0.6,0.98,0.17,0.17,0.31
PF03160,PF01699,14,40,8,6,32,957,0.2,0.96,0.57,0.57,0.32,40,8,6,32,957,0.2,0.96,0.57,0.57,0.32
PF03161,PF05741,9,8,0,9,8,986,0.0,0.98,0.0,0.0,-0.01,8,0,9,8,986,0.0,0.98,0.0,0.0,-0.01
PF03162,PF01918,4,11,0,4,11,988,0.0,0.99,0.0,0.0,-0.01,11,0,4,11,988,0.0,0.99,0.0,0.0,-0.01
PF03164,PF06398,18,15,7,11,8,977,0.47,0.98,0.39,0.39,0.42,15,7,11,8,977,0.47,0.98,0.39,0.39,0.42
PF03165,PF12879,10,0,0,10,0,993,0,0.99,0.0,0.0,0,0,0,10,0,993,0,0.99,0.0,0.0,0
PF03166,PF00859,16,2,2,14,0,987,1.0,0.99,0.12,0.12,0.35,2,2,14,0,987,1.0,0.99,0.12,0.12,0.35
PF03167,PF02301,21,11,3,18,8,974,0.27,0.97,0.14,0.14,0.19,11,3,18,8,974,0.27,0.97,0.14,0.14,0.19
PF03168,PF01063,12,20,3,9,17,974,0.15,0.97,0.25,0.25,0.18,20,3,9,17,974,0.15,0.97,0.25,0.25,0.18
PF03169,PF12762,36,19,7,29,12,955,0.37,0.96,0.19,0.19,0.25,19,7,29,12,955,0.37,0.96,0.19,0.19,0.25
PF03170,PF04290,1,6,0,1,6,996,0.0,0.99,0.0,0.0,-0.0,6,0,1,6,996,0.0,0.99,0.0,0.0,-0.0
PF03171,PF13257,48,4,4,44,0,955,1.0,0.96,0.08,0.08,0.28,4,4,44,0,955,1.0,0.96,0.08,0.08,0.28
PF03172,PF04366,4,11,1,3,10,989,0.09,0.99,0.25,0.25,0.15,11,1,3,10,989,0.09,0.99,0.25,0.25,0.15
PF03173,PF01537,2,0,0,2,0,1001,0,1.0,0.0,0.0,0,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF03174,PF13952,3,3,1,2,2,998,0.33,1.0,0.33,0.33,0.33,3,1,2,2,998,0.33,1.0,0.33,0.33,0.33
PF03175,PF15487,11,3,0,11,3,989,0.0,0.99,0.0,0.0,-0.01,3,0,11,3,989,0.0,0.99,0.0,0.0,-0.01
PF03176,PF08613,12,23,2,10,21,970,0.09,0.97,0.17,0.17,0.11,23,2,10,21,970,0.09,0.97,0.17,0.17,0.11
PF03177,PF13679,15,22,6,9,16,972,0.27,0.98,0.4,0.4,0.32,22,6,9,16,972,0.27,0.98,0.4,0.4,0.32
PF03178,PF04199,29,22,9,20,13,961,0.41,0.97,0.31,0.31,0.34,22,9,20,13,961,0.41,0.97,0.31,0.31,0.34
PF03180,PF06999,3,25,1,2,24,976,0.04,0.97,0.33,0.33,0.11,25,1,2,24,976,0.04,0.97,0.33,0.33,0.11
PF03181,PF14521,5,7,1,4,6,992,0.14,0.99,0.2,0.2,0.16,7,1,4,6,992,0.14,0.99,0.2,0.2,0.16
PF03184,PF04218,59,14,12,47,2,942,0.86,0.95,0.2,0.2,0.4,14,12,47,2,942,0.86,0.95,0.2,0.2,0.4
PF03185,PF00398,7,19,2,5,17,979,0.11,0.98,0.29,0.29,0.16,19,2,5,17,979,0.11,0.98,0.29,0.29,0.16
PF03186,PF09906,1,0,0,1,0,1002,0,1.0,0.0,0.0,0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF03188,PF10639,28,14,6,22,8,967,0.43,0.97,0.21,0.21,0.29,14,6,22,8,967,0.43,0.97,0.21,0.21,0.29
PF03189,PF13538,7,5,1,6,4,992,0.2,0.99,0.14,0.14,0.16,5,1,6,4,992,0.2,0.99,0.14,0.14,0.16
PF03190,PF08424,8,13,1,7,12,983,0.08,0.98,0.12,0.12,0.09,13,1,7,12,983,0.08,0.98,0.12,0.12,0.09
PF03193,PF09085,5,0,0,5,0,998,0,1.0,0.0,0.0,0,0,0,5,0,998,0,1.0,0.0,0.0,0
PF03194,PF01975,10,12,2,8,10,983,0.17,0.98,0.2,0.2,0.17,12,2,8,10,983,0.17,0.98,0.2,0.2,0.17
PF03195,PF03634,8,6,1,7,5,990,0.17,0.99,0.12,0.12,0.14,6,1,7,5,990,0.17,0.99,0.12,0.12,0.14
PF03196,PF09553,0,2,0,0,2,1001,0.0,1.0,0,0,0,2,0,0,2,1001,0.0,1.0,0,0,0
PF03198,PF07051,18,1,0,18,1,984,0.0,0.98,0.0,0.0,-0.0,1,0,18,1,984,0.0,0.98,0.0,0.0,-0.0
PF03199,PF02204,2,34,1,1,33,968,0.03,0.97,0.5,0.5,0.12,34,1,1,33,968,0.03,0.97,0.5,0.5,0.12
PF03200,PF06446,10,0,0,10,0,993,0,0.99,0.0,0.0,0,0,0,10,0,993,0,0.99,0.0,0.0,0
PF03203,PF10563,0,1,0,0,1,1002,0.0,1.0,0,0,0,1,0,0,1,1002,0.0,1.0,0,0,0
PF03205,PF05149,1,2,0,1,2,1000,0.0,1.0,0.0,0.0,-0.0,2,0,1,2,1000,0.0,1.0,0.0,0.0,-0.0
PF03208,PF02517,7,13,2,5,11,985,0.15,0.98,0.29,0.29,0.2,13,2,5,11,985,0.15,0.98,0.29,0.29,0.2
PF03209,PF12265,0,7,0,0,7,996,0.0,0.99,0,0,0,7,0,0,7,996,0.0,0.99,0,0,0
PF03211,PF16009,12,1,0,12,1,990,0.0,0.99,0.0,0.0,-0.0,1,0,12,1,990,0.0,0.99,0.0,0.0,-0.0
PF03212,PF05901,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03214,PF03176,3,12,0,3,12,988,0.0,0.99,0.0,0.0,-0.01,12,0,3,12,988,0.0,0.99,0.0,0.0,-0.01
PF03219,PF06487,5,4,0,5,4,994,0.0,0.99,0.0,0.0,-0.0,4,0,5,4,994,0.0,0.99,0.0,0.0,-0.0
PF03221,PF09462,55,2,1,54,1,947,0.5,0.95,0.02,0.02,0.09,2,1,54,1,947,0.5,0.95,0.02,0.02,0.09
PF03222,PF14521,1,7,1,0,6,996,0.14,0.99,1.0,1.0,0.38,7,1,0,6,996,0.14,0.99,1.0,1.0,0.38
PF03223,PF10639,8,14,3,5,11,984,0.21,0.98,0.38,0.38,0.28,14,3,5,11,984,0.21,0.98,0.38,0.38,0.28
PF03226,PF13359,19,45,13,6,32,952,0.29,0.96,0.68,0.68,0.43,45,13,6,32,952,0.29,0.96,0.68,0.68,0.43
PF03227,PF00494,12,34,5,7,29,962,0.15,0.96,0.42,0.42,0.23,34,5,7,29,962,0.15,0.96,0.42,0.42,0.23
PF03229,PF02480,2,4,1,1,3,998,0.25,1.0,0.5,0.5,0.35,4,1,1,3,998,0.25,1.0,0.5,0.5,0.35
PF03230,PF06675,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03232,PF14622,9,22,2,7,20,974,0.09,0.97,0.22,0.22,0.13,22,2,7,20,974,0.09,0.97,0.22,0.22,0.13
PF03233,PF06678,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03234,PF01041,7,11,2,5,9,987,0.18,0.99,0.29,0.29,0.22,11,2,5,9,987,0.18,0.99,0.29,0.29,0.22
PF03235,PF03467,4,11,2,2,9,990,0.18,0.99,0.5,0.5,0.3,11,2,2,9,990,0.18,0.99,0.5,0.5,0.3
PF03237,PF00145,1,27,1,0,26,976,0.04,0.97,1.0,1.0,0.19,27,1,0,26,976,0.04,0.97,1.0,1.0,0.19
PF03238,PF09121,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03239,PF05498,7,7,0,7,7,989,0.0,0.99,0.0,0.0,-0.01,7,0,7,7,989,0.0,0.99,0.0,0.0,-0.01
PF03241,PF08719,0,19,0,0,19,984,0.0,0.98,0,0,0,19,0,0,19,984,0.0,0.98,0,0,0
PF03242,PF01779,0,9,0,0,9,994,0.0,0.99,0,0,0,9,0,0,9,994,0.0,0.99,0,0,0
PF03243,PF10468,3,1,0,3,1,999,0.0,1.0,0.0,0.0,-0.0,1,0,3,1,999,0.0,1.0,0.0,0.0,-0.0
PF03244,PF09598,0,1,0,0,1,1002,0.0,1.0,0,0,0,1,0,0,1,1002,0.0,1.0,0,0,0
PF03245,PF07044,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03247,PF12494,5,4,0,5,4,994,0.0,0.99,0.0,0.0,-0.0,4,0,5,4,994,0.0,0.99,0.0,0.0,-0.0
PF03248,PF11721,6,17,1,5,16,981,0.06,0.98,0.17,0.17,0.09,17,1,5,16,981,0.06,0.98,0.17,0.17,0.09
PF03249,PF07755,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03250,PF05450,4,10,1,3,9,990,0.1,0.99,0.25,0.25,0.15,10,1,3,9,990,0.1,0.99,0.25,0.25,0.15
PF03253,PF00584,6,9,3,3,6,991,0.33,0.99,0.5,0.5,0.4,9,3,3,6,991,0.33,0.99,0.5,0.5,0.4
PF03254,PF11721,6,17,1,5,16,981,0.06,0.98,0.17,0.17,0.09,17,1,5,16,981,0.06,0.98,0.17,0.17,0.09
PF03255,PF08701,12,3,0,12,3,988,0.0,0.99,0.0,0.0,-0.01,3,0,12,3,988,0.0,0.99,0.0,0.0,-0.01
PF03256,PF01547,16,20,2,14,18,969,0.1,0.97,0.12,0.12,0.1,20,2,14,18,969,0.1,0.97,0.12,0.12,0.1
PF03258,PF08490,1,13,1,0,12,990,0.08,0.99,1.0,1.0,0.28,13,1,0,12,990,0.08,0.99,1.0,1.0,0.28
PF03259,PF09419,12,11,3,9,8,983,0.27,0.98,0.25,0.25,0.25,11,3,9,8,983,0.27,0.98,0.25,0.25,0.25
PF03260,PF07359,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03261,PF00654,3,33,2,1,31,969,0.06,0.97,0.67,0.67,0.19,33,2,1,31,969,0.06,0.97,0.67,0.67,0.19
PF03264,PF15032,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03265,PF05148,18,14,5,13,9,976,0.36,0.98,0.28,0.28,0.3,14,5,13,9,976,0.36,0.98,0.28,0.28,0.3
PF03266,PF14521,3,7,1,2,6,994,0.14,0.99,0.33,0.33,0.21,7,1,2,6,994,0.14,0.99,0.33,0.33,0.21
PF03268,PF06573,0,2,0,0,2,1001,0.0,1.0,0,0,0,2,0,0,2,1001,0.0,1.0,0,0,0
PF03269,PF11721,0,17,0,0,17,986,0.0,0.98,0,0,0,17,0,0,17,986,0.0,0.98,0,0,0
PF03271,PF03836,14,5,3,11,2,987,0.6,0.99,0.21,0.21,0.35,5,3,11,2,987,0.6,0.99,0.21,0.21,0.35
PF03272,PF11379,0,1,0,0,1,1002,0.0,1.0,0,0,0,1,0,0,1,1002,0.0,1.0,0,0,0
PF03275,PF05013,1,1,0,1,1,1001,0.0,1.0,0.0,0.0,-0.0,1,0,1,1,1001,0.0,1.0,0.0,0.0,-0.0
PF03279,PF05295,2,0,0,2,0,1001,0,1.0,0.0,0.0,0,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF03281,PF01757,13,33,4,9,29,961,0.12,0.96,0.31,0.31,0.18,33,4,9,29,961,0.12,0.96,0.31,0.31,0.18
PF03283,PF04103,19,8,5,14,3,981,0.62,0.98,0.26,0.26,0.4,8,5,14,3,981,0.62,0.98,0.26,0.26,0.4
PF03284,PF02665,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03285,PF10639,0,14,0,0,14,989,0.0,0.99,0,0,0,14,0,0,14,989,0.0,0.99,0,0,0
PF03288,PF13538,0,5,0,0,5,998,0.0,1.0,0,0,0,5,0,0,5,998,0.0,1.0,0,0,0
PF03291,PF07762,8,16,3,5,13,982,0.19,0.98,0.38,0.38,0.26,16,3,5,13,982,0.19,0.98,0.38,0.38,0.26
PF03297,PF13538,7,5,2,5,3,993,0.4,0.99,0.29,0.29,0.33,5,2,5,3,993,0.4,0.99,0.29,0.29,0.33
PF03298,PF15003,3,1,0,3,1,999,0.0,1.0,0.0,0.0,-0.0,1,0,3,1,999,0.0,1.0,0.0,0.0,-0.0
PF03299,PF15120,10,1,1,9,0,993,1.0,0.99,0.1,0.1,0.31,1,1,9,0,993,1.0,0.99,0.1,0.1,0.31
PF03301,PF12494,6,4,0,6,4,993,0.0,0.99,0.0,0.0,-0.0,4,0,6,4,993,0.0,0.99,0.0,0.0,-0.0
PF03302,PF09132,4,0,0,4,0,999,0,1.0,0.0,0.0,0,0,0,4,0,999,0,1.0,0.0,0.0,0
PF03306,PF03297,6,7,1,5,6,991,0.14,0.99,0.17,0.17,0.15,7,1,5,6,991,0.14,0.99,0.17,0.17,0.15
PF03309,PF15271,1,0,0,1,0,1002,0,1.0,0.0,0.0,0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF03310,PF13828,3,0,0,3,0,1000,0,1.0,0.0,0.0,0,0,0,3,0,1000,0,1.0,0.0,0.0,0
PF03311,PF03045,14,8,2,12,6,983,0.25,0.98,0.14,0.14,0.18,8,2,12,6,983,0.25,0.98,0.14,0.14,0.18
PF03312,PF08174,1,6,0,1,6,996,0.0,0.99,0.0,0.0,-0.0,6,0,1,6,996,0.0,0.99,0.0,0.0,-0.0
PF03313,PF13636,4,1,0,4,1,998,0.0,1.0,0.0,0.0,-0.0,1,0,4,1,998,0.0,1.0,0.0,0.0,-0.0
PF03314,PF12697,4,65,2,2,63,936,0.03,0.94,0.5,0.5,0.11,65,2,2,63,936,0.03,0.94,0.5,0.5,0.11
PF03315,PF08499,4,2,0,4,2,997,0.0,0.99,0.0,0.0,-0.0,2,0,4,2,997,0.0,0.99,0.0,0.0,-0.0
PF03317,PF01788,5,0,0,5,0,998,0,1.0,0.0,0.0,0,0,0,5,0,998,0,1.0,0.0,0.0,0
PF03318,PF12762,1,19,1,0,18,984,0.05,0.98,1.0,1.0,0.23,19,1,0,18,984,0.05,0.98,1.0,1.0,0.23
PF03319,PF07472,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03320,PF07660,5,0,0,5,0,998,0,1.0,0.0,0.0,0,0,0,5,0,998,0,1.0,0.0,0.0,0
PF03321,PF13936,6,6,2,4,4,993,0.33,0.99,0.33,0.33,0.33,6,2,4,4,993,0.33,0.99,0.33,0.33,0.33
PF03323,PF08833,8,2,0,8,2,993,0.0,0.99,0.0,0.0,-0.0,2,0,8,2,993,0.0,0.99,0.0,0.0,-0.0
PF03324,PF03037,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03325,PF06559,1,1,0,1,1,1001,0.0,1.0,0.0,0.0,-0.0,1,0,1,1,1001,0.0,1.0,0.0,0.0,-0.0
PF03326,PF10787,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03327,PF16330,1,2,1,0,1,1001,0.5,1.0,1.0,1.0,0.71,2,1,0,1,1001,0.5,1.0,1.0,1.0,0.71
PF03328,PF13911,17,17,9,8,8,978,0.53,0.98,0.53,0.53,0.52,17,9,8,8,978,0.53,0.98,0.53,0.53,0.52
PF03330,PF06852,20,0,0,20,0,983,0,0.98,0.0,0.0,0,0,0,20,0,983,0,0.98,0.0,0.0,0
PF03331,PF01501,1,42,0,1,42,960,0.0,0.96,0.0,0.0,-0.01,42,0,1,42,960,0.0,0.96,0.0,0.0,-0.01
PF03332,PF03297,16,7,2,14,5,982,0.29,0.98,0.12,0.12,0.18,7,2,14,5,982,0.29,0.98,0.12,0.12,0.18
PF03336,PF16330,0,2,0,0,2,1001,0.0,1.0,0,0,0,2,0,0,2,1001,0.0,1.0,0,0,0
PF03343,PF14303,9,32,2,7,30,964,0.06,0.96,0.22,0.22,0.1,32,2,7,30,964,0.06,0.96,0.22,0.22,0.1
PF03344,PF11500,1,1,0,1,1,1001,0.0,1.0,0.0,0.0,-0.0,1,0,1,1,1001,0.0,1.0,0.0,0.0,-0.0
PF03345,PF07721,13,6,1,12,5,985,0.17,0.98,0.08,0.08,0.11,6,1,12,5,985,0.17,0.98,0.08,0.08,0.11
PF03348,PF13952,15,3,1,14,2,986,0.33,0.98,0.07,0.07,0.14,3,1,14,2,986,0.33,0.98,0.07,0.07,0.14
PF03349,PF15099,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03350,PF02517,1,13,1,0,12,990,0.08,0.99,1.0,1.0,0.28,13,1,0,12,990,0.08,0.99,1.0,1.0,0.28
PF03351,PF01390,19,30,8,11,22,962,0.27,0.97,0.42,0.42,0.32,30,8,11,22,962,0.27,0.97,0.42,0.42,0.32
PF03352,PF04117,4,40,2,2,38,961,0.05,0.96,0.5,0.5,0.15,40,2,2,38,961,0.05,0.96,0.5,0.5,0.15
PF03353,PF01547,4,20,0,4,20,979,0.0,0.98,0.0,0.0,-0.01,20,0,4,20,979,0.0,0.98,0.0,0.0,-0.01
PF03354,PF10787,0,0,0,0,0,1003,0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF03357,PF01084,47,12,4,43,8,948,0.33,0.95,0.09,0.09,0.15,12,4,43,8,948,0.33,0.95,0.09,0.09,0.15
PF03358,PF13092,15,7,3,12,4,984,0.43,0.98,0.2,0.2,0.29,7,3,12,4,984,0.43,0.98,0.2,0.2,0.29
PF03359,PF10263,9,22,2,7,20,974,0.09,0.97,0.22,0.22,0.13,22,2,7,20,974,0.09,0.97,0.22,0.22,0.13
PF03360,PF04117,15,40,7,8,33,955,0.17,0.96,0.47,0.47,0.27,40,7,8,33,955,0.17,0.96,0.47,0.47,0.27
PF03364,PF13908,13,2,0,13,2,988,0.0,0.99,0.0,0.0,-0.01,2,0,13,2,988,0.0,0.99,0.0,0.0,-0.01
PF03366,PF15813,11,4,2,9,2,990,0.5,0.99,0.18,0.18,0.3,4,2,9,2,990,0.5,0.99,0.18,0.18,0.3
PF03367,PF12879,8,0,0,8,0,995,0,0.99,0.0,0.0,0,0,0,8,0,995,0,0.99,0.0,0.0,0
PF03368,PF08409,14,9,4,10,5,984,0.44,0.99,0.29,0.29,0.35,9,4,10,5,984,0.44,0.99,0.29,0.29,0.35
PF03370,PF03664,6,6,0,6,6,991,0.0,0.99,0.0,0.0,-0.01,6,0,6,6,991,0.0,0.99,0.0,0.0,-0.01
PF03371,PF04658,14,10,5,9,5,984,0.5,0.99,0.36,0.36,0.42,10,5,9,5,984,0.5,0.99,0.36,0.36,0.42
PF03372,PF07721,66,6,1,65,5,932,0.17,0.93,0.02,0.02,0.03,6,1,65,5,932,0.17,0.93,0.02,0.02,0.03
PF03373,PF01667,1,9,0,1,9,993,0.0,0.99,0.0,0.0,-0.0,9,0,1,9,993,0.0,0.99,0.0,0.0,-0.0
PF03374,PF04290,1,6,0,1,6,996,0.0,0.99,0.0,0.0,-0.0,6,0,1,6,996,0.0,0.99,0.0,0.0,-0.0
PF03378,PF07762,12,16,4,8,12,979,0.25,0.98,0.33,0.33,0.28,16,4,8,12,979,0.25,0.98,0.33,0.33,0.28
PF03379,PF13390,1,0,0,1,0,1002,0,1.0,0.0,0.0,0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF03380,PF03358,0,15,0,0,15,988,0.0,0.99,0,0,0,15,0,0,15,988,0.0,0.99,0,0,0
PF03381,PF00398,18,19,5,13,14,971,0.26,0.97,0.28,0.28,0.26,19,5,13,14,971,0.26,0.97,0.28,0.28,0.26
PF03382,PF14244,3,28,0,3,28,972,0.0,0.97,0.0,0.0,-0.01,28,0,3,28,972,0.0,0.97,0.0,0.0,-0.01
PF03383,PF11788,0,17,0,0,17,986,0.0,0.98,0,0,0,17,0,0,17,986,0.0,0.98,0,0,0
PF03384,PF03398,3,21,2,1,19,981,0.1,0.98,0.67,0.67,0.25,21,2,1,19,981,0.1,0.98,0.67,0.67,0.25
PF03385,PF04163,1,3,0,1,3,999,0.0,1.0,0.0,0.0,-0.0,3,0,1,3,999,0.0,1.0,0.0,0.0,-0.0
PF03386,PF09802,0,2,0,0,2,1001,0.0,1.0,0,0,0,2,0,0,2,1001,0.0,1.0,0,0,0
PF03388,PF16282,15,7,3,12,4,984,0.43,0.98,0.2,0.2,0.29,7,3,12,4,984,0.43,0.98,0.2,0.2,0.29
PF03389,PF07894,0,5,0,0,5,998,0.0,1.0,0,0,0,5,0,0,5,998,0.0,1.0,0,0,0
PF03390,PF14238,1,0,0,1,0,1002,0,1.0,0.0,0.0,0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF03392,PF08294,2,10,0,2,10,991,0.0,0.99,0.0,0.0,-0.0,10,0,2,10,991,0.0,0.99,0.0,0.0,-0.0
PF03398,PF02891,21,13,4,17,9,973,0.31,0.97,0.19,0.19,0.23,13,4,17,9,973,0.31,0.97,0.19,0.19,0.23
PF03399,PF08567,23,8,4,19,4,976,0.5,0.98,0.17,0.17,0.29,8,4,19,4,976,0.5,0.98,0.17,0.17,0.29
PF03400,PF16330,2,2,1,1,1,1000,0.5,1.0,0.5,0.5,0.5,2,1,1,1,1000,0.5,1.0,0.5,0.5,0.5
PF03401,PF17062,1,0,0,1,0,1002,0,1.0,0.0,0.0,0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF03402,PF01165,3,4,1,2,3,997,0.25,1.0,0.33,0.33,0.29,4,1,2,3,997,0.25,1.0,0.33,0.33,0.29
PF03403,PF09814,20,12,6,14,6,977,0.5,0.98,0.3,0.3,0.38,12,6,14,6,977,0.5,0.98,0.3,0.3,0.38
PF03404,PF02204,20,34,9,11,25,958,0.26,0.96,0.45,0.45,0.33,34,9,11,25,958,0.26,0.96,0.45,0.45,0.33
PF03405,PF08214,3,22,1,2,21,979,0.05,0.98,0.33,0.33,0.12,22,1,2,21,979,0.05,0.98,0.33,0.33,0.12
PF03406,PF03368,0,14,0,0,14,989,0.0,0.99,0,0,0,14,0,0,14,989,0.0,0.99,0,0,0
PF03407,PF10032,16,4,1,15,3,984,0.25,0.98,0.06,0.06,0.12,4,1,15,3,984,0.25,0.98,0.06,0.06,0.12
PF03409,PF07245,2,5,0,2,5,996,0.0,0.99,0.0,0.0,-0.0,5,0,2,5,996,0.0,0.99,0.0,0.0,-0.0
