ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Hit Rate,Consensus MCC
PF00520,PF03521:PF03520:PF11956:PF08454:PF08412,174,48,43,131,5,2179,0.9,0.94,0.25,0.45,6,6,168,0,2184,1.0,0.93,0.03,0.18
PF12681,PF11124:PF15828:PF15224:PF10863:PF11037,0,6,0,0,6,2352,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF05917,PF16752:PF11970:PF06374:PF05035:PF06426,0,38,0,0,38,2320,0.0,0.98,0,0,0,0,0,0,2358,0,1.0,0,0
PF15242,PF04714:PF07052:PF15991:PF07051:PF16007,1,29,0,1,29,2328,0.0,0.99,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0
PF12203,PF09757:PF15778:PF15090:PF08997:PF15249,2,37,2,0,35,2321,0.05,0.99,1.0,0.23,0,0,2,0,2356,0,1.0,0.0,0
PF08063,PF00645:PF05406:PF02877:PF03119:PF11411,11,72,8,3,64,2283,0.11,0.97,0.73,0.28,19,8,3,11,2336,0.42,0.99,0.73,0.55
PF07538,PF17164:PF05065:PF01051:PF02554:PF13005,0,7,0,0,7,2351,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF16794,PF12884:PF12509:PF13916:PF08729:PF12886,14,28,2,12,26,2318,0.07,0.98,0.14,0.09,0,0,14,0,2344,0,0.99,0.0,0
PF15758,PF00796:PF06681:PF01312:PF15141:PF17049,0,9,0,0,9,2349,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF01456,PF10322:PF02420:PF02084:PF15252:PF10325,5,5,0,5,5,2348,0.0,1.0,0.0,-0.0,0,0,5,0,2353,0,1.0,0.0,0
PF14798,PF05308:PF05197:PF03298:PF01294:PF00048,3,46,2,1,44,2311,0.04,0.98,0.67,0.17,2,1,2,1,2354,0.5,1.0,0.33,0.41
PF08633,PF14534:PF02972:PF15770:PF08189:PF11317,11,2,0,11,2,2345,0.0,0.99,0.0,-0.0,0,0,11,0,2347,0,1.0,0.0,0
PF00146,PF00421:PF00507:PF00223:PF00124:PF13237,33,51,15,18,36,2289,0.29,0.98,0.45,0.35,9,4,29,5,2320,0.44,0.99,0.12,0.23
PF15321,PF06403:PF14690:PF06082:PF05797:PF03888,0,3,0,0,3,2355,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF04874,PF01778:PF15431:PF01113:PF01087:PF05173,16,47,12,4,35,2307,0.26,0.98,0.75,0.43,4,0,16,4,2338,0.0,0.99,0.0,-0.0
PF12156,PF09040:PF02130:PF12515:PF12409:PF02348,3,48,2,1,46,2309,0.04,0.98,0.67,0.16,6,2,1,4,2351,0.33,1.0,0.67,0.47
PF12455,PF07989:PF04423:PF16034:PF03801:PF16830,13,50,4,9,46,2299,0.08,0.98,0.31,0.15,1,1,12,0,2345,1.0,0.99,0.08,0.28
PF00621,PF08174:PF08916:PF00617:PF00616:PF00620,129,220,74,55,146,2083,0.34,0.91,0.57,0.4,22,20,109,2,2227,0.91,0.95,0.16,0.36
PF13091,PF00614:PF13918:PF12357:PF05664:PF00787,48,158,31,17,127,2183,0.2,0.94,0.65,0.33,13,10,38,3,2307,0.77,0.98,0.21,0.39
PF05981,PF06070:PF11124:PF15312:PF13331:PF09109,8,2,0,8,2,2348,0.0,1.0,0.0,-0.0,0,0,8,0,2350,0,1.0,0.0,0
PF10204,PF03036:PF09755:PF05301:PF15806:PF02076,11,38,5,6,33,2314,0.13,0.98,0.45,0.24,1,0,11,1,2346,0.0,0.99,0.0,-0.0
PF09344,PF01303:PF14251:PF05962:PF08093:PF15775,0,10,0,0,10,2348,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF12457,PF07713:PF07842:PF13821:PF01585:PF11952,16,148,16,0,132,2210,0.11,0.94,1.0,0.32,8,3,13,5,2337,0.38,0.99,0.19,0.26
PF03007,PF06974:PF02065:PF06863:PF09265:PF02789,12,59,7,5,52,2294,0.12,0.98,0.58,0.26,3,1,11,2,2344,0.33,0.99,0.08,0.16
PF01168,PF14031:PF00842:PF07975:PF01232:PF03102,38,35,21,17,14,2306,0.6,0.99,0.55,0.57,1,1,37,0,2320,1.0,0.98,0.03,0.16
PF01981,PF01451:PF03208:PF05529:PF04176:PF09280,32,73,11,21,62,2264,0.15,0.96,0.34,0.21,5,4,28,1,2325,0.8,0.99,0.12,0.31
PF12844,PF03709:PF01355:PF09950:PF08343:PF07963,2,18,1,1,17,2339,0.06,0.99,0.5,0.16,0,0,2,0,2356,0,1.0,0.0,0
PF04488,PF04572:PF13679:PF13344:PF13506:PF14868,52,93,29,23,64,2242,0.31,0.96,0.56,0.4,1,1,51,0,2306,1.0,0.98,0.02,0.14
PF05199,PF00732:PF06964:PF16010:PF12036:PF00150,110,155,99,11,56,2192,0.64,0.97,0.9,0.74,25,23,87,2,2246,0.92,0.96,0.21,0.43
PF01223,PF01663:PF04987:PF01033:PF10338:PF02148,41,140,29,12,111,2206,0.21,0.95,0.71,0.36,16,11,30,5,2312,0.69,0.99,0.27,0.42
PF01265,PF09468:PF06172:PF06388:PF07106:PF04176,26,37,6,20,31,2301,0.16,0.98,0.23,0.18,1,1,25,0,2332,1.0,0.99,0.04,0.2
PF10399,PF14163:PF07954:PF07308:PF15271:PF03971,4,8,3,1,5,2349,0.38,1.0,0.75,0.53,1,1,3,0,2354,1.0,1.0,0.25,0.5
PF09444,PF09967:PF03344:PF09931:PF02472:PF11672,3,11,0,3,11,2344,0.0,0.99,0.0,-0.0,0,0,3,0,2355,0,1.0,0.0,0
PF14641,PF14632:PF14639:PF14635:PF14878:PF14633,14,19,14,0,5,2339,0.74,1.0,1.0,0.86,17,14,0,3,2341,0.82,1.0,1.0,0.91
PF06608,PF11317:PF03379:PF15055:PF08092:PF10514,4,9,0,4,9,2345,0.0,0.99,0.0,-0.0,0,0,4,0,2354,0,1.0,0.0,0
PF05821,PF00717:PF01060:PF01400:PF10853:PF15454,13,166,13,0,153,2192,0.08,0.94,1.0,0.27,15,3,10,12,2333,0.2,0.99,0.23,0.21
PF14661,PF15678:PF09429:PF13836:PF07001:PF00649,3,32,2,1,30,2325,0.06,0.99,0.67,0.2,0,0,3,0,2355,0,1.0,0.0,0
PF10843,PF13750:PF05294:PF04076:PF15483:PF01312,1,8,0,1,8,2349,0.0,1.0,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0
PF15275,PF16043:PF04576:PF08634:PF07535:PF06637,9,36,3,6,33,2316,0.08,0.98,0.33,0.16,0,0,9,0,2349,0,1.0,0.0,0
PF06313,PF04856:PF00714:PF00489:PF15172:PF15109,0,8,0,0,8,2350,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF06993,PF12467:PF06834:PF11751:PF11026:PF06805,0,7,0,0,7,2351,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF15351,PF12090:PF11365:PF12887:PF15253:PF16788,4,29,0,4,29,2325,0.0,0.99,0.0,-0.0,1,0,4,1,2353,0.0,1.0,0.0,-0.0
PF03073,PF13741:PF14954:PF03488:PF06342:PF07096,9,21,3,6,18,2331,0.14,0.99,0.33,0.21,0,0,9,0,2349,0,1.0,0.0,0
PF02296,PF09066:PF16381:PF14806:PF14797:PF08752,14,35,6,8,29,2315,0.17,0.98,0.43,0.26,7,4,10,3,2341,0.57,0.99,0.29,0.4
PF06994,PF10583:PF00865:PF03458:PF00879:PF14047,2,11,2,0,9,2347,0.18,1.0,1.0,0.43,0,0,2,0,2356,0,1.0,0.0,0
PF06701,PF11515:PF07738:PF03256:PF09387:PF16553,31,79,20,11,59,2268,0.25,0.97,0.65,0.39,10,7,24,3,2324,0.7,0.99,0.23,0.39
PF06330,PF06581:PF12328:PF05824:PF05014:PF01741,4,23,0,4,23,2331,0.0,0.99,0.0,-0.0,0,0,4,0,2354,0,1.0,0.0,0
PF16220,PF04546:PF03979:PF13490:PF00691:PF08281,12,26,5,7,21,2325,0.19,0.99,0.42,0.28,5,5,7,0,2346,1.0,1.0,0.42,0.64
PF03065,PF06355:PF09614:PF07192:PF15775:PF03888,2,4,0,2,4,2352,0.0,1.0,0.0,-0.0,0,0,2,0,2356,0,1.0,0.0,0
PF02123,PF09227:PF13331:PF12488:PF08654:PF12158,3,8,0,3,8,2347,0.0,1.0,0.0,-0.0,0,0,3,0,2355,0,1.0,0.0,0
PF07902,PF09365:PF05611:PF08093:PF02217:PF14398,4,10,1,3,9,2345,0.1,0.99,0.25,0.16,0,0,4,0,2354,0,1.0,0.0,0
PF05029,PF12166:PF04821:PF04824:PF12366:PF16876,12,42,10,2,32,2314,0.24,0.99,0.83,0.44,2,0,12,2,2344,0.0,0.99,0.0,-0.0
PF03194,PF01733:PF07542:PF06309:PF03022:PF01758,26,75,6,20,69,2263,0.08,0.96,0.23,0.12,7,4,22,3,2329,0.57,0.99,0.15,0.29
PF02073,PF15834:PF02565:PF14539:PF06890:PF09510,2,7,0,2,7,2349,0.0,1.0,0.0,-0.0,0,0,2,0,2356,0,1.0,0.0,0
PF03564,PF07245:PF05380:PF05585:PF12259:PF03732,73,146,51,22,95,2190,0.35,0.95,0.7,0.47,21,21,52,0,2285,1.0,0.98,0.29,0.53
PF06413,PF15247:PF10180:PF15264:PF02116:PF07797,13,49,5,8,44,2301,0.1,0.98,0.38,0.19,0,0,13,0,2345,0,0.99,0.0,0
PF06150,PF04023:PF04160:PF01359:PF11352:PF03581,0,79,0,0,79,2279,0.0,0.97,0,0,0,0,0,0,2358,0,1.0,0,0
PF00181,PF07985:PF03947:PF01359:PF09747:PF03868,39,126,30,9,96,2223,0.24,0.96,0.77,0.41,20,14,25,6,2313,0.7,0.99,0.36,0.5
PF01182,PF02585:PF02872:PF00479:PF02781:PF03637,29,95,19,10,76,2253,0.2,0.96,0.66,0.35,13,8,21,5,2324,0.62,0.99,0.28,0.41
PF04574,PF02146:PF16815:PF08157:PF16118:PF11976,9,117,9,0,108,2241,0.08,0.95,1.0,0.27,6,1,8,5,2344,0.17,0.99,0.11,0.13
PF01710,PF01022:PF12760:PF09339:PF04967:PF11654,1,32,0,1,32,2325,0.0,0.99,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0
PF15745,PF15053:PF07464:PF15475:PF00451:PF06729,11,11,2,9,9,2338,0.18,0.99,0.18,0.18,0,0,11,0,2347,0,1.0,0.0,0
PF00887,PF00651:PF16553:PF00378:PF07646:PF09310,81,302,53,28,249,2028,0.18,0.88,0.65,0.3,13,12,69,1,2276,0.92,0.97,0.15,0.36
PF11623,PF11282:PF08636:PF07052:PF16007:PF08034,1,26,0,1,26,2331,0.0,0.99,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0
PF01487,PF08501:PF01488:PF00275:PF01761:PF00745,24,57,20,4,37,2297,0.35,0.98,0.83,0.53,18,17,7,1,2333,0.94,1.0,0.71,0.82
PF14630,PF09079:PF13401:PF14532:PF14629:PF01637,22,47,12,10,35,2301,0.26,0.98,0.55,0.36,4,3,19,1,2335,0.75,0.99,0.14,0.32
PF02496,PF06351:PF02361:PF01716:PF04839:PF00127,2,25,1,1,24,2332,0.04,0.99,0.5,0.14,0,0,2,0,2356,0,1.0,0.0,0
PF00804,PF09177:PF11416:PF05739:PF02269:PF04101,48,100,40,8,60,2250,0.4,0.97,0.83,0.57,12,8,40,4,2306,0.67,0.98,0.17,0.33
PF10537,PF15612:PF15613:PF02791:PF12157:PF17105,23,65,23,0,42,2293,0.35,0.98,1.0,0.59,25,16,7,9,2326,0.64,0.99,0.7,0.66
PF10056,PF15082:PF15309:PF09441:PF05397:PF15888,2,30,1,1,29,2327,0.03,0.99,0.5,0.13,0,0,2,0,2356,0,1.0,0.0,0
PF03404,PF00174:PF01070:PF00970:PF00487:PF13875,34,161,34,0,127,2197,0.21,0.95,1.0,0.45,25,21,13,4,2320,0.84,0.99,0.62,0.72
PF02056,PF11975:PF15272:PF02501:PF08411:PF07411,15,22,15,0,7,2336,0.68,1.0,1.0,0.82,0,0,15,0,2343,0,0.99,0.0,0
PF16421,PF08781:PF02319:PF04855:PF14949:PF13865,17,78,15,2,63,2278,0.19,0.97,0.88,0.4,11,6,11,5,2336,0.55,0.99,0.35,0.44
PF06324,PF17056:PF15972:PF14866:PF02531:PF07444,3,9,0,3,9,2346,0.0,0.99,0.0,-0.0,0,0,3,0,2355,0,1.0,0.0,0
PF01267,PF16720:PF03437:PF03784:PF05300:PF02870,17,22,4,13,18,2323,0.18,0.99,0.24,0.2,0,0,17,0,2341,0,0.99,0.0,0
PF04350,PF11794:PF12241:PF04351:PF09826:PF14882,0,4,0,0,4,2354,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF11911,PF09340:PF14610:PF07052:PF10248:PF11282,7,41,6,1,35,2316,0.15,0.98,0.86,0.35,0,0,7,0,2351,0,1.0,0.0,0
PF13342,PF11304:PF01628:PF04865:PF08479:PF05598,3,8,1,2,7,2348,0.12,1.0,0.33,0.2,0,0,3,0,2355,0,1.0,0.0,0
PF02204,PF01754:PF02493:PF00415:PF02338:PF08161,59,207,46,13,161,2138,0.22,0.93,0.78,0.39,28,22,37,6,2293,0.79,0.98,0.37,0.53
PF13195,PF01869:PF05242:PF10294:PF10626:PF04338,0,94,0,0,94,2264,0.0,0.96,0,0,0,0,0,0,2358,0,1.0,0,0
PF13722,PF07157:PF07409:PF03090:PF11751:PF03241,2,0,0,2,0,2356,0,1.0,0.0,0,0,0,2,0,2356,0,1.0,0.0,0
PF09643,PF09281:PF14063:PF12780:PF14065:PF10095,0,81,0,0,81,2277,0.0,0.97,0,0,0,0,0,0,2358,0,1.0,0,0
PF05891,PF03091:PF01256:PF01093:PF15260:PF00465,31,84,18,13,66,2261,0.21,0.97,0.58,0.34,4,2,29,2,2325,0.5,0.99,0.06,0.18
PF13095,PF07444:PF00737:PF15503:PF08576:PF02427,3,13,2,1,11,2344,0.15,0.99,0.67,0.32,0,0,3,0,2355,0,1.0,0.0,0
PF00299,PF00323:PF01114:PF04644:PF09051:PF09049,1,7,0,1,7,2350,0.0,1.0,0.0,-0.0,1,0,1,1,2356,0.0,1.0,0.0,-0.0
PF04822,PF04423:PF06294:PF07989:PF16531:PF05046,2,64,1,1,63,2293,0.02,0.97,0.5,0.08,1,0,2,1,2355,0.0,1.0,0.0,-0.0
PF02954,PF00158:PF04397:PF01339:PF06580:PF00196,11,38,10,1,28,2319,0.26,0.99,0.91,0.49,8,6,5,2,2345,0.75,1.0,0.55,0.64
PF00335,PF15320:PF04893:PF05347:PF08583:PF01192,101,102,40,61,62,2195,0.39,0.95,0.4,0.37,7,7,94,0,2257,1.0,0.96,0.07,0.26
PF01361,PF09500:PF02801:PF05366:PF06693:PF02304,2,100,0,2,100,2256,0.0,0.96,0.0,-0.01,0,0,2,0,2356,0,1.0,0.0,0
PF15588,PF05448:PF15334:PF15817:PF14862:PF04754,0,15,0,0,15,2343,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF07055,PF12241:PF15726:PF02561:PF05943:PF04764,2,5,2,0,3,2353,0.4,1.0,1.0,0.63,0,0,2,0,2356,0,1.0,0.0,0
PF12236,PF06122:PF05065:PF10099:PF06651:PF11742,0,4,0,0,4,2354,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF05916,PF00484:PF06376:PF01016:PF10224:PF06749,39,61,20,19,41,2278,0.33,0.97,0.51,0.4,5,5,34,0,2319,1.0,0.99,0.13,0.36
PF00809,PF02607:PF02965:PF02574:PF02310:PF01642,24,33,12,12,21,2313,0.36,0.99,0.5,0.42,10,9,15,1,2333,0.9,0.99,0.38,0.58
PF07059,PF10457:PF08923:PF01852:PF08916:PF04062,13,80,11,2,69,2276,0.14,0.97,0.85,0.33,4,3,10,1,2344,0.75,1.0,0.23,0.41
PF02151,PF02577:PF13474:PF10431:PF08755:PF02861,25,65,12,13,53,2280,0.18,0.97,0.48,0.29,3,3,22,0,2333,1.0,0.99,0.12,0.34
PF02713,PF04949:PF06271:PF15264:PF14769:PF07052,1,40,0,1,40,2317,0.0,0.98,0.0,-0.0,1,0,1,1,2356,0.0,1.0,0.0,-0.0
PF03028,PF12777:PF12780:PF08393:PF08385:PF07728,80,115,76,4,39,2239,0.66,0.98,0.95,0.78,71,67,13,4,2274,0.94,0.99,0.84,0.89
PF08499,PF08629:PF00233:PF00158:PF13188:PF08778,3,65,3,0,62,2293,0.05,0.97,1.0,0.21,4,2,1,2,2353,0.5,1.0,0.67,0.58
PF12806,PF08028:PF12418:PF09317:PF06331:PF14749,5,52,5,0,47,2306,0.1,0.98,1.0,0.31,6,5,0,1,2352,0.83,1.0,1.0,0.91
PF13882,PF06583:PF12355:PF05473:PF06957:PF03921,7,33,1,6,32,2319,0.03,0.98,0.14,0.06,2,1,6,1,2350,0.5,1.0,0.14,0.27
PF14234,PF00797:PF12239:PF01184:PF01960:PF11937,3,80,1,2,79,2276,0.01,0.97,0.33,0.06,5,0,3,5,2350,0.0,1.0,0.0,-0.0
PF03778,PF10285:PF07276:PF06753:PF11054:PF10284,0,6,0,0,6,2352,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF02701,PF09816:PF06886:PF04109:PF15279:PF08613,18,72,8,10,64,2276,0.11,0.97,0.44,0.21,5,1,17,4,2336,0.2,0.99,0.06,0.1
PF07632,PF00305:PF01477:PF02010:PF08016:PF02797,2,115,1,1,114,2242,0.01,0.95,0.5,0.06,26,1,1,25,2331,0.04,0.99,0.5,0.14
PF10348,PF10355:PF16978:PF09729:PF09463:PF11754,16,60,14,2,46,2296,0.23,0.98,0.88,0.45,4,3,13,1,2341,0.75,0.99,0.19,0.37
PF05837,PF13096:PF02083:PF15934:PF12709:PF12001,7,20,1,6,19,2332,0.05,0.99,0.14,0.08,0,0,7,0,2351,0,1.0,0.0,0
PF03089,PF13341:PF09778:PF03409:PF05612:PF09592,5,12,3,2,9,2344,0.25,1.0,0.6,0.39,0,0,5,0,2353,0,1.0,0.0,0
PF14082,PF09826:PF16888:PF07523:PF07409:PF11751,0,2,0,0,2,2356,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF05532,PF03823:PF08636:PF15576:PF08649:PF15839,1,18,1,0,17,2340,0.06,0.99,1.0,0.23,0,0,1,0,2357,0,1.0,0.0,0
PF10087,PF06009:PF00055:PF16033:PF14478:PF09992,0,61,0,0,61,2297,0.0,0.97,0,0,0,0,0,0,2358,0,1.0,0,0
PF00525,PF10660:PF00011:PF14803:PF16922:PF07702,3,64,3,0,61,2294,0.05,0.97,1.0,0.21,3,0,3,3,2352,0.0,1.0,0.0,-0.0
PF03427,PF08329:PF02839:PF14856:PF06483:PF07382,5,31,4,1,27,2326,0.13,0.99,0.8,0.32,1,1,4,0,2353,1.0,1.0,0.2,0.45
PF08040,PF15664:PF04691:PF05355:PF15828:PF03819,2,16,0,2,16,2340,0.0,0.99,0.0,-0.0,0,0,2,0,2356,0,1.0,0.0,0
PF09412,PF00889:PF01033:PF00045:PF10338:PF01510,21,83,17,4,66,2271,0.2,0.97,0.81,0.4,5,1,20,4,2333,0.2,0.99,0.05,0.09
PF09732,PF09368:PF11970:PF15070:PF15539:PF04266,19,31,5,14,26,2313,0.16,0.98,0.26,0.2,0,0,19,0,2339,0,0.99,0.0,0
PF03490,PF15471:PF05229:PF13929:PF09646:PF04994,2,1,0,2,1,2355,0.0,1.0,0.0,-0.0,0,0,2,0,2356,0,1.0,0.0,0
PF11422,PF14607:PF11614:PF04122:PF07218:PF06429,0,13,0,0,13,2345,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF00579,PF16714:PF01588:PF00849:PF04757:PF00458,71,145,36,35,109,2178,0.25,0.94,0.51,0.33,24,16,55,8,2279,0.67,0.97,0.23,0.38
PF07535,PF08630:PF08634:PF15275:PF15257:PF16043,9,26,6,3,20,2329,0.23,0.99,0.67,0.39,0,0,9,0,2349,0,1.0,0.0,0
PF05866,PF15082:PF09322:PF15392:PF07610:PF04001,3,4,0,3,4,2351,0.0,1.0,0.0,-0.0,0,0,3,0,2355,0,1.0,0.0,0
PF09237,PF09494:PF12507:PF03131:PF11900:PF03000,6,67,5,1,62,2290,0.07,0.97,0.83,0.24,7,2,4,5,2347,0.29,1.0,0.33,0.31
PF05119,PF04235:PF09695:PF05928:PF01202:PF00292,0,41,0,0,41,2317,0.0,0.98,0,0,0,0,0,0,2358,0,1.0,0,0
PF13007,PF03050:PF07476:PF14882:PF07805:PF08411,0,3,0,0,3,2355,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF10782,PF11751:PF06890:PF01312:PF07157:PF01330,0,8,0,0,8,2350,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF07399,PF10694:PF07706:PF04260:PF09029:PF00392,4,41,3,1,38,2316,0.07,0.98,0.75,0.23,2,2,2,0,2354,1.0,1.0,0.5,0.71
PF10735,PF08262:PF10960:PF15440:PF08020:PF04461,0,6,0,0,6,2352,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF00692,PF00077:PF00607:PF02093:PF02337:PF12259,27,37,13,14,24,2307,0.35,0.98,0.48,0.4,10,10,17,0,2331,1.0,0.99,0.37,0.61
PF03153,PF01521:PF02744:PF12016:PF05726:PF14365,23,57,10,13,47,2288,0.18,0.97,0.43,0.27,3,1,22,2,2333,0.33,0.99,0.04,0.12
PF12972,PF12971:PF05089:PF08530:PF16874:PF16712,17,46,17,0,29,2312,0.37,0.99,1.0,0.6,6,6,11,0,2341,1.0,1.0,0.35,0.59
PF10304,PF12765:PF08620:PF10363:PF10493:PF12397,3,50,3,0,47,2308,0.06,0.98,1.0,0.24,4,1,2,3,2352,0.25,1.0,0.33,0.29
PF13204,PF12904:PF01114:PF15710:PF15302:PF02740,0,4,0,0,4,2354,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF02889,PF14308:PF14237:PF11875:PF02852:PF03880,63,78,21,42,57,2238,0.27,0.96,0.33,0.28,3,2,61,1,2294,0.67,0.97,0.03,0.14
PF11503,PF00954:PF13965:PF04474:PF11900:PF00961,0,56,0,0,56,2302,0.0,0.98,0,0,4,0,0,4,2354,0.0,1.0,0,0
PF14531,PF15067:PF11669:PF05149:PF12527:PF10361,1,16,0,1,16,2341,0.0,0.99,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0
PF05691,PF10288:PF11899:PF12831:PF07732:PF03422,21,112,11,10,101,2236,0.1,0.95,0.52,0.21,10,5,16,5,2332,0.5,0.99,0.24,0.34
PF09384,PF14077:PF12265:PF08614:PF16699:PF05510,22,31,8,14,23,2313,0.26,0.98,0.36,0.3,2,1,21,1,2335,0.5,0.99,0.05,0.15
PF03954,PF08391:PF09006:PF06023:PF09064:PF16754,1,7,1,0,6,2351,0.14,1.0,1.0,0.38,0,0,1,0,2357,0,1.0,0.0,0
PF01457,PF09992:PF07974:PF02333:PF00021:PF09443,17,85,11,6,74,2267,0.13,0.97,0.65,0.28,0,0,17,0,2341,0,0.99,0.0,0
PF02441,PF13462:PF08660:PF08584:PF05426:PF04045,39,77,17,22,60,2259,0.22,0.97,0.44,0.29,3,2,37,1,2318,0.67,0.98,0.05,0.18
PF13325,PF15276:PF15308:PF16508:PF16697:PF00498,11,154,8,3,146,2201,0.05,0.94,0.73,0.18,4,4,7,0,2347,1.0,1.0,0.36,0.6
PF00641,PF08604:PF16764:PF17219:PF00929:PF00638,83,140,47,36,93,2182,0.34,0.95,0.57,0.41,3,3,80,0,2275,1.0,0.97,0.04,0.19
PF03694,PF07281:PF05039:PF03980:PF01716:PF01828,13,34,2,11,32,2313,0.06,0.98,0.15,0.09,0,0,13,0,2345,0,0.99,0.0,0
PF03258,PF17154:PF03538:PF12264:PF03865:PF06114,1,12,0,1,12,2345,0.0,0.99,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0
PF07879,PF05233:PF15546:PF17192:PF16968:PF03882,3,7,3,0,4,2351,0.43,1.0,1.0,0.65,0,0,3,0,2355,0,1.0,0.0,0
PF16991,PF17007:PF05466:PF13505:PF06744:PF09249,0,2,0,0,2,2356,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF04560,PF10385:PF04561:PF06883:PF04563:PF07774,36,61,36,0,25,2297,0.59,0.99,1.0,0.76,8,8,28,0,2322,1.0,0.99,0.22,0.47
PF10692,PF00560:PF13855:PF12799:PF00728:PF02758,0,326,0,0,326,2032,0.0,0.86,0,0,60,0,0,60,2298,0.0,0.97,0,0
PF05630,PF01774:PF02284:PF04176:PF06658:PF05995,8,50,4,4,46,2304,0.08,0.98,0.5,0.19,3,0,8,3,2347,0.0,1.0,0.0,-0.0
PF11711,PF10775:PF13741:PF15910:PF11947:PF13933,2,9,0,2,9,2347,0.0,1.0,0.0,-0.0,0,0,2,0,2356,0,1.0,0.0,0
PF16845,PF00031:PF00061:PF15243:PF00014:PF04107,5,117,4,1,113,2240,0.03,0.95,0.8,0.16,7,2,3,5,2348,0.29,1.0,0.4,0.34
PF06401,PF16173:PF01114:PF08444:PF07085:PF01515,5,26,0,5,26,2327,0.0,0.99,0.0,-0.0,0,0,5,0,2353,0,1.0,0.0,0
PF01097,PF16541:PF05039:PF15359:PF10780:PF06446,7,9,0,7,9,2342,0.0,0.99,0.0,-0.0,0,0,7,0,2351,0,1.0,0.0,0
PF13864,PF04004:PF07223:PF15342:PF04090:PF07545,16,31,4,12,27,2315,0.13,0.98,0.25,0.17,0,0,16,0,2342,0,0.99,0.0,0
PF08520,PF07382:PF10563:PF03588:PF07448:PF15333,2,14,1,1,13,2343,0.07,0.99,0.5,0.19,0,0,2,0,2356,0,1.0,0.0,0
PF09851,PF05488:PF06210:PF11363:PF08595:PF08744,9,8,2,7,6,2343,0.25,0.99,0.22,0.23,0,0,9,0,2349,0,1.0,0.0,0
PF05144,PF16888:PF15029:PF17206:PF05913:PF05509,1,6,0,1,6,2351,0.0,1.0,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0
PF16965,PF02277:PF07805:PF02336:PF07157:PF08497,5,12,1,4,11,2342,0.08,0.99,0.2,0.13,0,0,5,0,2353,0,1.0,0.0,0
PF04385,PF03302:PF12881:PF02420:PF06671:PF15779,4,13,0,4,13,2341,0.0,0.99,0.0,-0.0,0,0,4,0,2354,0,1.0,0.0,0
PF06294,PF16034:PF04423:PF12606:PF09787:PF11831,11,45,3,8,42,2305,0.07,0.98,0.27,0.13,0,0,11,0,2347,0,1.0,0.0,0
PF11081,PF04355:PF02565:PF05838:PF03050:PF01673,1,4,0,1,4,2353,0.0,1.0,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0
PF02551,PF06798:PF07308:PF06761:PF14564:PF15709,0,4,0,0,4,2354,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF04308,PF04764:PF01254:PF05671:PF06773:PF11412,0,11,0,0,11,2347,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF15104,PF07327:PF03379:PF11493:PF05355:PF02087,0,18,0,0,18,2340,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF02873,PF02913:PF04030:PF09265:PF09129:PF09330,9,95,5,4,90,2259,0.05,0.96,0.56,0.16,7,4,5,3,2346,0.57,1.0,0.44,0.5
PF02457,PF15212:PF15117:PF16824:PF01455:PF02530,0,3,0,0,3,2355,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF10416,PF11581:PF15749:PF07444:PF16091:PF06324,0,14,0,0,14,2344,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
