ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF04060,PF02665,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04061,PF05172,3,3,1,2,2,307,0.33,0.99,0.33,0.33,0.33,3,1,2,2,307,0.33,0.99,0.33,0.33,0.33
PF04062,PF07721,5,1,0,5,1,306,0.0,0.98,0.0,0.0,-0.01,1,0,5,1,306,0.0,0.98,0.0,0.0,-0.01
PF04063,PF08016,1,6,0,1,6,305,0.0,0.98,0.0,0.0,-0.01,6,0,1,6,305,0.0,0.98,0.0,0.0,-0.01
PF04064,PF07717,1,22,1,0,21,290,0.05,0.93,1.0,1.0,0.21,22,1,0,21,290,0.05,0.93,1.0,1.0,0.21
PF04065,PF00649,3,1,1,2,0,309,1.0,0.99,0.33,0.33,0.58,1,1,2,0,309,1.0,0.99,0.33,0.33,0.58
PF04068,PF11540,7,1,0,7,1,304,0.0,0.97,0.0,0.0,-0.01,1,0,7,1,304,0.0,0.97,0.0,0.0,-0.01
PF04069,PF13367,1,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0
PF04072,PF10988,3,0,0,3,0,309,0,0.99,0.0,0.0,0,0,0,3,0,309,0,0.99,0.0,0.0,0
PF04073,PF07999,3,0,0,3,0,309,0,0.99,0.0,0.0,0,0,0,3,0,309,0,0.99,0.0,0.0,0
PF04074,PF10787,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04076,PF10543,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04077,PF06737,3,0,0,3,0,309,0,0.99,0.0,0.0,0,0,0,3,0,309,0,0.99,0.0,0.0,0
PF04080,PF07245,4,3,1,3,2,306,0.33,0.98,0.25,0.25,0.28,3,1,3,2,306,0.33,0.98,0.25,0.25,0.28
PF04081,PF05088,2,2,0,2,2,308,0.0,0.99,0.0,0.0,-0.01,2,0,2,2,308,0.0,0.99,0.0,0.0,-0.01
PF04082,PF16846,22,1,1,21,0,290,1.0,0.93,0.05,0.05,0.21,1,1,21,0,290,1.0,0.93,0.05,0.05,0.21
PF04083,PF06584,8,1,0,8,1,303,0.0,0.97,0.0,0.0,-0.01,1,0,8,1,303,0.0,0.97,0.0,0.0,-0.01
PF04084,PF14303,3,6,1,2,5,304,0.17,0.98,0.33,0.33,0.23,6,1,2,5,304,0.17,0.98,0.33,0.33,0.23
PF04085,PF00524,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04086,PF01501,2,10,1,1,9,301,0.1,0.97,0.5,0.5,0.21,10,1,1,9,301,0.1,0.97,0.5,0.5,0.21
PF04087,PF09745,0,4,0,0,4,308,0.0,0.99,0,0,0,4,0,0,4,308,0.0,0.99,0,0,0
PF04088,PF13367,3,1,0,3,1,308,0.0,0.99,0.0,0.0,-0.01,1,0,3,1,308,0.0,0.99,0.0,0.0,-0.01
PF04089,PF07771,3,2,1,2,1,308,0.5,0.99,0.33,0.33,0.4,2,1,2,1,308,0.5,0.99,0.33,0.33,0.4
PF04090,PF09734,0,4,0,0,4,308,0.0,0.99,0,0,0,4,0,0,4,308,0.0,0.99,0,0,0
PF04091,PF12036,3,1,0,3,1,308,0.0,0.99,0.0,0.0,-0.01,1,0,3,1,308,0.0,0.99,0.0,0.0,-0.01
PF04092,PF01764,1,9,1,0,8,303,0.11,0.97,1.0,1.0,0.33,9,1,0,8,303,0.11,0.97,1.0,1.0,0.33
PF04093,PF07515,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04094,PF07717,0,22,0,0,22,290,0.0,0.93,0,0,0,22,0,0,22,290,0.0,0.93,0,0,0
PF04095,PF07228,1,2,0,1,2,309,0.0,0.99,0.0,0.0,-0.0,2,0,1,2,309,0.0,0.99,0.0,0.0,-0.0
PF04096,PF04031,4,4,1,3,3,305,0.25,0.98,0.25,0.25,0.24,4,1,3,3,305,0.25,0.98,0.25,0.25,0.24
PF04097,PF07019,4,4,1,3,3,305,0.25,0.98,0.25,0.25,0.24,4,1,3,3,305,0.25,0.98,0.25,0.25,0.24
PF04098,PF10263,1,5,0,1,5,306,0.0,0.98,0.0,0.0,-0.01,5,0,1,5,306,0.0,0.98,0.0,0.0,-0.01
PF04099,PF00379,7,6,2,5,4,301,0.33,0.97,0.29,0.29,0.29,6,2,5,4,301,0.33,0.97,0.29,0.29,0.29
PF04100,PF09202,4,6,0,4,6,302,0.0,0.97,0.0,0.0,-0.02,6,0,4,6,302,0.0,0.97,0.0,0.0,-0.02
PF04101,PF07019,1,4,0,1,4,307,0.0,0.98,0.0,0.0,-0.01,4,0,1,4,307,0.0,0.98,0.0,0.0,-0.01
PF04103,PF00398,2,1,0,2,1,309,0.0,0.99,0.0,0.0,-0.0,1,0,2,1,309,0.0,0.99,0.0,0.0,-0.0
PF04104,PF06814,6,5,1,5,4,302,0.2,0.97,0.17,0.17,0.17,5,1,5,4,302,0.2,0.97,0.17,0.17,0.17
PF04106,PF07019,2,4,1,1,3,307,0.25,0.99,0.5,0.5,0.35,4,1,1,3,307,0.25,0.99,0.5,0.5,0.35
PF04107,PF02393,3,1,1,2,0,309,1.0,0.99,0.33,0.33,0.58,1,1,2,0,309,1.0,0.99,0.33,0.33,0.58
PF04108,PF17213,0,1,0,0,1,311,0.0,1.0,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF04109,PF14051,2,1,0,2,1,309,0.0,0.99,0.0,0.0,-0.0,1,0,2,1,309,0.0,0.99,0.0,0.0,-0.0
PF04110,PF07019,4,4,1,3,3,305,0.25,0.98,0.25,0.25,0.24,4,1,3,3,305,0.25,0.98,0.25,0.25,0.24
PF04111,PF13359,2,7,2,0,5,305,0.29,0.98,1.0,1.0,0.53,7,2,0,5,305,0.29,0.98,1.0,1.0,0.53
PF04112,PF14420,7,2,1,6,1,304,0.5,0.98,0.14,0.14,0.26,2,1,6,1,304,0.5,0.98,0.14,0.14,0.26
PF04113,PF01876,3,2,0,3,2,307,0.0,0.98,0.0,0.0,-0.01,2,0,3,2,307,0.0,0.98,0.0,0.0,-0.01
PF04114,PF14521,9,3,1,8,2,301,0.33,0.97,0.11,0.11,0.18,3,1,8,2,301,0.33,0.97,0.11,0.11,0.18
PF04115,PF13508,2,3,0,2,3,307,0.0,0.98,0.0,0.0,-0.01,3,0,2,3,307,0.0,0.98,0.0,0.0,-0.01
PF04116,PF12325,5,1,1,4,0,307,1.0,0.99,0.2,0.2,0.44,1,1,4,0,307,1.0,0.99,0.2,0.2,0.44
PF04117,PF03595,12,5,2,10,3,297,0.4,0.96,0.17,0.17,0.24,5,2,10,3,297,0.4,0.96,0.17,0.17,0.24
PF04118,PF08938,3,2,1,2,1,308,0.5,0.99,0.33,0.33,0.4,2,1,2,1,308,0.5,0.99,0.33,0.33,0.4
PF04119,PF04667,0,4,0,0,4,308,0.0,0.99,0,0,0,4,0,0,4,308,0.0,0.99,0,0,0
PF04120,PF02348,0,1,0,0,1,311,0.0,1.0,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF04121,PF01966,3,3,1,2,2,307,0.33,0.99,0.33,0.33,0.33,3,1,2,2,307,0.33,0.99,0.33,0.33,0.33
PF04122,PF16330,0,1,0,0,1,311,0.0,1.0,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF04124,PF12656,2,1,1,1,0,310,1.0,1.0,0.5,0.5,0.71,1,1,1,0,310,1.0,1.0,0.5,0.5,0.71
PF04126,PF07793,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04127,PF00723,4,1,1,3,0,308,1.0,0.99,0.25,0.25,0.5,1,1,3,0,308,1.0,0.99,0.25,0.25,0.5
PF04129,PF12829,8,0,0,8,0,304,0,0.97,0.0,0.0,0,0,0,8,0,304,0,0.97,0.0,0.0,0
PF04130,PF07470,12,2,2,10,0,300,1.0,0.97,0.17,0.17,0.4,2,2,10,0,300,1.0,0.97,0.17,0.17,0.4
PF04131,PF04473,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04133,PF02559,0,1,0,0,1,311,0.0,1.0,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF04134,PF04140,1,3,0,1,3,308,0.0,0.99,0.0,0.0,-0.01,3,0,1,3,308,0.0,0.99,0.0,0.0,-0.01
PF04135,PF09791,3,1,0,3,1,308,0.0,0.99,0.0,0.0,-0.01,1,0,3,1,308,0.0,0.99,0.0,0.0,-0.01
PF04136,PF12422,7,1,0,7,1,304,0.0,0.97,0.0,0.0,-0.01,1,0,7,1,304,0.0,0.97,0.0,0.0,-0.01
PF04137,PF00436,1,4,0,1,4,307,0.0,0.98,0.0,0.0,-0.01,4,0,1,4,307,0.0,0.98,0.0,0.0,-0.01
PF04138,PF05556,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04139,PF11945,5,1,1,4,0,307,1.0,0.99,0.2,0.2,0.44,1,1,4,0,307,1.0,0.99,0.2,0.2,0.44
PF04140,PF01063,3,4,2,1,2,307,0.5,0.99,0.67,0.67,0.57,4,2,1,2,307,0.5,0.99,0.67,0.67,0.57
PF04142,PF15247,8,1,0,8,1,303,0.0,0.97,0.0,0.0,-0.01,1,0,8,1,303,0.0,0.97,0.0,0.0,-0.01
PF04143,PF06452,0,2,0,0,2,310,0.0,0.99,0,0,0,2,0,0,2,310,0.0,0.99,0,0,0
PF04144,PF13911,2,4,1,1,3,307,0.25,0.99,0.5,0.5,0.35,4,1,1,3,307,0.25,0.99,0.5,0.5,0.35
PF04145,PF10601,4,4,2,2,2,306,0.5,0.99,0.5,0.5,0.49,4,2,2,2,306,0.5,0.99,0.5,0.5,0.49
PF04146,PF07742,5,2,2,3,0,307,1.0,0.99,0.4,0.4,0.63,2,2,3,0,307,1.0,0.99,0.4,0.4,0.63
PF04147,PF12171,5,10,2,3,8,299,0.2,0.96,0.4,0.4,0.27,10,2,3,8,299,0.2,0.96,0.4,0.4,0.27
PF04148,PF12929,1,3,1,0,2,309,0.33,0.99,1.0,1.0,0.58,3,1,0,2,309,0.33,0.99,1.0,1.0,0.58
PF04151,PF15792,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04152,PF02731,6,2,1,5,1,305,0.5,0.98,0.17,0.17,0.28,2,1,5,1,305,0.5,0.98,0.17,0.17,0.28
PF04153,PF10471,5,2,0,5,2,305,0.0,0.98,0.0,0.0,-0.01,2,0,5,2,305,0.0,0.98,0.0,0.0,-0.01
PF04155,PF14303,2,6,2,0,4,306,0.33,0.99,1.0,1.0,0.57,6,2,0,4,306,0.33,0.99,1.0,1.0,0.57
PF04156,PF15845,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04157,PF07019,3,4,2,1,2,307,0.5,0.99,0.67,0.67,0.57,4,2,1,2,307,0.5,0.99,0.67,0.67,0.57
PF04158,PF06957,1,5,1,0,4,307,0.2,0.99,1.0,1.0,0.44,5,1,0,4,307,0.2,0.99,1.0,1.0,0.44
PF04160,PF07755,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04161,PF03045,5,1,1,4,0,307,1.0,0.99,0.2,0.2,0.44,1,1,4,0,307,1.0,0.99,0.2,0.2,0.44
PF04163,PF08744,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04166,PF12697,0,8,0,0,8,304,0.0,0.97,0,0,0,8,0,0,8,304,0.0,0.97,0,0,0
PF04168,PF10787,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04170,PF16888,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04172,PF01705,1,2,1,0,1,310,0.5,1.0,1.0,1.0,0.71,2,1,0,1,310,0.5,1.0,1.0,1.0,0.71
PF04174,PF10107,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04176,PF01165,1,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0
PF04177,PF07245,0,3,0,0,3,309,0.0,0.99,0,0,0,3,0,0,3,309,0.0,0.99,0,0,0
PF04178,PF04140,5,3,0,5,3,304,0.0,0.97,0.0,0.0,-0.01,3,0,5,3,304,0.0,0.97,0.0,0.0,-0.01
PF04179,PF08719,1,7,0,1,7,304,0.0,0.97,0.0,0.0,-0.01,7,0,1,7,304,0.0,0.97,0.0,0.0,-0.01
PF04180,PF13640,5,9,2,3,7,300,0.22,0.97,0.4,0.4,0.28,9,2,3,7,300,0.22,0.97,0.4,0.4,0.28
PF04181,PF12807,5,3,3,2,0,307,1.0,0.99,0.6,0.6,0.77,3,3,2,0,307,1.0,0.99,0.6,0.6,0.77
PF04182,PF08101,2,0,0,2,0,310,0,0.99,0.0,0.0,0,0,0,2,0,310,0,0.99,0.0,0.0,0
PF04183,PF04140,0,3,0,0,3,309,0.0,0.99,0,0,0,3,0,0,3,309,0.0,0.99,0,0,0
PF04184,PF03297,2,3,0,2,3,307,0.0,0.98,0.0,0.0,-0.01,3,0,2,3,307,0.0,0.98,0.0,0.0,-0.01
PF04185,PF07803,3,2,0,3,2,307,0.0,0.98,0.0,0.0,-0.01,2,0,3,2,307,0.0,0.98,0.0,0.0,-0.01
PF04186,PF15716,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04187,PF09995,0,4,0,0,4,308,0.0,0.99,0,0,0,4,0,0,4,308,0.0,0.99,0,0,0
PF04188,PF07721,1,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0
PF04189,PF13002,1,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0
PF04190,PF01126,4,1,0,4,1,307,0.0,0.98,0.0,0.0,-0.01,1,0,4,1,307,0.0,0.98,0.0,0.0,-0.01
PF04191,PF08614,2,0,0,2,0,310,0,0.99,0.0,0.0,0,0,0,2,0,310,0,0.99,0.0,0.0,0
PF04192,PF07569,2,4,2,0,2,308,0.5,0.99,1.0,1.0,0.7,4,2,0,2,308,0.5,0.99,1.0,1.0,0.7
PF04193,PF15913,10,2,2,8,0,302,1.0,0.97,0.2,0.2,0.44,2,2,8,0,302,1.0,0.97,0.2,0.2,0.44
PF04194,PF13952,4,0,0,4,0,308,0,0.99,0.0,0.0,0,0,0,4,0,308,0,0.99,0.0,0.0,0
PF04195,PF02338,1,17,1,0,16,295,0.06,0.95,1.0,1.0,0.24,17,1,0,16,295,0.06,0.95,1.0,1.0,0.24
PF04196,PF11028,0,2,0,0,2,310,0.0,0.99,0,0,0,2,0,0,2,310,0.0,0.99,0,0,0
PF04198,PF11729,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04199,PF12311,6,0,0,6,0,306,0,0.98,0.0,0.0,0,0,0,6,0,306,0,0.98,0.0,0.0,0
PF04201,PF10246,0,1,0,0,1,311,0.0,1.0,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF04202,PF15845,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04204,PF10787,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04205,PF13863,1,3,1,0,2,309,0.33,0.99,1.0,1.0,0.58,3,1,0,2,309,0.33,0.99,1.0,1.0,0.58
PF04209,PF14303,2,6,0,2,6,304,0.0,0.97,0.0,0.0,-0.01,6,0,2,6,304,0.0,0.97,0.0,0.0,-0.01
PF04212,PF15808,8,1,0,8,1,303,0.0,0.97,0.0,0.0,-0.01,1,0,8,1,303,0.0,0.97,0.0,0.0,-0.01
PF04214,PF15845,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04216,PF00603,2,0,0,2,0,310,0,0.99,0.0,0.0,0,0,0,2,0,310,0,0.99,0.0,0.0,0
PF04218,PF05225,4,7,2,2,5,303,0.29,0.98,0.5,0.5,0.37,7,2,2,5,303,0.29,0.98,0.5,0.5,0.37
PF04219,PF07755,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04220,PF16330,0,1,0,0,1,311,0.0,1.0,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF04221,PF03929,0,1,0,0,1,311,0.0,1.0,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF04222,PF15845,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04223,PF09121,2,0,0,2,0,310,0,0.99,0.0,0.0,0,0,0,2,0,310,0,0.99,0.0,0.0,0
PF04224,PF13192,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04225,PF13395,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04227,PF05141,1,2,1,0,1,310,0.5,1.0,1.0,1.0,0.71,2,1,0,1,310,0.5,1.0,1.0,1.0,0.71
PF04228,PF09121,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04229,PF12680,3,1,0,3,1,308,0.0,0.99,0.0,0.0,-0.01,1,0,3,1,308,0.0,0.99,0.0,0.0,-0.01
PF04230,PF09791,1,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0
PF04231,PF01569,1,14,0,1,14,297,0.0,0.95,0.0,0.0,-0.01,14,0,1,14,297,0.0,0.95,0.0,0.0,-0.01
PF04232,PF10551,0,7,0,0,7,305,0.0,0.98,0,0,0,7,0,0,7,305,0.0,0.98,0,0,0
PF04233,PF13576,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04234,PF08013,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04235,PF16330,0,1,0,0,1,311,0.0,1.0,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF04236,PF14244,0,4,0,0,4,308,0.0,0.99,0,0,0,4,0,0,4,308,0.0,0.99,0,0,0
PF04237,PF07755,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04239,PF08297,1,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0
PF04241,PF08923,6,0,0,6,0,306,0,0.98,0.0,0.0,0,0,0,6,0,306,0,0.98,0.0,0.0,0
PF04244,PF10124,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04245,PF16463,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04247,PF16330,0,1,0,0,1,311,0.0,1.0,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
PF04248,PF13879,3,1,1,2,0,309,1.0,0.99,0.33,0.33,0.58,1,1,2,0,309,1.0,0.99,0.33,0.33,0.58
PF04250,PF10787,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04252,PF12697,0,8,0,0,8,304,0.0,0.97,0,0,0,8,0,0,8,304,0.0,0.97,0,0,0
PF04253,PF04258,5,2,2,3,0,307,1.0,0.99,0.4,0.4,0.63,2,2,3,0,307,1.0,0.99,0.4,0.4,0.63
PF04255,PF08484,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04258,PF04253,2,5,2,0,3,307,0.4,0.99,1.0,1.0,0.63,5,2,0,3,307,0.4,0.99,1.0,1.0,0.63
PF04260,PF07109,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04261,PF15372,2,0,0,2,0,310,0,0.99,0.0,0.0,0,0,0,2,0,310,0,0.99,0.0,0.0,0
PF04262,PF08786,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04263,PF01359,3,6,1,2,5,304,0.17,0.98,0.33,0.33,0.23,6,1,2,5,304,0.17,0.98,0.33,0.33,0.23
PF04264,PF13230,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04265,PF14224,2,0,0,2,0,310,0,0.99,0.0,0.0,0,0,0,2,0,310,0,0.99,0.0,0.0,0
PF04266,PF04410,1,6,1,0,5,306,0.17,0.98,1.0,1.0,0.4,6,1,0,5,306,0.17,0.98,1.0,1.0,0.4
PF04272,PF09287,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04273,PF10787,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04275,PF07526,3,1,1,2,0,309,1.0,0.99,0.33,0.33,0.58,1,1,2,0,309,1.0,0.99,0.33,0.33,0.58
PF04277,PF09398,1,2,0,1,2,309,0.0,0.99,0.0,0.0,-0.0,2,0,1,2,309,0.0,0.99,0.0,0.0,-0.0
PF04278,PF02042,1,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0
PF04279,PF04830,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04280,PF05308,2,0,0,2,0,310,0,0.99,0.0,0.0,0,0,0,2,0,310,0,0.99,0.0,0.0,0
PF04281,PF12036,2,1,1,1,0,310,1.0,1.0,0.5,0.5,0.71,1,1,1,0,310,1.0,1.0,0.5,0.5,0.71
PF04284,PF10787,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04285,PF01996,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04286,PF09510,0,3,0,0,3,309,0.0,0.99,0,0,0,3,0,0,3,309,0.0,0.99,0,0,0
PF04288,PF12008,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04289,PF08786,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04290,PF15210,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04293,PF10787,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04295,PF15082,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04296,PF07803,0,2,0,0,2,310,0.0,0.99,0,0,0,2,0,0,2,310,0.0,0.99,0,0,0
PF04299,PF10256,2,4,1,1,3,307,0.25,0.99,0.5,0.5,0.35,4,1,1,3,307,0.25,0.99,0.5,0.5,0.35
PF04300,PF12014,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04301,PF07755,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04303,PF03281,2,9,2,0,7,303,0.22,0.98,1.0,1.0,0.47,9,2,0,7,303,0.22,0.98,1.0,1.0,0.47
PF04305,PF13952,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04307,PF15320,0,3,0,0,3,309,0.0,0.99,0,0,0,3,0,0,3,309,0.0,0.99,0,0,0
PF04308,PF03297,0,3,0,0,3,309,0.0,0.99,0,0,0,3,0,0,3,309,0.0,0.99,0,0,0
PF04310,PF11544,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04311,PF15845,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04313,PF05141,0,2,0,0,2,310,0.0,0.99,0,0,0,2,0,0,2,310,0.0,0.99,0,0,0
PF04314,PF07068,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04316,PF13538,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04320,PF01973,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04321,PF13943,4,2,1,3,1,307,0.5,0.99,0.25,0.25,0.35,2,1,3,1,307,0.5,0.99,0.25,0.25,0.35
PF04324,PF00436,1,4,1,0,3,308,0.25,0.99,1.0,1.0,0.5,4,1,0,3,308,0.25,0.99,1.0,1.0,0.5
PF04325,PF11055,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04326,PF02160,3,0,0,3,0,309,0,0.99,0.0,0.0,0,0,0,3,0,309,0,0.99,0.0,0.0,0
PF04328,PF13538,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04332,PF07755,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04333,PF07755,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04335,PF13448,3,0,0,3,0,309,0,0.99,0.0,0.0,0,0,0,3,0,309,0,0.99,0.0,0.0,0
PF04336,PF06675,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04337,PF13194,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04338,PF10787,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04339,PF13812,0,12,0,0,12,300,0.0,0.96,0,0,0,12,0,0,12,300,0.0,0.96,0,0,0
PF04340,PF08786,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04341,PF07755,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04342,PF13538,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04343,PF13400,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04345,PF14575,1,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0,1,0,1,1,310,0.0,0.99,0.0,0.0,-0.0
PF04346,PF15141,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04347,PF15845,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04348,PF10787,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04349,PF10394,1,0,0,1,0,311,0,1.0,0.0,0.0,0,0,0,1,0,311,0,1.0,0.0,0.0,0
PF04350,PF04830,0,0,0,0,0,312,0,1.0,0,0,0,0,0,0,0,312,0,1.0,0,0,0
PF04351,PF04703,0,1,0,0,1,311,0.0,1.0,0,0,0,1,0,0,1,311,0.0,1.0,0,0,0
