ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Hit Rate,Consensus MCC
PF00444,PF10244:PF11779:PF10780:PF01097:PF08561,7,18,2,5,16,995,0.11,0.98,0.29,0.17,1,0,7,1,1010,0.0,0.99,0.0,-0.0
PF13841,PF01099:PF09777:PF06373:PF00048:PF00159,0,16,0,0,16,1002,0.0,0.98,0,0,0,0,0,0,1018,0,1.0,0,0
PF16195,PF16191:PF16190:PF10585:PF09358:PF05690,2,20,1,1,19,997,0.05,0.98,0.5,0.15,3,1,1,2,1014,0.33,1.0,0.5,0.41
PF15127,PF10616:PF08936:PF15088:PF07203:PF12919,1,2,0,1,2,1015,0.0,1.0,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF12938,PF16608:PF10427:PF15861:PF06495:PF05383,4,26,2,2,24,990,0.08,0.97,0.5,0.19,1,1,3,0,1014,1.0,1.0,0.25,0.5
PF03069,PF00265:PF06276:PF08553:PF16959:PF17119,12,17,3,9,14,992,0.18,0.98,0.25,0.2,1,0,12,1,1005,0.0,0.99,0.0,-0.0
PF02581,PF02110:PF01288:PF03070:PF16711:PF16709,6,28,3,3,25,987,0.11,0.97,0.5,0.22,2,0,6,2,1010,0.0,0.99,0.0,-0.0
PF03020,PF08198:PF00554:PF16553:PF15808:PF15898,6,21,3,3,18,994,0.14,0.98,0.5,0.26,0,0,6,0,1012,0,0.99,0.0,0
PF05317,PF17062:PF11044:PF12388:PF05853:PF15207,0,2,0,0,2,1016,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF12494,PF02448:PF06541:PF15055:PF15559:PF15063,4,0,0,4,0,1014,0,1.0,0.0,0,0,0,4,0,1014,0,1.0,0.0,0
PF06294,PF16034:PF04423:PF12606:PF09787:PF11831,6,24,3,3,21,991,0.12,0.98,0.5,0.24,0,0,6,0,1012,0,0.99,0.0,0
PF04381,PF00887:PF00378:PF16113:PF04260:PF04573,1,96,1,0,95,922,0.01,0.91,1.0,0.1,12,1,0,11,1006,0.08,0.99,1.0,0.29
PF03272,PF05034:PF08886:PF02572:PF01580:PF14842,0,6,0,0,6,1012,0.0,0.99,0,0,0,0,0,0,1018,0,1.0,0,0
PF02605,PF09057:PF07464:PF15699:PF10868:PF00727,0,5,0,0,5,1013,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF17186,PF07143:PF10116:PF05494:PF04314:PF03718,0,3,0,0,3,1015,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF06376,PF04520:PF00321:PF05915:PF06127:PF05479,2,7,0,2,7,1009,0.0,0.99,0.0,-0.0,0,0,2,0,1016,0,1.0,0.0,0
PF01867,PF12544:PF07799:PF02511:PF02677:PF17026,3,4,0,3,4,1011,0.0,0.99,0.0,-0.0,0,0,3,0,1015,0,1.0,0.0,0
PF01931,PF04681:PF15550:PF12328:PF06954:PF05419,1,10,0,1,10,1007,0.0,0.99,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF04562,PF15485:PF07192:PF08795:PF08744:PF15032,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF04293,PF01624:PF00361:PF00542:PF05188:PF16108,0,51,0,0,51,967,0.0,0.95,0,0,11,0,0,11,1007,0.0,0.99,0,0
PF04111,PF15285:PF07800:PF04422:PF02186:PF03479,12,24,5,7,19,987,0.21,0.97,0.42,0.28,0,0,12,0,1006,0,0.99,0.0,0
PF09019,PF15427:PF04451:PF14925:PF05135:PF02305,2,4,0,2,4,1012,0.0,0.99,0.0,-0.0,0,0,2,0,1016,0,1.0,0.0,0
PF12520,PF04576:PF12830:PF15275:PF12253:PF13251,4,29,3,1,26,988,0.1,0.97,0.75,0.27,1,1,3,0,1014,1.0,1.0,0.25,0.5
PF10447,PF15985:PF07286:PF04756:PF11937:PF14382,8,26,6,2,20,990,0.23,0.98,0.75,0.41,4,2,6,2,1008,0.5,0.99,0.25,0.35
PF12046,PF05419:PF08576:PF02531:PF17032:PF02427,0,4,0,0,4,1014,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF06355,PF15662:PF01292:PF11402:PF15049:PF05962,2,7,1,1,6,1010,0.14,0.99,0.5,0.26,0,0,2,0,1016,0,1.0,0.0,0
PF04977,PF00387:PF02759:PF07534:PF00303:PF00640,0,73,0,0,73,945,0.0,0.93,0,0,6,0,0,6,1012,0.0,0.99,0,0
PF16735,PF10580:PF06614:PF00784:PF16521:PF05902,3,30,3,0,27,988,0.1,0.97,1.0,0.31,1,1,2,0,1015,1.0,1.0,0.33,0.58
PF02044,PF01279:PF15063:PF04852:PF10310:PF01291,0,8,0,0,8,1010,0.0,0.99,0,0,0,0,0,0,1018,0,1.0,0,0
PF08269,PF16836:PF14985:PF01337:PF09074:PF17010,0,2,0,0,2,1016,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF08015,PF13266:PF09922:PF09923:PF01221:PF01340,2,20,1,1,19,997,0.05,0.98,0.5,0.15,0,0,2,0,1016,0,1.0,0.0,0
PF09425,PF06200:PF03479:PF05140:PF04788:PF03759,7,23,6,1,17,994,0.26,0.98,0.86,0.47,3,0,7,3,1008,0.0,0.99,0.0,-0.0
PF04398,PF06749:PF04674:PF06404:PF14476:PF00197,9,13,2,7,11,998,0.15,0.98,0.22,0.18,1,1,8,0,1009,1.0,0.99,0.11,0.33
PF15689,PF15690:PF15688:PF15687:PF09049:PF09051,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF04421,PF14996:PF15161:PF15938:PF05153:PF04081,6,19,2,4,17,995,0.11,0.98,0.33,0.18,2,2,4,0,1012,1.0,1.0,0.33,0.58
PF06388,PF10244:PF00321:PF14935:PF07114:PF06108,1,16,0,1,16,1001,0.0,0.98,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF07933,PF10520:PF05529:PF09288:PF00179:PF07200,11,106,9,2,97,910,0.08,0.9,0.82,0.24,5,4,7,1,1006,0.8,0.99,0.36,0.54
PF13586,PF08737:PF03357:PF00033:PF04578:PF02137,0,79,0,0,79,939,0.0,0.92,0,0,8,0,0,8,1010,0.0,0.99,0,0
PF07057,PF08291:PF17148:PF15729:PF17164:PF05707,4,1,0,4,1,1013,0.0,1.0,0.0,-0.0,0,0,4,0,1014,0,1.0,0.0,0
PF14648,PF14647:PF09494:PF16876:PF08005:PF08235,3,20,3,0,17,998,0.15,0.98,1.0,0.38,4,1,2,3,1012,0.25,1.0,0.33,0.29
PF07479,PF02317:PF01210:PF04862:PF16881:PF14365,26,39,24,2,15,977,0.62,0.98,0.92,0.75,4,3,23,1,991,0.75,0.98,0.12,0.29
PF10726,PF01735:PF01957:PF08264:PF05698:PF10458,0,52,0,0,52,966,0.0,0.95,0,0,1,0,0,1,1017,0.0,1.0,0,0
PF16588,PF10490:PF05164:PF02108:PF13005:PF15453,3,4,0,3,4,1011,0.0,0.99,0.0,-0.0,0,0,3,0,1015,0,1.0,0.0,0
PF04299,PF06912:PF06766:PF10161:PF12900:PF15370,11,12,4,7,8,999,0.33,0.99,0.36,0.34,0,0,11,0,1007,0,0.99,0.0,0
PF15829,PF15576:PF15120:PF03823:PF15839:PF07458,1,5,1,0,4,1013,0.2,1.0,1.0,0.45,0,0,1,0,1017,0,1.0,0.0,0
PF09528,PF04954:PF11751:PF04917:PF15823:PF01289,0,2,0,0,2,1016,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF09483,PF17152:PF00381:PF01752:PF13588:PF07157,0,5,0,0,5,1013,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF01307,PF13186:PF05190:PF00370:PF16881:PF06969,0,52,0,0,52,966,0.0,0.95,0,0,4,0,0,4,1014,0.0,1.0,0,0
PF03895,PF14396:PF01032:PF12399:PF16326:PF09383,4,15,3,1,12,1002,0.2,0.99,0.75,0.38,2,2,2,0,1014,1.0,1.0,0.5,0.71
PF15841,PF15340:PF17014:PF08808:PF00519:PF15480,0,7,0,0,7,1011,0.0,0.99,0,0,0,0,0,0,1018,0,1.0,0,0
PF00157,PF03792:PF16878:PF12284:PF16719:PF13293,8,18,6,2,12,998,0.33,0.99,0.75,0.49,2,2,6,0,1010,1.0,0.99,0.25,0.5
PF07250,PF09118:PF00703:PF01822:PF10528:PF05593,7,69,6,1,63,948,0.09,0.94,0.86,0.26,5,4,3,1,1010,0.8,1.0,0.57,0.67
PF02720,PF07016:PF08345:PF03428:PF16411:PF03050,2,2,0,2,2,1014,0.0,1.0,0.0,-0.0,0,0,2,0,1016,0,1.0,0.0,0
PF03917,PF03199:PF13553:PF01080:PF00619:PF13371,8,38,6,2,32,978,0.16,0.97,0.75,0.33,1,1,7,0,1010,1.0,0.99,0.12,0.35
PF01744,PF11617:PF02983:PF15494:PF15722:PF06683,9,12,3,6,9,1000,0.25,0.99,0.33,0.28,0,0,9,0,1009,0,0.99,0.0,0
PF15149,PF15395:PF16748:PF15027:PF13320:PF06165,1,3,0,1,3,1014,0.0,1.0,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF00175,PF00970:PF00667:PF00258:PF09791:PF02898,62,68,53,9,15,941,0.78,0.98,0.85,0.8,18,18,44,0,956,1.0,0.96,0.29,0.53
PF15139,PF15555:PF06876:PF14534:PF16590:PF15068,1,3,0,1,3,1014,0.0,1.0,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF17096,PF15392:PF07610:PF12178:PF15168:PF15082,0,8,0,0,8,1010,0.0,0.99,0,0,0,0,0,0,1018,0,1.0,0,0
PF01076,PF10979:PF15400:PF04354:PF15515:PF16670,1,2,0,1,2,1015,0.0,1.0,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF00421,PF00124:PF00507:PF12238:PF00223:PF00499,17,14,6,11,8,993,0.43,0.98,0.35,0.38,0,0,17,0,1001,0,0.98,0.0,0
PF03659,PF13472:PF10503:PF00457:PF03443:PF07969,19,67,10,9,57,942,0.15,0.94,0.53,0.26,8,3,16,5,994,0.38,0.98,0.16,0.23
PF00891,PF08100:PF02545:PF01066:PF00120:PF00892,33,77,22,11,55,930,0.29,0.94,0.67,0.41,12,8,25,4,981,0.67,0.97,0.24,0.39
PF12605,PF08332:PF14593:PF11629:PF12063:PF16579,4,22,3,1,19,995,0.14,0.98,0.75,0.31,4,3,1,1,1013,0.75,1.0,0.75,0.75
PF04672,PF09479:PF02495:PF08827:PF10796:PF09067,0,2,0,0,2,1016,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF00094,PF08742:PF09175:PF12714:PF03782:PF06448,36,36,34,2,2,980,0.94,1.0,0.94,0.94,7,7,29,0,982,1.0,0.97,0.19,0.43
PF06916,PF10173:PF10217:PF05615:PF07052:PF10595,10,23,3,7,20,988,0.13,0.97,0.3,0.19,1,0,10,1,1007,0.0,0.99,0.0,-0.0
PF12640,PF17043:PF06852:PF02070:PF11581:PF12153,2,0,0,2,0,1016,0,1.0,0.0,0,0,0,2,0,1016,0,1.0,0.0,0
PF15308,PF13325:PF15276:PF16508:PF15778:PF16697,8,12,3,5,9,1001,0.25,0.99,0.38,0.3,2,2,6,0,1010,1.0,0.99,0.25,0.5
PF16892,PF16893:PF09309:PF12258:PF03119:PF01834,2,11,2,0,9,1007,0.18,0.99,1.0,0.42,0,0,2,0,1016,0,1.0,0.0,0
PF05427,PF10254:PF05587:PF01484:PF14816:PF12402,6,49,5,1,44,968,0.1,0.96,0.83,0.28,1,1,5,0,1012,1.0,1.0,0.17,0.41
PF16983,PF02219:PF10022:PF16401:PF09797:PF00605,4,29,3,1,26,988,0.1,0.97,0.75,0.27,1,0,4,1,1013,0.0,1.0,0.0,-0.0
PF00622,PF13765:PF00643:PF06328:PF07686:PF08205,67,96,37,30,59,892,0.39,0.91,0.55,0.42,20,16,51,4,947,0.8,0.95,0.24,0.42
PF02936,PF06417:PF05995:PF02284:PF00210:PF04176,9,31,5,4,26,983,0.16,0.97,0.56,0.29,4,1,8,3,1006,0.25,0.99,0.11,0.16
PF08377,PF00418:PF17020:PF07715:PF04965:PF00593,1,11,1,0,10,1007,0.09,0.99,1.0,0.3,1,0,1,1,1016,0.0,1.0,0.0,-0.0
PF12318,PF03090:PF15662:PF08497:PF11245:PF08017,0,7,0,0,7,1011,0.0,0.99,0,0,0,0,0,0,1018,0,1.0,0,0
PF06060,PF14674:PF14677:PF14678:PF10351:PF14680,2,10,0,2,10,1006,0.0,0.99,0.0,-0.0,1,0,2,1,1015,0.0,1.0,0.0,-0.0
PF15553,PF08642:PF05874:PF17078:PF15337:PF03601,0,5,0,0,5,1013,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF04417,PF05100:PF15888:PF15856:PF08291:PF15577,2,4,0,2,4,1012,0.0,0.99,0.0,-0.0,0,0,2,0,1016,0,1.0,0.0,0
PF07165,PF02284:PF14935:PF08584:PF12020:PF10244,2,16,0,2,16,1000,0.0,0.98,0.0,-0.01,1,0,2,1,1015,0.0,1.0,0.0,-0.0
PF04611,PF03867:PF10525:PF12413:PF12407:PF04617,1,4,1,0,3,1014,0.25,1.0,1.0,0.5,1,1,0,0,1017,1.0,1.0,1.0,1.0
PF01920,PF16053:PF03661:PF14943:PF08534:PF14542,17,45,11,6,34,967,0.24,0.96,0.65,0.38,4,4,13,0,1001,1.0,0.99,0.24,0.48
PF08608,PF13597:PF06969:PF12345:PF06968:PF01967,12,15,4,8,11,995,0.27,0.98,0.33,0.29,2,2,10,0,1006,1.0,0.99,0.17,0.41
PF12190,PF08026:PF09611:PF15186:PF12686:PF15727,0,1,0,0,1,1017,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF11084,PF09732:PF02304:PF11128:PF05600:PF08173,0,17,0,0,17,1001,0.0,0.98,0,0,0,0,0,0,1018,0,1.0,0,0
PF10185,PF12020:PF04176:PF04901:PF10244:PF15013,2,17,1,1,16,1000,0.06,0.98,0.5,0.17,0,0,2,0,1016,0,1.0,0.0,0
PF11932,PF11992:PF06288:PF16864:PF16803:PF08028,0,21,0,0,21,997,0.0,0.98,0,0,0,0,0,0,1018,0,1.0,0,0
PF09285,PF01132:PF08207:PF14693:PF04927:PF10785,6,15,6,0,9,1003,0.4,0.99,1.0,0.63,1,1,5,0,1012,1.0,1.0,0.17,0.41
PF00946,PF14318:PF12255:PF02748:PF11767:PF03534,5,13,5,0,8,1005,0.38,0.99,1.0,0.62,0,0,5,0,1013,0,1.0,0.0,0
PF11967,PF01514:PF01752:PF16449:PF17188:PF02565,0,2,0,0,2,1016,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF00399,PF09285:PF02747:PF08523:PF01643:PF01132,3,21,0,3,21,994,0.0,0.98,0.0,-0.01,2,0,3,2,1013,0.0,1.0,0.0,-0.0
PF02408,PF12733:PF03385:PF14764:PF06662:PF00517,2,14,2,0,12,1004,0.14,0.99,1.0,0.38,0,0,2,0,1016,0,1.0,0.0,0
PF01049,PF00028:PF00054:PF01463:PF02210:PF12661,7,81,7,0,74,937,0.09,0.93,1.0,0.28,17,3,4,14,997,0.18,0.98,0.43,0.27
PF08022,PF08030:PF01794:PF08414:PF00036:PF03807,42,81,42,0,39,937,0.52,0.96,1.0,0.71,18,18,24,0,976,1.0,0.98,0.43,0.65
PF03494,PF10515:PF02177:PF12925:PF12924:PF16782,4,10,3,1,7,1007,0.3,0.99,0.75,0.47,8,3,1,5,1009,0.38,0.99,0.75,0.53
PF10262,PF00159:PF01987:PF08695:PF01097:PF14774,8,18,1,7,17,993,0.06,0.98,0.12,0.07,1,0,8,1,1009,0.0,0.99,0.0,-0.0
PF04791,PF04859:PF00029:PF00262:PF01435:PF10156,17,45,8,9,37,964,0.18,0.95,0.47,0.27,3,2,15,1,1000,0.67,0.98,0.12,0.28
PF01199,PF04690:PF01294:PF05512:PF05254:PF01907,13,21,5,8,16,989,0.24,0.98,0.38,0.29,1,1,12,0,1005,1.0,0.99,0.08,0.28
PF01311,PF01752:PF17049:PF15207:PF10974:PF01514,0,4,0,0,4,1014,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF03836,PF15780:PF12510:PF03271:PF10358:PF15147,5,36,3,2,33,980,0.08,0.97,0.6,0.21,1,1,4,0,1013,1.0,1.0,0.2,0.45
PF02809,PF03127:PF15300:PF00790:PF02099:PF04699,25,35,11,14,24,969,0.31,0.96,0.44,0.35,4,4,21,0,993,1.0,0.98,0.16,0.4
PF15266,PF06428:PF12606:PF14922:PF16043:PF11831,3,24,1,2,23,992,0.04,0.98,0.33,0.11,0,0,3,0,1015,0,1.0,0.0,0
PF02431,PF03386:PF01176:PF08536:PF03242:PF05676,2,22,1,1,21,995,0.05,0.98,0.5,0.15,0,0,2,0,1016,0,1.0,0.0,0
PF12330,PF08311:PF12202:PF16797:PF12063:PF14593,11,23,5,6,18,989,0.22,0.98,0.45,0.3,3,3,8,0,1007,1.0,0.99,0.27,0.52
PF00788,PF16517:PF09235:PF08947:PF00620:PF00618,49,102,37,12,65,904,0.36,0.92,0.76,0.49,4,4,45,0,969,1.0,0.96,0.08,0.28
PF03868,PF01159:PF04265:PF01729:PF02749:PF01386,13,35,9,4,26,979,0.26,0.97,0.69,0.41,6,4,9,2,1003,0.67,0.99,0.31,0.45
PF06466,PF17105:PF16199:PF12064:PF10513:PF12157,9,37,6,3,31,978,0.16,0.97,0.67,0.32,2,2,7,0,1009,1.0,0.99,0.22,0.47
PF04140,PF01632:PF10218:PF10252:PF01789:PF06159,17,14,2,15,12,989,0.14,0.97,0.12,0.12,0,0,17,0,1001,0,0.98,0.0,0
PF04968,PF14050:PF04969:PF05002:PF16273:PF09032,13,50,10,3,40,965,0.2,0.96,0.77,0.38,2,0,13,2,1003,0.0,0.99,0.0,-0.01
PF12830,PF05041:PF12422:PF15996:PF14611:PF12765,9,28,8,1,20,989,0.29,0.98,0.89,0.5,0,0,9,0,1009,0,0.99,0.0,0
PF06882,PF09829:PF08724:PF11026:PF06834:PF14052,2,0,0,2,0,1016,0,1.0,0.0,0,0,0,2,0,1016,0,1.0,0.0,0
PF09371,PF16921:PF14633:PF14878:PF08529:PF08206,3,17,3,0,14,1001,0.18,0.99,1.0,0.42,2,2,1,0,1015,1.0,1.0,0.67,0.82
PF08340,PF04222:PF08345:PF08299:PF07195:PF03406,0,2,0,0,2,1016,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF15976,PF07434:PF16967:PF06798:PF03241:PF11874,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF11081,PF04355:PF02565:PF05838:PF03050:PF01673,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF06912,PF12716:PF07544:PF06108:PF07335:PF10839,3,12,0,3,12,1003,0.0,0.99,0.0,-0.01,0,0,3,0,1015,0,1.0,0.0,0
PF15419,PF13441:PF06547:PF04363:PF03869:PF13705,2,8,2,0,6,1010,0.25,0.99,1.0,0.5,2,2,0,0,1016,1.0,1.0,1.0,1.0
PF02230,PF08975:PF00045:PF03980:PF07247:PF05757,24,37,11,13,26,968,0.3,0.96,0.46,0.35,2,2,22,0,994,1.0,0.98,0.08,0.29
PF00903,PF00120:PF00891:PF13813:PF04116:PF08100,36,68,22,14,46,936,0.32,0.94,0.61,0.42,11,9,27,2,980,0.82,0.97,0.25,0.44
PF13344,PF04577:PF01066:PF02517:PF03062:PF14226,26,87,17,9,70,922,0.2,0.92,0.65,0.33,17,10,16,7,985,0.59,0.98,0.38,0.46
PF14365,PF03080:PF05634:PF03951:PF04127:PF04862,2,34,2,0,32,984,0.06,0.97,1.0,0.24,1,0,2,1,1015,0.0,1.0,0.0,-0.0
PF02721,PF16900:PF08646:PF01336:PF04057:PF14214,12,71,10,2,61,945,0.14,0.94,0.83,0.33,12,8,4,4,1002,0.67,0.99,0.67,0.66
PF05526,PF06868:PF15547:PF14573:PF04370:PF07960,0,2,0,0,2,1016,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF08917,PF14786:PF06760:PF11629:PF02019:PF08515,4,11,2,2,9,1005,0.18,0.99,0.5,0.3,2,2,2,0,1014,1.0,1.0,0.5,0.71
PF00835,PF13097:PF08286:PF14988:PF15313:PF07137,1,16,0,1,16,1001,0.0,0.98,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF13183,PF17221:PF10303:PF02754:PF10356:PF17186,9,11,7,2,4,1005,0.64,0.99,0.78,0.7,0,0,9,0,1009,0,0.99,0.0,0
PF09446,PF17125:PF01029:PF11709:PF08649:PF01189,4,34,3,1,31,983,0.09,0.97,0.75,0.25,3,1,3,2,1012,0.33,1.0,0.25,0.29
PF07924,PF08287:PF13093:PF14616:PF06897:PF04892,0,8,0,0,8,1010,0.0,0.99,0,0,0,0,0,0,1018,0,1.0,0,0
PF15253,PF12887:PF12090:PF08729:PF14661:PF09429,3,14,1,2,13,1002,0.07,0.99,0.33,0.15,0,0,3,0,1015,0,1.0,0.0,0
PF15608,PF12081:PF06082:PF08886:PF12477:PF02211,0,3,0,0,3,1015,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF08654,PF15770:PF15380:PF15771:PF15055:PF03379,2,1,0,2,1,1015,0.0,1.0,0.0,-0.0,0,0,2,0,1016,0,1.0,0.0,0
PF03691,PF12843:PF07927:PF05425:PF03389:PF12194,0,3,0,0,3,1015,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF06533,PF02753:PF15768:PF00482:PF06773:PF15750,1,5,0,1,5,1012,0.0,0.99,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF11039,PF06347:PF14344:PF08808:PF10951:PF09510,0,5,0,0,5,1013,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF15144,PF17075:PF06160:PF13286:PF07516:PF05343,0,18,0,0,18,1000,0.0,0.98,0,0,0,0,0,0,1018,0,1.0,0,0
PF06728,PF10246:PF10266:PF03932:PF15260:PF02046,10,33,3,7,30,978,0.09,0.96,0.3,0.15,1,0,10,1,1007,0.0,0.99,0.0,-0.0
PF02677,PF01312:PF08707:PF03244:PF06890:PF15207,2,2,0,2,2,1014,0.0,1.0,0.0,-0.0,0,0,2,0,1016,0,1.0,0.0,0
PF08059,PF02099:PF11470:PF04000:PF04695:PF13864,10,37,6,4,31,977,0.16,0.97,0.6,0.3,3,2,8,1,1007,0.67,0.99,0.2,0.36
PF01628,PF08411:PF14882:PF01325:PF07411:PF06798,2,4,1,1,3,1013,0.25,1.0,0.5,0.35,0,0,2,0,1016,0,1.0,0.0,0
PF01446,PF10174:PF06160:PF00736:PF04930:PF01974,1,49,1,0,48,969,0.02,0.95,1.0,0.14,5,0,1,5,1012,0.0,0.99,0.0,-0.0
PF05517,PF03607:PF12474:PF02755:PF10176:PF05808,9,26,4,5,22,987,0.15,0.97,0.44,0.25,3,2,7,1,1008,0.67,0.99,0.22,0.38
PF14536,PF15770:PF01668:PF01316:PF12158:PF03238,0,4,0,0,4,1014,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF01585,PF12457:PF07842:PF07713:PF13821:PF11952,63,26,19,44,7,948,0.73,0.95,0.3,0.45,5,5,58,0,955,1.0,0.94,0.08,0.27
PF10545,PF02944:PF07776:PF05485:PF12017:PF13890,43,99,30,13,69,906,0.3,0.92,0.7,0.43,11,7,36,4,971,0.64,0.96,0.16,0.31
PF11891,PF03479:PF02234:PF11489:PF04939:PF12319,6,21,0,6,21,991,0.0,0.97,0.0,-0.01,0,0,6,0,1012,0,0.99,0.0,0
PF03553,PF11214:PF15680:PF00669:PF09498:PF11124,1,1,0,1,1,1016,0.0,1.0,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF03114,PF08824:PF08397:PF12026:PF07815:PF04088,28,15,5,23,10,980,0.33,0.97,0.18,0.23,2,2,26,0,990,1.0,0.97,0.07,0.26
PF01132,PF09285:PF08207:PF14693:PF04927:PF01287,6,20,6,0,14,998,0.3,0.99,1.0,0.54,4,4,2,0,1012,1.0,1.0,0.67,0.82
PF00070,PF07681:PF01654:PF14163:PF14962:PF06445,4,11,2,2,9,1005,0.18,0.99,0.5,0.3,1,1,3,0,1014,1.0,1.0,0.25,0.5
PF17076,PF15281:PF02277:PF01312:PF04451:PF03244,0,7,0,0,7,1011,0.0,0.99,0,0,0,0,0,0,1018,0,1.0,0,0
PF01388,PF12031:PF08169:PF08429:PF02928:PF02257,31,35,20,11,15,972,0.57,0.97,0.65,0.59,3,3,28,0,987,1.0,0.97,0.1,0.31
PF13846,PF12449:PF10334:PF16801:PF15804:PF13598,1,17,0,1,17,1000,0.0,0.98,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF10415,PF08328:PF14698:PF10397:PF00206:PF02233,19,46,19,0,27,972,0.41,0.97,1.0,0.63,3,2,17,1,998,0.67,0.98,0.11,0.26
PF04542,PF04539:PF04545:PF00140:PF08281:PF03979,21,26,18,3,8,989,0.69,0.99,0.86,0.77,5,5,16,0,997,1.0,0.98,0.24,0.48
PF06586,PF05309:PF07178:PF05509:PF05513:PF11751,1,1,1,0,0,1017,1.0,1.0,1.0,1.0,1,1,0,0,1017,1.0,1.0,1.0,1.0
PF10395,PF14952:PF12432:PF12231:PF12169:PF15793,1,10,1,0,9,1008,0.1,0.99,1.0,0.31,0,0,1,0,1017,0,1.0,0.0,0
PF04349,PF01514:PF03944:PF03616:PF08479:PF03922,0,3,0,0,3,1015,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF06475,PF15207:PF15175:PF14690:PF06403:PF03883,0,4,0,0,4,1014,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF08999,PF11636:PF02180:PF13335:PF02394:PF17221,2,5,0,2,5,1011,0.0,0.99,0.0,-0.0,0,0,2,0,1016,0,1.0,0.0,0
PF10459,PF14871:PF16967:PF15976:PF11593:PF09361,2,3,0,2,3,1013,0.0,1.0,0.0,-0.0,0,0,2,0,1016,0,1.0,0.0,0
PF03094,PF00244:PF03759:PF11955:PF14009:PF00375,11,47,8,3,39,968,0.17,0.96,0.73,0.34,3,3,8,0,1007,1.0,0.99,0.27,0.52
PF01113,PF05173:PF03986:PF10381:PF12350:PF01729,8,25,5,3,20,990,0.2,0.98,0.62,0.35,2,0,8,2,1008,0.0,0.99,0.0,-0.0
PF04466,PF01580:PF17206:PF03592:PF11863:PF08334,0,6,0,0,6,1012,0.0,0.99,0,0,0,0,0,0,1018,0,1.0,0,0
PF00031,PF16845:PF00112:PF15371:PF08246:PF11705,9,68,8,1,60,949,0.12,0.94,0.89,0.31,7,2,7,5,1004,0.29,0.99,0.22,0.25
PF09716,PF11093:PF05387:PF15673:PF01878:PF08228,0,13,0,0,13,1005,0.0,0.99,0,0,0,0,0,0,1018,0,1.0,0,0
PF13556,PF17007:PF11751:PF04740:PF15168:PF07409,1,3,0,1,3,1014,0.0,1.0,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF03373,PF08657:PF15165:PF12150:PF05436:PF03437,1,7,0,1,7,1010,0.0,0.99,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF12706,PF13691:PF00753:PF03669:PF07522:PF16123,35,91,24,11,67,916,0.26,0.92,0.69,0.39,10,9,26,1,982,0.9,0.97,0.26,0.47
PF10569,PF07678:PF07703:PF01835:PF07677:PF00207,13,21,13,0,8,997,0.62,0.99,1.0,0.78,12,12,1,0,1005,1.0,1.0,0.92,0.96
